"V1" "V2" "V3"
"1" 962.604522567195 963.181960768367 958.077227463387
"2" 962.714957054799 963.293912902169 958.189544365074
"3" 962.871870198116 963.453396043324 958.349646664117
"4" 963.094813268218 963.680579651935 958.577854246124
"5" 963.41155135507 964.004181087491 958.903116844932
"6" 963.861503501555 964.465077050633 959.366667971843
"7" 964.500612812656 965.121429317521 960.02721441931
"8" 965.408229896717 966.055947843131 960.968294768291
"9" 966.696819666644 967.386158403695 962.30868928286
"10" 968.525604560798 969.278868815819 964.21709743509
"11" 971.119649770611 971.970451521937 966.932732948133
"12" 974.796378154019 975.795080294488 970.794019838969
"13" 980.002038163643 981.223633500523 976.278165597665
"14" 987.361117306659 988.916469111401 984.05490220934
"15" 997.741798081133 999.793348392655 995.057779654497
"16" 1012.3396421584 1015.12269626693 1010.57531930595
"17" 1032.77846219267 1036.62866024639 1032.3605831496
"18" 1061.21941430114 1066.60536398363 1062.7485283725
"19" 1100.45279167048 1108.00893007382 1104.75136688186
"20" 1153.91644323466 1164.46335467205 1162.06693068705
"21" 1225.5356444573 1240.06165508091 1238.8790141134
"22" 1319.21598183139 1338.77561881671 1339.25845690473
"23" 1437.77537854151 1463.24596252349 1465.9299944922
"24" 1581.16143392215 1612.81374474585 1618.2591807001
"25" 1744.11561638113 1781.04020851052 1789.70810676426
"26" 1914.12475858516 1953.73604678939 1965.80367566547
"27" 2071.30514221748 2109.33737384394 2124.50644791021
"28" 2191.91323234561 2223.27791167335 2240.683497954
"29" 2255.43181985019 2275.81257804038 2294.1343620166
"30" 2252.13550721767 2259.5177748889 2277.28878758778
"31" 2186.55851071784 2181.75538262697 2197.72497441201
"32" 2074.71158189571 2060.65140134961 2074.02417515049
"33" 1937.28411574738 1917.67755935241 1928.15162466223
"34" 1793.11129058609 1771.30829338172 1778.96424879511
"35" 1655.63664152085 1634.06349933959 1639.20478686309
"36" 1532.44037705102 1512.54656761314 1515.56392699653
"37" 1426.49057640621 1408.95649173101 1410.24145697941
"38" 1337.8144346417 1322.81536983965 1322.71727835524
"39" 1264.89285298223 1252.3185540913 1251.13001005965
"40" 1205.59202227494 1195.19671489502 1193.15413961861
"41" 1157.69494859097 1149.18738003676 1146.47795750773
"42" 1119.16085972215 1112.25260901 1109.02293599456
"43" 1088.22440955341 1082.6525358801 1079.01683077705
"44" 1063.41100522951 1058.94627854808 1054.99337509285
"45" 1043.51369638112 1039.96138738289 1035.76038682806
"46" 1027.55615038782 1024.75337930921 1020.35809556991
"47" 1014.75377014643 1012.5655632594 1008.01797141174
"48" 1004.47818980128 1002.79332273091 998.126218547396
"49" 996.226915311668 994.954036460179 990.193084471281
"50" 989.598252230832 988.662474143545 983.827786405869
"51" 984.270993157584 983.610989254025 978.718345134832
"52" 979.988132166452 979.553708235111 974.615499487738
