"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.562617061456505 0.3 2.6 624.397459012109 182113.266848993 14222.0386741332
"2" 2 0.534243939508892 0.3 2.6 637.351868899376 194948.743151625 13588.4892305574
"3" 3 0.536063188434807 0.3 2.6 641.643651199943 199149.014024033 13410.1005544247
"4" 4 0.538750506181772 0.3 2.6 647.169740176229 199012.559072521 13188.1363578656
"5" 5 0.548765482228189 0.3 2.6 650.480355202872 193903.121482911 13077.4554059634
"6" 6 0.549332046196493 0.3 2.6 663.495236587996 187772.084182193 12643.4026679695
"7" 7 0.546264342823886 0.3 2.6 667.808642612848 187517.562357718 12475.4529731224
"8" 8 0.548312469852144 0.3 2.6 676.815801045125 196198.165402835 12217.5854996617
"9" 9 0.522493822542623 0.3 2.6 692.879481003068 204796.428748592 11723.7254344834
"10" 10 0.535977628139696 0.3 2.6 696.838340919379 209233.465793184 11539.6129194691
"11" 11 0.543231607895362 0.3 2.6 703.708661001762 210858.971097175 11366.8334107716
"12" 12 0.525042166897355 0.3 2.6 714.893739076847 198826.504688617 11023.0629138877
"13" 13 0.52466954906008 0.3 2.6 725.409096088126 202093.262212556 10717.3380903617
"14" 14 0.529318578768293 0.3 2.6 735.316281004575 194506.000676252 10429.4680248266
"15" 15 0.535819084483385 0.3 2.6 740.83712277233 200307.303190336 10295.1927843139
"16" 16 0.536982635337137 0.3 2.6 762.601185616695 210916.377343525 9767.2404931996
"17" 17 0.522261936882541 0.3 2.6 764.088368834943 213016.457236456 9688.89971594282
"18" 18 0.531792939091688 0.3 2.6 797.355221858709 212408.980574856 8951.2188202299
"19" 19 0.528024173097862 0.3 2.6 814.135568706424 205614.543234101 8583.79514842002
"20" 20 0.517858513163391 0.3 2.6 821.527721410705 211552.020657337 8405.71597224477
"21" 21 0.505118663134322 0.3 2.6 823.456262608043 208202.464728132 8367.09465587082
"22" 22 0.514935916157013 0.3 2.6 829.780034416033 209528.102983531 8240.71599626092
"23" 23 0.506888441094424 0.3 2.6 834.57209338457 207892.807244147 8146.35981118699
"24" 24 0.504168778163928 0.3 2.6 836.144241522049 209018.707398389 8117.1887194886
