"V1" "V2" "V3"
"1" 880.381447461249 880.198519580419 880.337950348164
"2" 880.546252046376 880.362899555736 880.350428770633
"3" 880.80026625797 880.616117763793 880.363980074808
"4" 881.191745561021 881.006152448392 880.378696008359
"5" 881.795000834435 881.606846616108 880.394676075218
"6" 882.72440224289 882.531787726787 880.412028175135
"7" 884.155820766783 883.955547977678 880.430869293042
"8" 886.359335259333 886.146068290921 880.45132624157
"9" 889.748833759827 889.51374749175 880.473536460165
"10" 894.95654772801 894.685179309734 880.497648874374
"11" 902.943424691455 902.612318145082 880.523824818931
"12" 915.158727447974 914.730333228892 880.552239028326
"13" 933.761753482022 933.177005251656 880.583080698539
"14" 961.908517901107 961.076817066125 880.616554623559
"15" 1004.07202336914 1002.8596278692 880.65288241022
"16" 1066.2784309492 1064.49967618389 880.692303774633
"17" 1155.96217663878 1153.38533313201 880.735077923265
"18" 1280.84895872397 1277.24061299267 880.781485021214
"19" 1445.98707704483 1441.22943021696 880.831827749733
"20" 1648.28729297655 1642.58679421713 880.886432954262
"21" 1869.74116837391 1863.86093791285 880.945653383305
"22" 2074.29165167059 2069.58782942873 881.009869517263
"23" 2215.78052602596 2213.78670667184 881.079491484862
"24" 2258.22029912194 2259.86965938105 881.154961062972
"25" 2195.43419060246 2200.51355300386 881.236753753366
"26" 2052.84885402111 2060.1836224796 881.325380927289
"27" 1870.7459280473 1878.88937621086 881.421392025455
"28" 1684.91083647909 1692.73050051613 881.525376797243
"29" 1517.3470860961 1524.21717956444 881.637967558325
"30" 1376.98702387203 1382.69773312296 881.759841440596
"31" 1264.43640026119 1269.02373948033 881.891722602056
"32" 1176.39353575658 1180.00208344547 882.034384357045
"33" 1108.40542237812 1111.2073139778 882.188651178908
"34" 1056.19993873501 1058.35661837301 882.355400517638
"35" 1016.16949035572 1017.81804609478 882.535564364187
"36" 985.446150656013 986.697449902295 882.730130480959
"37" 961.817194113526 962.758716599868 882.940143204313
"38" 943.599044023009 944.299006143262 883.166703709839
"39" 929.517235646555 930.028584595799 883.410969614615
"40" 918.607175340034 918.970976733128 883.674153772778
"41" 910.137035933673 910.385182537799 883.95752210175
"42" 903.54957709752 903.706894647781 884.262390256539
"43" 898.418797639742 898.504661332393 884.590118949309
"44" 894.417752826492 894.447322909536 884.942107691265
"45" 891.294623830963 891.279790388817 885.319786714939
"46" 888.854847008421 888.804954414143 885.724606818037
"47" 886.947694287504 886.870098894371 886.158026856656
"48" 885.456136369676 885.356637664456 886.621498607564
"49" 884.289141776268 884.172317088737 887.116448718464
"50" 883.375795732697 883.245261057651 887.644257474104
"51" 882.660788097618 882.519402011846 888.206234127699
"52" 882.100937945019 881.950961481627 888.80358858442
"53" 881.662507734787 881.505730018624 889.437399280145
