"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.90550877278963 0.3 2.6 1259.94537127775 604499.440738321 235822.339634461
"2" 2 2.88372886678432 0.3 2.6 1280.54565997079 597262.249606878 232121.94050714
"3" 3 2.72468290851913 0.3 2.6 1279.97344819463 564593.897267904 215939.262683012
"4" 4 2.60524375437765 0.3 2.6 1281.51247511847 567751.984999365 208953.689360438
"5" 5 2.42860136960714 0.3 2.6 1291.19655186167 545865.493491707 188572.967951355
"6" 6 2.2321182062928 0.3 2.6 1274.69984219776 535426.485107723 162454.044049822
"7" 7 2.10248528589723 0.3 2.6 1277.39075855198 530763.566462207 139543.711132312
"8" 8 2.08824599114045 0.3 2.6 1273.78573920498 524481.131028799 135865.485168825
"9" 9 1.99521985337084 0.3 2.6 1268.63203914221 517295.640576197 115662.912942258
"10" 10 1.89654097904574 0.3 2.6 1263.08651002458 517719.997076431 93171.3481197529
"11" 11 1.81990003957191 0.3 2.6 1237.28024941802 520701.271609802 75403.4438103564
"12" 12 1.73885400084725 0.3 2.6 1234.90787632179 502317.549878455 54794.7198599844
"13" 13 1.55824608289418 0.3 2.6 1222.29019458268 500286.888136883 28121.6788054051
"14" 14 1.51193379527285 0.3 2.6 1232.40572552843 488685.693785239 25801.3186905549
"15" 15 1.51719002502774 0.3 2.6 1241.60379791453 460850.924600201 22059.0110872331
"16" 16 1.51726355098131 0.3 2.6 1235.06369242291 445348.069549234 20117.9134126229
"17" 17 1.51865256180632 0.3 2.6 1243.11561054559 438527.824955791 19314.0045404391
"18" 18 1.50703205065799 0.3 2.6 1250.12554987228 432238.043744031 18592.4147613843
"19" 19 1.49555921942644 0.3 2.6 1275.51112336013 392001.819383195 14249.4705661588
"20" 20 1.50500128582235 0.3 2.6 1268.73385159408 383566.536455772 13322.1960987734
"21" 21 1.49695255453881 0.3 2.6 1251.07454843618 357870.00028269 10955.928868719
"22" 22 1.48970242153944 0.3 2.6 1262.22698987369 353443.534919052 10626.2811747203
"23" 23 1.51965888364286 0.3 2.6 1255.80800905273 342850.873619381 10177.0074929826
"24" 24 1.49049031555411 0.3 2.6 1244.36918269881 330524.569434525 8835.98287699811
"25" 25 1.46404664503141 0.3 2.6 1220.93673166738 316375.064687293 8383.66502881117
"26" 26 1.49405871806824 0.3 2.6 1208.94687378408 318511.598979664 8127.27755906673
"27" 27 1.49545088247951 0.3 2.6 1207.6771540915 316612.807393446 8032.35164869975
"28" 28 1.50014173315075 0.3 2.6 1192.63570757693 304915.580686991 7547.78753850296
"29" 29 1.48750730195136 0.3 2.6 1193.1946218534 304659.421756107 7373.87675888227
"30" 30 1.49098344263586 0.3 2.6 1195.27247921044 302530.608488613 7284.47544943268
"31" 31 1.47496653187828 0.3 2.6 1192.43250617929 290856.521029237 6757.85670855552
"32" 32 1.47803895015588 0.3 2.6 1201.89424815118 280820.318172809 6312.96996131791
