"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.25669875187367 0.3 2.6 17.2983406451307 14551.7066958548 22901.6992481674
"2" 2 2.1975882531641 0.3 2.6 17.3609020794592 14961.4653600811 22871.1591845808
"3" 3 2.17146591944794 0.3 2.6 17.563306292227 15378.5932323668 22821.7297592898
"4" 4 2.12388482546396 0.3 2.6 18.1346894054931 14650.0951975374 22269.9623674671
"5" 5 2.02412526235597 0.3 2.6 18.397313091326 14283.0454818691 21825.9980622148
"6" 6 1.90048960542131 0.3 2.6 18.7720737762234 13869.1073724695 21194.50105849
"7" 7 1.86656381055144 0.3 2.6 18.9934791141923 13851.6594874446 20972.5398003941
"8" 8 1.7832778929763 0.3 2.6 19.0030642983814 13525.1239895609 20569.5488672111
"9" 9 1.76762107540184 0.3 2.6 19.021212731668 13852.3143940993 20551.451474549
"10" 10 1.75704397532413 0.3 2.6 19.0724511338258 13971.4364599996 20501.6330383182
"11" 11 1.66894078820953 0.3 2.6 19.2557853745576 13608.2314162357 19903.092085773
"12" 12 1.60755484840877 0.3 2.6 19.1987498377784 13479.6539534929 19534.6061386628
"13" 13 1.57954427789417 0.3 2.6 19.2595633353484 13579.9471482842 19337.3764334987
"14" 14 1.53761380314667 0.3 2.6 19.4825886341839 13985.6279805373 18999.9528664849
"15" 15 1.52617583415233 0.3 2.6 19.4841955437511 14065.6232716093 18921.6677097592
"16" 16 1.42811745337292 0.3 2.6 19.3550659797436 13448.5427253918 18070.6288786655
"17" 17 1.4207015961948 0.3 2.6 19.612959415018 13663.7205574268 17924.0976449079
"18" 18 1.37877062852673 0.3 2.6 19.8892160928756 13967.7352912041 17436.2583948172
"19" 19 1.33587923462462 0.3 2.6 19.9059765053409 13808.9916854854 16961.2217090219
"20" 20 1.26887982803487 0.3 2.6 19.8319252777974 14691.9836494111 16222.1538194517
"21" 21 1.23008541783373 0.3 2.6 20.0833294349408 15117.9483737305 15625.9313681985
"22" 22 1.21850743116453 0.3 2.6 19.9026499926821 14802.6584166531 15509.3473818514
"23" 23 1.15032970082314 0.3 2.6 19.9132164931177 14803.3486754129 14445.0119288662
"24" 24 1.1235261216971 0.3 2.6 20.0852733060863 15163.082451932 13922.5021285782
"25" 25 1.06483202270995 0.3 2.6 20.0554773455163 15194.1882611505 12799.8968767536
"26" 26 1.01252657722714 0.3 2.6 20.4057296072964 15577.8715554001 11525.254796364
"27" 27 0.955668583681806 0.3 2.6 20.51982156675 15873.4090529659 10006.8960159745
"28" 28 0.935801768489132 0.3 2.6 20.5613685807424 16072.4148010912 9404.54655319441
"29" 29 0.809612990160169 0.3 2.6 20.4727859040353 16559.8717178338 5327.62873717337
"30" 30 0.757355603772195 0.3 2.6 20.7259938922601 15550.6758316893 4270.8585043829
"31" 31 0.728965691118681 0.3 2.6 21.0139307355623 16106.1252196696 3758.7856595917
"32" 32 0.726094490025475 0.3 2.6 21.0542239762019 16203.8690205081 3720.88206206964
"33" 33 0.713801918486982 0.3 2.6 21.2092910984805 16839.289843871 3581.74422511255
"34" 34 0.724862174572479 0.3 2.6 21.3090776108337 17383.1435465402 3427.24061135481
"35" 35 0.719860199835369 0.3 2.6 21.2268666083496 17626.992145819 3387.3857054475
"36" 36 0.726575678142055 0.3 2.6 21.6516286373532 18159.4556037107 3245.97740164259
"37" 37 0.725177957963246 0.3 2.6 21.6492454005108 18158.754371061 3245.69792254901
"38" 38 0.725987281697922 0.3 2.6 21.7959274971997 18819.686514942 3111.6906354279
"39" 39 0.728127563390636 0.3 2.6 21.5704611578548 18988.5643451345 3095.59971620304
"40" 40 0.713199731781271 0.3 2.6 21.6730648729186 20322.22449674 2951.87652325728
"41" 41 0.738375388764736 0.3 2.6 21.9732985441943 20717.5807215627 2817.01424295261
"42" 42 0.740670012421969 0.3 2.6 21.6202807129674 21400.3868385788 2748.10173458825
"43" 43 0.737586408611001 0.3 2.6 21.6350948246914 21455.7062082328 2722.16712354976
"44" 44 0.731256045334779 0.3 2.6 21.5367719852933 21767.983400222 2669.34566162166
