"V1" "V2" "V3"
"1" 130.772256493065 130.629765100126 130.525080855975
"2" 130.910813868272 130.768131768021 130.516754567908
"3" 131.116692300187 130.973669209007 130.510161904849
"4" 131.422571131552 131.27895632354 130.504941906084
"5" 131.876956815189 131.732337732512 130.500808767406
"6" 132.551804434681 132.405510289137 130.497536192471
"7" 133.553756478515 133.404708492582 130.494945002478
"8" 135.040651714316 134.887133544911 130.492893325694
"9" 137.245634431794 137.084946465494 130.491268829669
"10" 140.512052429398 140.340004386173 130.489982570807
"11" 145.343287631748 145.153482731421 130.488964124541
"12" 152.472404552755 152.255294793377 130.488157729455
"13" 162.956192415108 162.697983583359 130.48751923426
"14" 178.294876772893 177.976630566735 130.487013680435
"15" 200.568450969812 200.166357750684 130.486613388193
"16" 232.555797393403 232.044887870346 130.486296440969
"17" 277.75229948015 277.11819148859 130.486045485461
"18" 340.115354115458 339.38194282169 130.485846781504
"19" 423.257166972847 422.540552763472 130.48568944978
"20" 528.757148979795 528.351002344157 130.485564876158
"21" 653.512899098957 653.985253088443 130.485466240061
"22" 786.909089564881 789.137372192725 130.485388141026
"23" 909.972200213923 914.995055060101 130.485326303022
"24" 999.231289110842 1007.85214531042 130.485277340335
"25" 1035.50157859867 1047.80321406038 130.485238572187
"26" 1012.78599286507 1027.91984639894 130.485207875972
"27" 940.588567518947 957.058457906232 130.485183571028
"28" 838.072731827509 854.312730643053 130.485164326626
"29" 725.206385186439 740.050422976246 130.485149089108
"30" 616.761947922378 629.598463499928 130.4851370242
"31" 520.851745246836 531.531842969213 130.485127471332
"32" 440.312741965648 448.972993728092 130.48511990747
"33" 374.815033315494 381.72264448455 130.485113918482
"34" 322.559241923917 328.012775298771 130.485109176465
"35" 281.314705471761 285.593203237892 130.485105421784
"36" 248.938520189948 252.281596006412 130.485102448867
"37" 223.579995474539 226.184324822135 130.485100094942
"38" 203.724225783186 205.747300587013 130.485098231129
"39" 188.165894339165 189.732178933946 130.485096755382
"40" 175.960050425055 177.167277193112 130.4850955869
"41" 166.370993359229 167.295713666295 130.485094661708
"42" 158.827324269884 159.529484792162 130.485093929151
"43" 152.885196635238 153.411786661624 130.48509334912
"44" 148.19933210974 148.587241075516 130.485092889857
"45" 144.500565376429 144.778803978663 130.485092526218
"46" 141.578584891082 141.770006902191 130.485092238292
"47" 139.268697659384 139.391335045503 130.485092010315
"48" 137.441670748706 137.50977085808 130.485091829805
"49" 135.995914046896 136.020747438458 130.48509168688
"50" 134.851444362558 134.841935768533 130.485091573713
"51" 133.945208208968 133.908430711893 130.485091484108
"52" 133.227444837248 133.169007894174 130.48509141316
