"V1" "V2" "V3"
"1" 1169.03412838298 1168.45346972681 1169.09778501981
"2" 1169.17428958868 1168.59381173655 1169.23843589131
"3" 1169.38305922275 1168.80290619194 1169.44808514631
"4" 1169.69400649109 1169.11441996755 1169.76056615686
"5" 1170.15710804456 1169.57848844612 1170.22628439642
"6" 1170.84674600315 1170.26974983105 1170.92031259688
"7" 1171.8735787008 1171.29927293239 1171.95441322599
"8" 1173.40212763442 1172.83223332653 1173.49486058569
"9" 1175.67676284104 1175.11403744572 1175.78878694867
"10" 1179.05994136767 1178.50877517523 1179.20296694446
"11" 1184.08813128808 1183.55547124563 1184.28055148234
"12" 1191.55283651635 1191.04960379942 1191.82325830682
"13" 1202.61629810466 1202.15953545619 1203.00867009742
"14" 1218.97297829056 1218.58904236998 1219.55371766644
"15" 1243.06670091802 1242.79587448471 1243.93387243035
"16" 1278.36442515711 1278.26728180549 1279.65787350952
"17" 1329.66097618503 1329.82649421416 1331.56940387884
"18" 1403.32637825732 1403.88078144298 1406.08108177885
"19" 1507.28219090719 1508.39514903949 1511.11560509902
"20" 1650.28544589681 1652.16591224095 1655.31601309349
"21" 1839.85271260104 1842.7207042564 1845.84568394179
"22" 2078.11439146421 2082.13179304272 2084.09391433642
"23" 2355.63743697339 2360.79230182077 2359.44836939437
"24" 2645.48238048789 2651.46210697615 2643.64455364351
"25" 2902.88926172182 2909.03829377024 2891.26717695573
"26" 3076.28202628381 3081.74836126333 3051.75472435459
"27" 3128.06034158462 3132.11144127744 3090.37976857794
"28" 3052.4596511996 3054.76925838294 3004.82684253158
"29" 2876.5740951941 2877.27593337035 2824.3357267957
"30" 2644.62366812413 2644.13653185774 2593.1196999578
"31" 2398.77215779081 2397.56902918264 2351.80534349136
"32" 2168.10196172137 2166.56360968754 2127.56825960624
"33" 1967.29281625798 1965.66719012248 1933.58935033533
"34" 1800.45667930379 1798.87941318704 1773.09762565001
"35" 1665.75229428889 1664.28401115998 1643.86804494061
"36" 1558.80123180854 1557.45959930004 1541.44405157972
"37" 1474.66182117192 1473.4429664671 1460.95658361095
"38" 1408.76051383148 1407.65143304879 1397.96064636981
"39" 1357.22352737697 1356.20856322948 1348.7183697563
"40" 1316.91560989093 1315.97950094819 1310.21695880107
"41" 1285.35942291781 1284.48853750314 1280.08163862152
"42" 1260.62115361374 1259.80383214433 1256.46134777632
"43" 1241.19934251395 1240.4258390719 1237.92010717363
"44" 1225.92991274934 1225.19218158131 1223.34516026017
"45" 1213.90970931509 1213.20115196038 1211.87341644828
"46" 1204.43673104957 1203.75195413382 1202.83412905512
"47" 1196.96407396508 1196.2986760395 1195.70480077796
"48" 1191.06464674727 1190.41503813622 1190.07743544175
"49" 1186.40416615941 1185.76741978651 1185.63272242305
"50" 1182.72045463399 1182.09418374892 1182.12025052189
"51" 1179.80752066175 1179.18977907942 1179.34329426113
"52" 1177.50327251784 1176.89247335983 1177.1470725302
"53" 1175.68000083904 1175.07485035463 1175.40965310976
