"V1" "V2" "V3"
"1" 1475.09763466454 1465.23556400332 1469.27469249699
"2" 1475.31707923985 1465.4549047614 1469.49395070005
"3" 1475.67801566685 1465.81563015519 1469.85450820395
"4" 1476.27165316367 1466.40885444854 1470.44740352822
"5" 1477.24796115475 1467.38437449731 1471.42229554625
"6" 1478.85346405223 1468.98840438374 1473.02514929392
"7" 1481.49324243728 1471.62547198213 1475.66004654943
"8" 1485.83246791843 1475.95977385839 1479.99038989265
"9" 1492.96220333166 1483.08067054369 1487.10413428576
"10" 1504.66885863312 1494.77163729655 1498.78227840802
"11" 1523.86863875597 1513.94390547543 1517.93170859326
"12" 1555.298675487 1545.3263894409 1549.27374869342
"13" 1606.5914423423 1596.5385344357 1600.41464966082
"14" 1689.87803567987 1679.69225147157 1683.44354555869
"15" 1824.00257351271 1813.60744451672 1817.14145763457
"16" 2037.10886162083 2026.40884577579 2029.56803896216
"17" 2368.39816769084 2357.31876052175 2359.84059485837
"18" 2865.65041455519 2854.2673039861 2855.73139509104
"19" 3571.49071926125 3560.33040135761 3560.11107244242
"20" 4489.38753925489 4479.9261264171 4477.21114606594
"21" 5530.87307585859 5525.94333020398 5519.93536060641
"22" 6481.48450924591 6484.75357409307 6475.13768940558
"23" 7058.05276015566 7071.91095820107 7059.38627967894
"24" 7071.68949744203 7094.86132509702 7081.17931225116
"25" 6559.50538896512 6587.15429731665 6574.3865990353
"26" 5740.18681975895 5766.73370829476 5756.35669419103
"27" 4855.49424097308 4877.22392243646 4869.7689410421
"28" 4061.05289310926 4076.66507346587 4071.95568781911
"29" 3416.15904525921 3425.96381973047 3423.51061581191
"30" 2920.6636801766 2925.64168284901 2924.91477408494
"31" 2550.33434906265 2551.56116858182 2552.10877418274
"32" 2276.71569862013 2275.12174865772 2276.59631999237
"33" 2075.02679597353 2071.34131383526 2073.4878419775
"34" 1925.9940562119 1920.76338514094 1923.3983854357
"35" 1815.35817502397 1808.9838537846 1811.97594447798
"36" 1732.7878040904 1725.56329346183 1728.81813570791
"37" 1670.84163482066 1662.981728893 1666.43114389427
"38" 1624.14932464067 1615.81202243734 1619.40635230775
"39" 1588.81215238978 1580.11441686341 1583.81720958293
"40" 1561.97833609736 1553.00732239904 1556.7916270803
"41" 1541.54549945738 1532.36655148314 1536.21231694165
"42" 1525.95225622168 1516.61463170308 1520.50686145423
"43" 1514.03135335984 1504.57235597275 1508.49978557345
"44" 1504.90525009147 1495.35323913577 1499.30737804954
"45" 1497.91110028842 1488.28770281543 1492.26213371403
"46" 1492.5462947027 1482.86804518488 1486.8579072505
"47" 1488.42853962449 1478.70810440352 1482.70970963305
"48" 1485.26633415957 1475.51343167896 1479.52397829982
"49" 1482.83697133915 1473.05906744521 1477.07642485807
"50" 1480.97004053536 1471.17287613114 1475.1954229209
"51" 1479.53498999916 1469.72298289287 1473.74948445219
"52" 1478.43171000286 1468.60826181307 1472.63777767637
