"V1" "V2" "V3"
"1" 1426.37243781376 1425.59266302 1422.49706568943
"2" 1429.11737835537 1428.35532967759 1425.22711587012
"3" 1439.16202411757 1438.4899750384 1435.19629266833
"4" 1475.79338306592 1475.53934611869 1471.47718126121
"5" 1607.73055352322 1609.27475118743 1601.89935106298
"6" 2062.1681542256 2070.48166065572 2050.50621416506
"7" 3405.28145994964 3430.68526252079 3377.41050280013
"8" 5894.88992412939 5921.49420180285 5854.95841630719
"9" 6982.70170276041 6942.56989625032 6981.26114328048
"10" 5069.40394377214 4998.90803151987 5097.78870271664
"11" 3103.79256701699 3061.48426652477 3122.01125928966
"12" 2155.81909072009 2136.24510542613 2162.31870862904
"13" 1766.50087828629 1757.19430042141 1767.37575556538
"14" 1600.29328089988 1595.32967835651 1598.74867772334
"15" 1522.70305892566 1519.68886254024 1520.06921269488
"16" 1483.06826512888 1481.00632958335 1479.90346390022
"17" 1461.20611924094 1459.64828476785 1457.76129467485
"18" 1448.3863066402 1447.11412409798 1444.78339960479
"19" 1440.50750888343 1439.40626840174 1436.81028430455
"20" 1435.49232780957 1434.4977960951 1431.73634113764
"21" 1432.21663844025 1431.29087469475 1428.42281565933
"22" 1430.03685566114 1429.15646547199 1426.21806582287
"23" 1428.56685713598 1427.71692262395 1424.73129374298
"24" 1427.56608742621 1426.73684923094 1423.71910802806
"25" 1426.88019563999 1426.06514603488 1423.02537421497
"26" 1426.4078945246 1425.60263286622 1422.54765064227
"27" 1426.08159700145 1425.28311722593 1422.21758630961
"28" 1425.85564823903 1425.06188199253 1421.98901237172
"29" 1425.69893500893 1424.90845180593 1421.83046546475
"30" 1425.59011982857 1424.80192674398 1421.72036746557
"31" 1425.51450383027 1424.72790990139 1421.64385305919
"32" 1425.4619293332 1424.67645287294 1421.59064891264
"33" 1425.42536127934 1424.64066607601 1421.55363935271
"34" 1425.39991972167 1424.61577090234 1421.52788811426
"35" 1425.38221595301 1424.59844934181 1421.50996708514
"36" 1425.36989502029 1424.58639581209 1421.49749371185
"37" 1425.36131950306 1424.57800739497 1421.48881122779
"38" 1425.35535046807 1424.5721692801 1421.4827671326
"39" 1425.35119550879 1424.56810593295 1421.47855950246
"40" 1425.3483032141 1424.56527774528 1421.4756302486
"41" 1425.34628982627 1424.56330921738 1421.47359092727
"42" 1425.34488824369 1424.561939026 1421.47217114841
"43" 1425.34391254799 1424.56098529639 1421.47118268591
"44" 1425.34323332382 1424.56032144266 1421.47049450469
"45" 1425.34276048397 1424.55985935803 1421.47001538107
"46" 1425.34243131684 1424.55953771637 1421.46968180581
"47" 1425.3422021668 1424.55931383187 1421.46944956357
"48" 1425.34204264351 1424.55915799277 1421.46928787134
"49" 1425.34193159091 1424.55904951782 1421.46917529743
"50" 1425.34185428124 1424.55897401163 1421.46909692078
"51" 1425.34180046182 1424.55892145392 1421.46904235308
"52" 1425.3417629952 1424.55888487004 1421.46900436169
