"V1" "V2" "V3"
"1" 66.1868560073927 66.4008512786415 66.1815406217839
"2" 66.1784775917429 66.5259926231806 66.1725367977905
"3" 66.1718309748686 66.7081599124351 66.1651624311742
"4" 66.1665581929339 66.9733180816853 66.1591226317594
"5" 66.162375275334 67.359230477432 66.1541758772509
"6" 66.1590569491573 67.9207933020504 66.1501243548624
"7" 66.1564245057302 68.7377520269192 66.1468060509228
"8" 66.1543361754432 69.9258298737057 66.1440882720982
"9" 66.1526794922756 71.6527061667059 66.1418623391307
"10" 66.1513652366724 74.1608079901073 66.1400392408905
"11" 66.1503226304849 77.7995027494615 66.1385460749409
"12" 66.1494955251449 83.0698977826268 66.1373231322769
"13" 66.1488393777575 90.6857656000468 66.1363215096537
"14" 66.1483188522399 101.653402380007 66.1355011540241
"15" 66.1479059163048 117.369959317891 66.1348292608835
"16" 66.1475783317945 139.730982871979 66.1342789624739
"17" 66.14731845706 171.218428118021 66.1338282533884
"18" 66.1471122968843 214.903063332029 66.1334591106142
"19" 66.1469487487833 274.23432516741 66.1331567728245
"20" 66.1468190050931 352.415620234725 66.1329091500996
"21" 66.1467160786429 451.128931921767 66.1327063404732
"22" 66.1466344264693 568.520550020707 66.1325402339708
"23" 66.146569651307 696.893968974903 66.1324041883071
"24" 66.146518264779 821.490063747302 66.1322927632733
"25" 66.1464774995353 922.376233354743 66.132201503193
"26" 66.1464451602206 980.385533562772 66.1321267587483
"27" 66.1464195052463 984.806943893903 66.1320655410505
"28" 66.1463991529995 937.889649520378 66.1320154021199
"29" 66.1463830074387 852.951140129209 66.1319743369956
"30" 66.1463701990674 747.89159724966 66.1319407035613
"31" 66.1463600381087 638.772586315382 66.1319131568795
"32" 66.1463519773584 536.524499971646 66.1318905954109
"33" 66.1463455827163 446.768306494398 66.131872116965
"34" 66.1463405098079 371.212996086228 66.1318569826239
"35" 66.1463364854388 309.280122383737 66.1318445871941
"36" 66.1463332928824 259.33766554146 66.1318344350056
"37" 66.146330760208 219.449952516318 66.131826120092
"38" 66.146328751022 187.759848061295 66.1318193099554
"39" 66.1463271571226 162.645844558799 66.1318137322715
"40" 66.1463258926725 142.760230472185 66.1318091639993
"41" 66.1463248895765 127.012833686504 66.1318054224623
"42" 66.1463240938144 114.53482323884 66.1318023580434
"43" 66.1463234625315 104.639093965512 66.1317998482024
"44" 66.1463229617309 96.7841442625428 66.1317977925756
"45" 66.1463225644428 90.5436467359181 66.1317961089623
"46" 66.1463222492717 85.5818168014481 66.131794730038
"47" 66.1463219992445 81.6338853816615 66.1317936006621
"48" 66.1463218008965 78.4907788114721 66.131792675673
"49" 66.1463216435458 75.9871532512716 66.1317919180823
"50" 66.1463215187185 73.9920587429861 66.1317912975952
"51" 66.1463214196923 72.4016483755292 66.1317907893997
"52" 66.1463213411342 71.1334736292466 66.131790373174
