"V1" "V2" "V3"
"1" 1101.1835766668 1102.72654135425 1102.17169604688
"2" 1101.3160857001 1102.72027482257 1102.30467649509
"3" 1101.51120799035 1102.71444793955 1102.50063364623
"4" 1101.79851465112 1102.70902987213 1102.78937690116
"5" 1102.2215252404 1102.70399194803 1103.21480804919
"6" 1102.84426672811 1102.69930750448 1103.8415628309
"7" 1103.76089285659 1102.69495174761 1104.76475844321
"8" 1105.10976400788 1102.69090162159 1106.12427118826
"9" 1107.09399555711 1102.68713568695 1108.12558823418
"10" 1110.01131566853 1102.68363400737 1111.07012730266
"11" 1114.29716708466 1102.68037804443 1115.39903443557
"12" 1120.58631501365 1102.67735055966 1121.75582544354
"13" 1129.79958267347 1102.67453552343 1131.07462352422
"14" 1143.26310283811 1102.67191803034 1144.70152130986
"15" 1162.8660988067 1102.66948422032 1164.5551652183
"16" 1191.25628530258 1102.66722120548 1193.32551365214
"17" 1232.05274911987 1102.66511700188 1234.68989160825
"18" 1290.01282113551 1102.6631604662 1293.48079135983
"19" 1371.00548845819 1102.66134123681 1375.65342952922
"20" 1481.50786570232 1102.65964967895 1487.76141947062
"21" 1627.18202874592 1102.65807683377 1635.4869453164
"22" 1810.05527376483 1102.65661437096 1820.74262856971
"23" 2024.27336570262 1102.65525454462 2037.33455616675
"24" 2251.76336293273 1102.65399015231 2266.59555163215
"25" 2461.19527391291 1102.65281449694 2476.49053669202
"26" 2614.27903933284 1102.6517213513 2628.26629453877
"27" 2679.54869694508 1102.65070492512 2690.59884692167
"28" 2646.35368981805 1102.64975983441 2653.60888508973
"29" 2528.92507519395 1102.64888107298 2532.51739337362
"30" 2357.78988158552 1102.64806398592 2358.55899692925
"31" 2165.91518301112 1102.64730424494 2164.9216508498
"32" 1978.67467344331 1102.6465978255 1976.83383500559
"33" 1810.80319991011 1102.64594098546 1808.74430169893
"34" 1668.15003580457 1102.64533024529 1666.23344674368
"35" 1550.94281549492 1102.64476236963 1549.33682263924
"36" 1456.60672184142 1102.64423435017 1455.36376817592
"37" 1381.5865754877 1102.64374338971 1380.69831186144
"38" 1322.3140395139 1102.64328688735 1321.74503303156
"39" 1275.62591598306 1102.64286242472 1275.33205940884
"40" 1238.88578046622 1102.64246775318 1238.82334347397
"41" 1209.96758180791 1102.64210078186 1210.0970810703
"42" 1187.18695914794 1102.64175956667 1187.47437929051
"43" 1169.22143184607 1102.64144229994 1169.63820242949
"44" 1155.03668811646 1102.64114730086 1155.55914743989
"45" 1143.82455550076 1102.64087300658 1144.43325884835
"46" 1134.95311835463 1102.64061796394 1135.63215283816
"47" 1127.92752188185 1102.64038082178 1128.66389238968
"48" 1122.35951888176 1102.64016032374 1123.14262336644
"49" 1117.94391657184 1102.63995530165 1118.76510857342
"50" 1114.44037257909 1102.63976466932 1115.29260113722
"51" 1111.65930465622 1102.63958741681 1112.53681982622
"52" 1109.4509566041 1102.63942260504 1110.34906932169
