"V1" "V2" "V3"
"1" 583.241014020742 591.55926005874 592.281149937907
"2" 583.394162334353 591.712062988734 592.434345954603
"3" 583.626542549361 591.943808244693 592.666813804682
"4" 583.979133603644 592.295267681946 593.019560866408
"5" 584.514093206178 592.828255273805 593.554791878691
"6" 585.325683104274 593.636466563902 594.366845629169
"7" 586.556803735027 594.861875518587 595.598747598967
"8" 588.423983757015 596.719503810329 597.46722744666
"9" 591.255068322617 599.534758850063 600.300449852109
"10" 595.545876279404 603.799537400758 604.594734639685
"11" 602.044953225827 610.256110441266 611.099398368518
"12" 611.879387235565 620.021591927757 620.942683827433
"13" 626.739365759737 634.770438767419 635.816435731396
"14" 649.143819530391 656.997029449494 658.241793108499
"15" 682.811156377859 690.38200810224 691.93968911759
"16" 733.150088239749 740.277247698704 742.320636070823
"17" 807.848610424504 814.288009255869 817.070668278275
"18" 917.439813471696 922.833304227686 926.709691060924
"19" 1075.50401610798 1079.35025980424 1084.77737894573
"20" 1297.76480030253 1299.41340861787 1306.89823977648
"21" 1598.78412092396 1597.49553336033 1607.42803765083
"22" 1984.66882873517 1979.80159473652 1992.10924064873
"23" 2441.37392518375 2432.73990192861 2446.38236399924
"24" 2922.56217499153 2910.86671486841 2923.42874046496
"25" 3347.90706002608 3334.97168880296 3342.89751454647
"26" 3624.19915837901 3612.58293800231 3612.4508288723
"27" 3686.3310808771 3678.35486542858 3668.65947798903
"28" 3530.85573785466 3527.6709808789 3509.71395179426
"29" 3213.9018502747 3215.29330499061 3192.39714173233
"30" 2817.37019101888 2822.27432376834 2798.1025269076
"31" 2413.05851157731 2420.23681509479 2397.52781113155
"32" 2045.8094700872 2054.25647368212 2034.47302776388
"33" 1734.80054869013 1743.84863991552 1727.43703397462
"34" 1482.37163989059 1491.63475967849 1478.4424540391
"35" 1282.52194586779 1291.80098111949 1281.41023417777
"36" 1126.44268821258 1135.6472341935 1127.5745571207
"37" 1005.35153752881 1014.44877707857 1008.24123462335
"38" 911.629458299685 920.614671288955 915.885412073182
"39" 839.088560668171 847.969413992356 844.403113553954
"40" 782.869202995 791.657879913973 789.003704678667
"41" 739.218037128559 747.927529343061 745.988372077957
"42" 705.257144866703 713.899648949257 712.521449499242
"43" 678.784111087525 687.370443513326 686.432966236867
"44" 658.111778831058 666.651259865997 666.060608688982
"45" 641.944481190135 650.445018501567 650.127743966368
"46" 629.284103477595 637.752348211736 637.650874620219
"47" 619.359275293139 627.800793135369 627.869890624345
"48" 611.572046126502 619.991479264707 620.195544658694
"49" 605.457631229401 613.85884262462 614.16980014166
"50" 600.653899716231 609.040097941156 609.435773610234
"51" 596.878136500367 605.251982207876 605.714840708508
"52" 593.909258093025 602.272954142053 602.789113808504
