"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.751769204538956 0.3 2.6 14.0665196034565 50833.1621944271 1764.84791650526
"2" 2 0.740673026917232 0.3 2.6 14.0287262878499 48543.7040240976 1673.80376390014
"3" 3 0.74079178319462 0.3 2.6 14.0459986147196 48538.9491091331 1673.69311584477
"4" 4 0.740082541264923 0.3 2.6 14.0554720607914 48643.9952885962 1672.87971255483
"5" 5 0.741328887266818 0.3 2.6 14.0517371080514 48679.5695256143 1673.24050406431
"6" 6 0.740905990360399 0.3 2.6 14.0608720009646 49014.7114818729 1670.70656942952
"7" 7 0.740408874915257 0.3 2.6 14.0535474225168 49127.3307600774 1670.43330487732
"8" 8 0.740658721011502 0.3 2.6 13.9870118973562 49270.2602138111 1670.6677894427
"9" 9 0.740504554443017 0.3 2.6 14.0036906168935 49526.1695728792 1670.04441152419
"10" 10 0.739575563156787 0.3 2.6 14.0264459150462 50002.1824260049 1672.23051903284
"11" 11 0.742674741913879 0.3 2.6 14.0330919805607 50170.0591336756 1670.64538289824
"12" 12 0.740526677270434 0.3 2.6 14.0668584726315 49681.8950377368 1669.11979805844
"13" 13 0.741588658544713 0.3 2.6 14.1694667189798 49755.4489724986 1667.61075618984
"14" 14 0.741070260265576 0.3 2.6 14.1506449618294 49621.948401645 1667.81185356378
"15" 15 0.741001377000702 0.3 2.6 14.1606744261652 49479.8851803609 1667.93349967768
"16" 16 0.740254359272541 0.3 2.6 14.1539571270589 49367.7407645946 1668.73430795172
"17" 17 0.739870857767087 0.3 2.6 14.1272280217985 49427.155285532 1669.65860231486
"18" 18 0.74079471104286 0.3 2.6 14.1229131014278 49532.1246996524 1668.34893990233
"19" 19 0.740651923984177 0.3 2.6 14.1154432678627 49264.3085928908 1669.0928476182
"20" 20 0.740912428086005 0.3 2.6 14.1181769554134 49346.7873127054 1668.76910062468
"21" 21 0.741070319413166 0.3 2.6 14.1272992535021 49297.9537586992 1668.82848108999
"22" 22 0.740738889487365 0.3 2.6 14.132434417902 48959.8871364576 1670.03022112047
"23" 23 0.740687472933797 0.3 2.6 14.1259105627614 48692.7426936485 1671.57069901796
"24" 24 0.740889398776422 0.3 2.6 14.1145196875224 48801.4286209994 1671.15380224703
"25" 25 0.740756320196412 0.3 2.6 13.9621928503689 49954.8880057598 1670.19855805204
"26" 26 0.740756320196412 0.3 2.6 13.9621928503689 49954.8880057598 1670.19855805204
"27" 27 0.741007542589306 0.3 2.6 13.9394438665971 49889.7472487454 1670.23567273993
"28" 28 0.741007542589306 0.3 2.6 13.9394438665971 49889.7472487454 1670.23567273993
"29" 29 0.741384217316305 0.3 2.6 13.9319289363772 49927.4764127161 1670.25615298681
"30" 30 0.740380241765018 0.3 2.6 13.9390924548826 49946.448516861 1671.03121603788
"31" 31 0.740575406879283 0.3 2.6 13.9418978105273 50045.8357808698 1670.80233404037
"32" 32 0.741170279899532 0.3 2.6 13.9486970149081 49874.5905066891 1670.06200411497
"33" 33 0.740619873413403 0.3 2.6 13.9650809138364 49984.5673357345 1670.36704972759
"34" 34 0.741038870622684 0.3 2.6 13.9515385371823 49900.832063248 1670.07341852266
"35" 35 0.740927232451548 0.3 2.6 13.9415219216818 49976.0965221365 1670.30361778906
"36" 36 0.741277143041626 0.3 2.6 13.9304850581661 50003.6579151899 1670.28718333885
"37" 37 0.741277143041626 0.3 2.6 13.9304850581661 50003.6579151899 1670.28718333885
"38" 38 0.741395640000965 0.3 2.6 13.939728659416 49989.6553008854 1670.16676912257
"39" 39 0.740916686954832 0.3 2.6 13.9370655041931 50152.4664223526 1670.58812105577
"40" 40 0.741641574227916 0.3 2.6 14.0282472391091 50497.4520633933 1669.89502934344
"41" 41 0.741641574227916 0.3 2.6 14.0282472391091 50497.4520633933 1669.89502934344
"42" 42 0.74289660390024 0.3 2.6 14.0027336954033 50349.2458871893 1671.56928346689
