"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 1.55317716434912 0.3 2.6 796.30904518919 396349.067518104 125550.096006176
"2" 2 1.4681617163466 0.3 2.6 798.305965895579 371865.057190474 115059.035621779
"3" 3 1.49136588142002 0.3 2.6 809.196532827201 359451.192033193 113250.792567728
"4" 4 1.46801755886666 0.3 2.6 801.32765763186 352275.076758914 110915.509738452
"5" 5 1.41169743888171 0.3 2.6 793.550529471454 344825.736170596 106420.934896541
"6" 6 1.37300103451632 0.3 2.6 796.189004469131 329001.486201121 100714.413076709
"7" 7 1.31379648088905 0.3 2.6 801.93277878756 314330.046992009 93520.10187364
"8" 8 1.24746906274145 0.3 2.6 810.78152304505 316563.483235524 87682.6237509582
"9" 9 1.15333035975251 0.3 2.6 795.186736175103 308729.788769886 76162.5385318529
"10" 10 1.12500862954001 0.3 2.6 795.730229092032 315373.160762559 72424.7527606585
"11" 11 1.10610949284303 0.3 2.6 790.775017499503 308597.589861202 68590.493856446
"12" 12 1.04152475199914 0.3 2.6 786.401290747903 307375.318300773 55038.1769115062
"13" 13 0.999645542294789 0.3 2.6 758.446229173605 297875.544266806 44931.0588909435
"14" 14 0.949014814491529 0.3 2.6 751.342305474939 299471.303155834 31510.8521458888
"15" 15 0.942013304204532 0.3 2.6 750.989664237541 299523.618005839 29675.8691221252
"16" 16 0.939879548168122 0.3 2.6 750.672866164814 298715.67436317 29113.1773573399
"17" 17 0.895999958727172 0.3 2.6 757.696709411054 292520.674426277 18972.595402263
"18" 18 0.860156554603554 0.3 2.6 754.320598641625 286851.650357063 14903.6220753577
"19" 19 0.855182043202465 0.3 2.6 762.453007883414 282159.098786222 14431.8361959469
"20" 20 0.853790021538668 0.3 2.6 762.431389291588 282365.597247314 14416.4880050068
"21" 21 0.851039558817113 0.3 2.6 760.997554438762 275754.695047738 14285.9848961592
"22" 22 0.844125662017869 0.3 2.6 767.638085983743 272296.476346432 14136.3886238797
"23" 23 0.846694803527432 0.3 2.6 768.869028808252 270582.534141092 14004.4313615383
"24" 24 0.84937470904825 0.3 2.6 774.2981292359 260929.041691353 13692.0689338509
"25" 25 0.849053501986057 0.3 2.6 782.066013199357 253694.903686243 13426.8367862163
"26" 26 0.850080684636019 0.3 2.6 782.938945404988 253988.682744466 13412.8920621594
"27" 27 0.8508502425294 0.3 2.6 783.519462513146 253119.99005362 13403.2196436736
"28" 28 0.847061699619532 0.3 2.6 787.951389400754 253595.189315672 13269.9559221664
"29" 29 0.848780529150966 0.3 2.6 788.245889608557 254226.352313274 13265.5922871233
"30" 30 0.846107651477744 0.3 2.6 791.276160581224 253568.213826677 13189.4396494086
