"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.4080852992948 0.3 2.6 460.915985000345 266063.408185896 92831.2655472623
"2" 2 2.46665997378629 0.3 2.6 457.840483646546 251229.204887519 89720.9299003471
"3" 3 2.46899125265376 0.3 2.6 459.100087870253 248768.684994445 88982.2516513046
"4" 4 2.55858949285041 0.3 2.6 467.288458772696 235453.540597642 85542.5605345642
"5" 5 2.42571828996415 0.3 2.6 467.14786842844 224150.429706984 81342.9581237058
"6" 6 2.47628344452811 0.3 2.6 475.053908274788 213211.799980576 78293.0481912739
"7" 7 2.43778750878222 0.3 2.6 475.910075022773 208359.543067682 76598.6197035255
"8" 8 2.27615971287951 0.3 2.6 479.432426270083 202453.795959351 73080.8160318962
"9" 9 2.19671048465225 0.3 2.6 474.769169099234 191115.422687101 69488.6642274595
"10" 10 2.14175072577106 0.3 2.6 475.587118723563 187446.747327397 67712.695687464
"11" 11 2.13003348617038 0.3 2.6 475.614558871903 186644.009091165 67332.0113840548
"12" 12 2.08152603006761 0.3 2.6 475.608097827187 182021.203460341 65414.9270471461
"13" 13 1.98103622991684 0.3 2.6 472.17918296398 179851.908348398 63339.8698964086
"14" 14 1.91895393971939 0.3 2.6 482.60138841948 185770.022222814 62771.2696308109
"15" 15 1.86780674707709 0.3 2.6 490.401432170952 186627.240394065 61332.1353193505
"16" 16 1.78832809669117 0.3 2.6 492.949081933983 177238.37761202 57123.8891392432
"17" 17 1.818592247819 0.3 2.6 496.779364651642 173403.351695861 56716.7741333653
"18" 18 1.79189092825858 0.3 2.6 497.377202434574 169820.974969178 55238.3777732502
"19" 19 1.76381416598801 0.3 2.6 504.85015224533 161477.24290202 52236.414882175
"20" 20 1.70332342049649 0.3 2.6 498.076681393925 159081.442872793 50658.1857444644
"21" 21 1.72610961587107 0.3 2.6 503.60422510022 153561.762442306 49673.3668900317
"22" 22 1.66628271995923 0.3 2.6 509.356149442143 158892.954123663 49010.7157273933
"23" 23 1.59583854327131 0.3 2.6 501.353446887118 151259.40337082 46038.8467039361
"24" 24 1.59133001094219 0.3 2.6 501.224342762342 151258.468909692 45926.9246383037
"25" 25 1.55395608116695 0.3 2.6 506.61331957524 152584.31228402 44885.9034411697
"26" 26 1.46185396887022 0.3 2.6 507.248887833918 153867.388536843 42539.1039635711
"27" 27 1.44803812273675 0.3 2.6 510.916586230505 149090.045869522 41021.7722831347
"28" 28 1.34748429485106 0.3 2.6 512.862970667727 147234.987294894 37705.7462137123
"29" 29 1.13003648193878 0.3 2.6 505.608533919219 153961.392469191 32424.5295406405
"30" 30 1.06658870551497 0.3 2.6 519.674886016314 143572.311235915 27927.7211154352
"31" 31 1.02722100162864 0.3 2.6 523.36025967832 139325.190656848 25540.1961891208
"32" 32 1.02414884162318 0.3 2.6 523.788297003955 139723.404245702 25428.1032618268
"33" 33 1.01613664683453 0.3 2.6 518.685477249866 138913.573541411 25135.1301182001
"34" 34 0.983688836853111 0.3 2.6 515.158247659109 138340.141736423 23470.6347039425
"35" 35 0.967616492142809 0.3 2.6 513.997373278752 135361.608931431 22261.4034605929
"36" 36 0.951519879130478 0.3 2.6 510.607480907882 133889.918245619 21218.329620289
"37" 37 0.877582518283404 0.3 2.6 510.722419377074 131977.427270294 15294.2244419042
"38" 38 0.824071179812464 0.3 2.6 506.964514287707 133708.350883302 10611.1416233928
"39" 39 0.77803733710282 0.3 2.6 513.846202077018 139975.296482734 7405.89989839611
"40" 40 0.755162652131098 0.3 2.6 515.423227283695 141716.23479757 6850.34446644094
"41" 41 0.758111470488881 0.3 2.6 520.660957228007 140640.264290645 6728.13581466751
"42" 42 0.744070061721323 0.3 2.6 521.261317442773 136226.912944049 6623.46022717762
"43" 43 0.751665077025954 0.3 2.6 519.359640663656 131127.909559608 6473.70617959322
"44" 44 0.74919226611752 0.3 2.6 519.633571421593 130648.009737731 6462.76360744267
"45" 45 0.752901250877183 0.3 2.6 519.33395994388 130099.876275706 6455.23468036388
"46" 46 0.751747116435718 0.3 2.6 520.429721673715 130367.814923315 6434.41725058168
"47" 47 0.751318490860445 0.3 2.6 520.469568347995 130065.582645889 6427.35952465571
"48" 48 0.750232846890026 0.3 2.6 521.461271789773 130003.01032973 6405.5836889124
"49" 49 0.745808807375928 0.3 2.6 519.728036367366 126090.683517938 6398.61670362607
"50" 50 0.750062554538904 0.3 2.6 519.601297547495 126475.407573985 6383.75374604659
"51" 51 0.740184963551559 0.3 2.6 525.760479351285 123164.329007747 6298.42597608529
"52" 52 0.744495845631715 0.3 2.6 525.457487429322 123606.521526663 6244.77881193535
"53" 53 0.749132113921249 0.3 2.6 525.973973324963 119627.510082952 6160.71282375997
"54" 54 0.749819487867549 0.3 2.6 526.406904280952 119240.209386232 6147.66924617937
"55" 55 0.75166168741777 0.3 2.6 526.683808746613 118956.759007207 6142.96770137382
"56" 56 0.745257011784344 0.3 2.6 531.095447318874 117293.257483883 6045.52652509496
"57" 57 0.745257011784344 0.3 2.6 531.095447318874 117293.257483883 6045.52652509496
"58" 58 0.74989496539852 0.3 2.6 532.000815927606 117017.001833344 6008.00987465792
"59" 59 0.749596994273912 0.3 2.6 532.517538437988 116956.723291264 5995.84813896705
"60" 60 0.755379469002547 0.3 2.6 538.321861809935 116560.830287167 5897.4353942564
"61" 61 0.755379469002547 0.3 2.6 538.321861809935 116560.830287167 5897.4353942564
"62" 62 0.751541024786252 0.3 2.6 545.540730073024 117068.500205316 5715.22738750139
"63" 63 0.750627532974316 0.3 2.6 548.926522157287 115973.505727997 5634.65508703842
"64" 64 0.742721956671468 0.3 2.6 554.362012253085 113094.787767807 5538.89947163313
"65" 65 0.745928486709116 0.3 2.6 560.297607774745 110341.226726357 5386.40499542683
"66" 66 0.748986412739936 0.3 2.6 567.295824361114 111829.141436876 5241.17473365898
"67" 67 0.747425755617353 0.3 2.6 567.847148634747 111998.255364456 5231.14464823844
"68" 68 0.754623924917573 0.3 2.6 573.277157942307 114585.629130542 5166.60005021056
"69" 69 0.748054248319317 0.3 2.6 579.719254685781 110323.31898445 4996.82458471495
"70" 70 0.747648724757823 0.3 2.6 580.166487039376 110183.862912666 4988.24558665672
"71" 71 0.749919372718589 0.3 2.6 581.189984211995 109755.165303908 4971.41069086029
"72" 72 0.750814038751388 0.3 2.6 582.149833645287 109343.72337671 4956.88666155381
"73" 73 0.745179984612775 0.3 2.6 588.250395197623 112691.086249731 4859.37721312317
"74" 74 0.754954145527761 0.3 2.6 596.830350937845 109770.538106473 4725.27655682149
"75" 75 0.756547151740572 0.3 2.6 608.736781204293 109782.400060341 4544.15952856649
"76" 76 0.753757454738447 0.3 2.6 609.435607587972 109218.363756819 4497.93978336071
"77" 77 0.747477275087021 0.3 2.6 612.154047224227 106464.148423607 4415.96103828056
"78" 78 0.751699847350936 0.3 2.6 616.981254541087 105097.372749114 4353.84916694093
"79" 79 0.742647042667112 0.3 2.6 628.354244858196 109240.96842999 4193.90617861968
"80" 80 0.747958035296174 0.3 2.6 630.848992184266 106061.842420207 4119.52925264019
"81" 81 0.738573338758958 0.3 2.6 642.322136957981 101897.446258106 3991.75219096272
"82" 82 0.746336644409388 0.3 2.6 649.94941424852 102979.357978536 3834.29241436544
"83" 83 0.745540096854551 0.3 2.6 667.674818967595 99634.7268926501 3593.53186929214
"84" 84 0.741676419546567 0.3 2.6 669.478823687415 98788.7025032894 3582.67875944526
"85" 85 0.74123110135068 0.3 2.6 673.971503236066 99504.6975890919 3527.34579698286
"86" 86 0.742701290102397 0.3 2.6 674.017812982805 99232.1620116594 3518.30589694922
"87" 87 0.746708453403573 0.3 2.6 687.281198970231 98477.7648265413 3350.44938799589
"88" 88 0.745970316039109 0.3 2.6 688.799053983793 98204.8639898373 3331.55196230525
"89" 89 0.744533359509485 0.3 2.6 690.624061171066 98920.2740153535 3310.79505917914
