"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.741834532554129 0.3 2.6 27.3321197193299 63488.8720800205 8709.94851851569
"2" 2 0.813213557519511 0.3 2.6 27.5177697408004 62126.4362821168 2413.36887169117
"3" 3 0.82557521491668 0.3 2.6 27.5540483397925 62061.7994652656 2202.63836649792
"4" 4 0.829880076441124 0.3 2.6 27.5424482778032 61695.8633643611 2188.04024190072
"5" 5 0.832140011696689 0.3 2.6 27.5319069562319 62857.1753232245 2174.74693586864
"6" 6 0.832191694050403 0.3 2.6 27.5403894128076 62988.3293526804 2173.25225422783
"7" 7 0.832694281069048 0.3 2.6 27.5530351328591 63181.5781420315 2171.71106307389
"8" 8 0.831045225277253 0.3 2.6 27.5347569418677 63176.0503573751 2171.73496712253
"9" 9 0.832070778236742 0.3 2.6 27.5802504372 63069.0278526493 2171.05402827213
"10" 10 0.829731920111431 0.3 2.6 27.6590812625059 63892.5203549468 2166.3941572265
"11" 11 0.829565158077612 0.3 2.6 27.8574879435016 63928.9977855062 2160.21811768935
"12" 12 0.829475866298759 0.3 2.6 27.8565362803447 63801.1710849338 2160.93125569741
"13" 13 0.830616841299767 0.3 2.6 27.896176115708 63828.0331518253 2156.41635302613
"14" 14 0.83167348948355 0.3 2.6 28.1443669183293 64885.8571562992 2144.51490594591
"15" 15 0.833187105790631 0.3 2.6 28.2099779222311 64590.0975469805 2142.62383038947
"16" 16 0.832404363354605 0.3 2.6 28.223688697432 64510.6540075243 2141.91529998513
"17" 17 0.832680430572045 0.3 2.6 28.2055389880046 64711.6957966762 2142.1723641248
"18" 18 0.830975502574015 0.3 2.6 28.2106128241911 64659.7281600347 2143.59078806656
"19" 19 0.834082995107432 0.3 2.6 28.252467655962 65233.8864555609 2141.64386526626
"20" 20 0.833056078281092 0.3 2.6 28.2997812970483 65316.6195543551 2139.04757214658
"21" 21 0.832721792313158 0.3 2.6 28.3113244866505 65483.9490025184 2138.89480550296
"22" 22 0.833411268327573 0.3 2.6 28.2932950364282 65580.675890681 2139.74991243123
"23" 23 0.834393300596536 0.3 2.6 28.3210366526479 65740.2198092886 2140.34698348157
"24" 24 0.835082467389576 0.3 2.6 28.3470922460774 65781.3961087147 2141.18577346686
"25" 25 0.835298667812202 0.3 2.6 28.3357036635944 65900.8546501189 2142.33625488168
"26" 26 0.832064333871466 0.3 2.6 28.3728972230532 65811.4956612482 2138.44146126691
"27" 27 0.834025032737532 0.3 2.6 28.6669464379176 66793.7256480143 2133.42797208912
"28" 28 0.833296033153182 0.3 2.6 28.6710187216936 66593.0441097173 2131.96510216621
"29" 29 0.833296033153182 0.3 2.6 28.6710187216936 66593.0441097173 2131.96510216621
"30" 30 0.833127828462298 0.3 2.6 28.6693704757622 66704.3369397957 2132.82650137828
"31" 31 0.830807414340714 0.3 2.6 28.7088602156867 65390.7515740848 2129.17919834145
"32" 32 0.832994319663438 0.3 2.6 28.7095957720576 65383.9217604169 2126.17948501954
"33" 33 0.831739679610563 0.3 2.6 28.7009738559634 65171.1758623344 2126.90462205955
"34" 34 0.832247008696512 0.3 2.6 28.6976807348123 65295.7499834227 2126.64309293866
"35" 35 0.832796562305364 0.3 2.6 28.7194756323695 64918.1072745748 2125.60761087592
"36" 36 0.833345688323183 0.3 2.6 28.7740988634161 64764.5212167998 2124.44829837883
"37" 37 0.833319280746549 0.3 2.6 28.7913233003926 64979.9065160752 2123.64889583908
"38" 38 0.831876471783424 0.3 2.6 28.7868508127328 64842.564929602 2123.80388118538
"39" 39 0.831990832558612 0.3 2.6 28.7792696698125 64964.2750255376 2123.96270358468
"40" 40 0.832980410477752 0.3 2.6 28.9914407128607 63624.1811933259 2121.47408712411
"41" 41 0.832707247347046 0.3 2.6 28.9739156301302 63513.2626797196 2122.33936866811
"42" 42 0.830563331778104 0.3 2.6 28.9585800182039 63634.1874653382 2122.68765890798
"43" 43 0.832894708987523 0.3 2.6 29.2735723430011 63899.5962062447 2110.93527635877
"44" 44 0.831571124092263 0.3 2.6 29.270671429452 63883.788154392 2110.63257052461
"45" 45 0.830778798309282 0.3 2.6 29.2921329162972 64049.5553304578 2110.40820899486
"46" 46 0.830686164158629 0.3 2.6 29.3492263932443 63878.9365324511 2109.24592808426
"47" 47 0.83315743462937 0.3 2.6 29.3639808346996 63651.2636891914 2109.85128228307
"48" 48 0.830640943574319 0.3 2.6 29.3422751655979 63521.1801421463 2110.89007342046
"49" 49 0.832499696124545 0.3 2.6 29.3757638627341 63583.4859500733 2108.95806472572
"50" 50 0.832111938550887 0.3 2.6 29.3580921389835 64017.6251683127 2107.28025326276
"51" 51 0.832835364258999 0.3 2.6 29.4700623906013 65344.7042914348 2102.70656429145
"52" 52 0.832823736905068 0.3 2.6 29.5063636548829 65131.9461412149 2101.32909713491
"53" 53 0.834153993841577 0.3 2.6 29.9455657085492 64373.585516862 2090.83933498037
"54" 54 0.833024323842514 0.3 2.6 29.9471821516497 64746.4093395983 2088.10672764203
"55" 55 0.833273050955897 0.3 2.6 29.973218540294 64913.5705573014 2087.46685639358
"56" 56 0.831424757449981 0.3 2.6 29.9578934266324 65343.0164275818 2089.43539363221
"57" 57 0.832762114383666 0.3 2.6 30.0890340887173 65467.8002467734 2084.5009429492
"58" 58 0.831940290205996 0.3 2.6 30.111246531265 65361.7388211858 2084.13112738755
"59" 59 0.833392855928325 0.3 2.6 30.1308131208538 65325.4857423496 2083.18103566405
"60" 60 0.833986968999781 0.3 2.6 30.1614779469483 65244.8295607688 2082.94254470281
"61" 61 0.833256086819991 0.3 2.6 30.1656416625045 65196.9339512832 2081.87509863537
"62" 62 0.834092106461399 0.3 2.6 30.1687325621493 65085.3025952745 2082.86491001749
