"V1" "V2" "V3"
"1" 838.267188011195 836.771650190361 828.92793909991
"2" 838.420230803372 836.925977106347 829.0805005003
"3" 838.65240814952 837.160518212021 829.311793423297
"4" 839.004616257586 837.516943962865 829.662426551648
"5" 839.53885724234 838.058542971014 830.193925607347
"6" 840.349093852011 838.881398996582 830.999470616914
"7" 841.577637695687 840.131296556743 832.220097065893
"8" 843.439827943501 842.029225642539 834.069079227616
"9" 846.261047601001 844.909708071297 836.868485297164
"10" 850.531907762356 849.278041909399 841.103652937089
"11" 856.989742081681 855.894997495203 847.50361973429
"12" 866.737178785565 865.900278262835 857.158155804855
"13" 881.410591645823 880.98823545218 871.684124416706
"14" 903.410112045537 903.648195300673 893.452985518278
"15" 936.192440659359 937.47077911009 925.881421738704
"16" 984.594762849534 987.486760538197 973.7555971797
"17" 1055.07828385785 1060.42031812595 1043.48279040105
"18" 1155.61821528111 1164.56661783811 1143.00750292798
"19" 1294.70276884835 1308.72291264635 1280.87010764734
"20" 1478.62513657907 1499.30971886592 1463.60349304786
"21" 1706.36107500628 1734.95006688195 1690.73512611211
"22" 1962.68167656475 1999.25506690866 1947.92584784316
"23" 2213.39117573563 2256.03544680106 2201.92008555755
"24" 2409.71387093865 2454.37457372253 2404.24111434537
"25" 2505.81022305884 2547.42219814032 2508.04515650375
"26" 2481.25209232672 2515.70217401881 2490.79143433638
"27" 2350.97890639047 2376.50420433146 2365.39050384933
"28" 2154.52437593467 2171.65735093774 2170.55967616271
"29" 1935.21955118294 1945.74427854356 1950.12109424294
"30" 1725.16304040947 1731.06553190215 1737.27799761898
"31" 1541.41325923629 1544.32158608357 1550.12429712082
"32" 1389.3235121032 1390.37997080174 1394.68983874278
"33" 1267.53713486719 1267.47632361411 1269.94833817519
"34" 1171.83976491293 1171.11251848159 1171.78781590915
"35" 1097.38118470689 1096.25847224916 1095.34219758647
"36" 1039.69799297518 1038.34197542671 1036.08453048527
"37" 995.058294574563 993.566533636425 990.208634429693
"38" 960.487219923976 958.918960165902 954.670813060849
"39" 933.6702364219 932.061758280697 927.098556588265
"40" 912.827244848787 911.200836307869 905.665139300687
"41" 896.595125174414 894.964389394273 888.970807909489
"42" 883.930390497288 882.303449104173 875.943611376207
"43" 874.032765550107 872.414238527421 865.761251984495
"44" 866.286742881739 864.679002313417 857.791191497244
"45" 860.217407264348 858.621388614324 851.545323317663
"46" 855.457166163183 853.872902124374 846.645811324238
"47" 851.720671211511 850.147646684885 842.799329660925
"48" 848.785850709542 847.223239597468 839.777576177541
"49" 846.479499357265 844.926321745242 837.402466752902
"50" 844.666276993971 843.121501993319 835.534831938865
"51" 843.240270011381 841.702881260772 834.06574662202
"52" 842.11849022867 840.587525725133 832.909850310009
