"V1" "V2" "V3"
"1" 141.857532846484 140.47951766861 140.85734716105
"2" 143.11179983962 141.709691067514 142.111705385426
"3" 146.551061351145 145.06029954722 145.551276295792
"4" 155.959230160556 154.165053894094 154.960290993161
"5" 181.528065998056 178.749402976745 180.530214489785
"6" 249.793278932834 244.002019713772 248.78634197599
"7" 423.557437485613 409.442455303841 422.43808217724
"8" 814.287851572918 782.034086784028 812.387873585399
"9" 1463.85785081473 1411.21299308691 1458.56427187714
"10" 1990.51793522875 1950.63348579534 1978.10644482156
"11" 1836.16028477109 1840.27144349471 1819.6720359028
"12" 1245.37527463933 1269.67399890687 1232.21978978198
"13" 749.964885857867 769.473027912798 741.875348717993
"14" 466.813144202482 477.966796787925 462.043233454144
"15" 321.16981776879 326.847993847489 318.143770773464
"16" 245.755332502002 248.415921268274 243.615117753152
"17" 204.895130909608 205.922295189645 203.219924995971
"18" 181.550735794343 181.666612745627 180.132618660895
"19" 167.545091570114 167.130003953781 166.276730885205
"20" 158.790940963255 158.052748081087 157.613905266815
"21" 153.138030427175 152.195508255242 152.018819281865
"22" 149.395075994868 148.319143089008 148.313576226352
"23" 146.869604869678 145.704321358034 145.813261539178
"24" 145.141672781382 143.915360318807 144.102397382614
"25" 143.947300833734 142.6786813814 142.919751209617
"26" 143.115607143539 141.817335398974 142.096187054711
"27" 142.53336870494 141.214146830262 141.519622239894
"28" 142.124204069939 140.790094558532 141.11443613266
"29" 141.835879156317 140.491146474093 140.82891062854
"30" 141.632309507131 140.279974556937 140.627315538107
"31" 141.488380927138 140.13059456897 140.484782135886
"32" 141.386519401085 140.024818566913 140.383907633075
"33" 141.314379029876 139.94986474515 140.312466150903
"34" 141.263262272269 139.896724671325 140.261844571306
"35" 141.227029452095 139.859036237106 140.225962751774
"36" 141.201340271506 139.832299649809 140.200522452261
"37" 141.183123310572 139.81332895001 140.18248200298
"38" 141.170203485065 139.799866714417 140.169687383185
"39" 141.161039667572 139.790312585256 140.16061238839
"40" 141.154539509311 139.78353158921 140.154175247268
"41" 141.149928552046 139.778718586783 140.149609001401
"42" 141.146657614769 139.775302310272 140.146369788648
"43" 141.144337212747 139.772877375105 140.1440718971
"44" 141.14269109356 139.771156083387 140.142441750777
"45" 141.14152330476 139.769934244456 140.141285296088
"46" 141.140694846062 139.769066929006 140.140464879985
"47" 141.140107113258 139.768451266389 140.139882854197
"48" 141.139690156724 139.768014237311 140.139469947363
"49" 141.139394353517 139.767704010603 140.139177017835
"50" 141.139184500166 139.767483794559 140.138969203663
"51" 141.139035622507 139.767327472821 140.138821773016
"52" 141.138930003124 139.767216506733 140.138717180453
