"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.31739454072743 0.3 2.6 3463.28448030095 56088.472355505 44622.4375567592
"2" 2 2.17551977421004 0.3 2.6 3541.0850784159 59814.7607360994 43845.4950315616
"3" 3 2.16797460443049 0.3 2.6 3571.50858531238 60966.8249665952 43677.5610036418
"4" 4 2.14901032917653 0.3 2.6 3576.16912390206 61009.1000873225 43612.6125219206
"5" 5 2.01850199163227 0.3 2.6 3564.00964407582 63178.4361802429 42881.369705285
"6" 6 1.91901691162528 0.3 2.6 3530.72501248895 64329.4934475969 42029.8086580924
"7" 7 1.88840479843619 0.3 2.6 3473.44733868681 64908.5136906695 41776.3940517307
"8" 8 1.77753473895387 0.3 2.6 3496.45550884601 67222.6088204655 40108.8143214706
"9" 9 1.64232546216686 0.3 2.6 3428.5989585556 67615.7509809815 38663.4023288584
"10" 10 1.59122446098242 0.3 2.6 3463.39275600999 65755.8332089916 38521.421555752
"11" 11 1.5508885125234 0.3 2.6 3512.16723319153 68400.5453381674 37952.1522330623
"12" 12 1.54105577956816 0.3 2.6 3514.81143235646 68698.118481894 37903.4789264087
"13" 13 1.48578057673281 0.3 2.6 3461.0432339117 72540.5919163213 37636.7825940044
"14" 14 1.56794851040038 0.3 2.6 3468.61191090606 74045.9738953862 37286.27357178
"15" 15 1.52750173900815 0.3 2.6 3459.15615091049 75553.6594040225 37098.5770270495
"16" 16 1.54371835050263 0.3 2.6 3491.51433000217 80445.6050313652 36506.4760724253
"17" 17 1.53779676640285 0.3 2.6 3517.4081179039 82392.3559347881 36309.8243486287
"18" 18 1.52174278967952 0.3 2.6 3503.4912411253 87558.5499575996 35874.660655258
"19" 19 1.50940863395982 0.3 2.6 3483.35733188543 89693.1399987609 35754.4665321037
"20" 20 1.53399984096955 0.3 2.6 3541.79076312601 94542.1909750296 35317.4691671909
"21" 21 1.57853003033988 0.3 2.6 3520.1640986507 94428.2505693641 35301.9168262961
"22" 22 1.55332241469615 0.3 2.6 3553.57939761489 99344.6275814533 34984.0279960168
"23" 23 1.52166818717118 0.3 2.6 3543.75936942115 107949.934356728 34632.0582233088
"24" 24 1.58559774633958 0.3 2.6 3592.15682690804 111420.172234477 34492.3422251479
"25" 25 1.60338423365167 0.3 2.6 3604.39211692329 114898.583004169 34465.2510383657
"26" 26 1.56186418310603 0.3 2.6 3586.1173006839 118508.378455467 34226.1511054192
"27" 27 1.56868010100565 0.3 2.6 3571.91354550558 121006.484401233 34122.7887632888
"28" 28 1.5582865206379 0.3 2.6 3508.36205236301 126871.882325095 33867.4257908547
"29" 29 1.56118875355547 0.3 2.6 3506.6265362751 127007.969293526 33856.4410864877
"30" 30 1.56600280067113 0.3 2.6 3498.12504073362 127596.776760201 33823.9132166325
"31" 31 1.59415739959238 0.3 2.6 3435.92954618615 135510.018771372 33650.8313398718
"32" 32 1.58925629752312 0.3 2.6 3438.03232320074 135379.844090774 33641.5608398211
"33" 33 1.58416513348899 0.3 2.6 3387.72410286424 138452.383775372 33548.4961849238
"34" 34 1.56480930988747 0.3 2.6 3367.48816755818 142059.462952969 33520.0560526134
"35" 35 1.56723078471151 0.3 2.6 3366.15591731525 142263.909467144 33514.8741047316
"36" 36 1.57875824814238 0.3 2.6 3345.57614509127 145361.496779622 33495.3528714919
"37" 37 1.57913384821369 0.3 2.6 3338.74002474552 143666.273464997 33491.1109107572
"38" 38 1.57334542630166 0.3 2.6 3336.90544366342 143435.357691775 33490.0975348845
"39" 39 1.577100043996 0.3 2.6 3334.84710580006 143637.186453144 33488.6744108604
"40" 40 1.57723668157357 0.3 2.6 3328.86345555542 144450.351851446 33486.0287027073
"41" 41 1.57184933252592 0.3 2.6 3324.64318608175 144775.574613634 33486.1070931351
"42" 42 1.57739217435301 0.3 2.6 3317.0109028737 144582.597733603 33482.7418801711
"43" 43 1.57667791099888 0.3 2.6 3321.24982457695 144519.781388658 33483.597828176
"44" 44 1.57889951512954 0.3 2.6 3321.23198402712 144447.856704784 33484.2785775324
"45" 45 1.57047647571055 0.3 2.6 3309.16217299098 143670.902053535 33484.6729058399
"46" 46 1.57035477708005 0.3 2.6 3299.76392476195 146367.49782762 33484.8700301651
"47" 47 1.57528848873979 0.3 2.6 3295.27279603582 146380.00094441 33481.8352895895
"48" 48 1.57616158462325 0.3 2.6 3292.1176601993 146003.499059829 33481.5812066565
"49" 49 1.57437956842038 0.3 2.6 3296.97882267356 145560.811985481 33481.2973113127
"50" 50 1.57569673265779 0.3 2.6 3291.63636992207 145680.905056422 33481.503620413
"51" 51 1.57476093321639 0.3 2.6 3292.08785569336 144846.59088117 33481.7694975138
"52" 52 1.57485241949686 0.3 2.6 3289.74625362086 145165.314471828 33481.9132399089
"53" 53 1.57193848784272 0.3 2.6 3289.72180090399 145311.629228505 33483.1611893909
"54" 54 1.57193848784272 0.3 2.6 3289.72180090399 145311.629228505 33483.1611893909
"55" 55 1.57678901034705 0.3 2.6 3292.64752939236 145146.760602672 33481.4711793583
"56" 56 1.57876809365024 0.3 2.6 3298.02021657435 145367.000843524 33481.5601953903
"57" 57 1.57608205482934 0.3 2.6 3301.79920923751 145106.561003796 33480.9060703003
"58" 58 1.57814425259817 0.3 2.6 3306.83338363535 145732.251258833 33481.6881297537
"59" 59 1.57887646856728 0.3 2.6 3292.69640605608 144840.248393482 33482.3616459274
"60" 60 1.5774278764019 0.3 2.6 3290.07299892625 145024.151325673 33482.0395923829
"61" 61 1.57305418543355 0.3 2.6 3292.59564357835 144772.340782852 33482.3176584031
"62" 62 1.57163480917032 0.3 2.6 3294.7473958057 144972.916427367 33482.8352013963
"63" 63 1.57750559276998 0.3 2.6 3294.66637567933 144879.590793198 33481.5544382202
"64" 64 1.57391435301563 0.3 2.6 3293.95946632994 145445.433576512 33481.6169795757
"65" 65 1.57531353573884 0.3 2.6 3292.86944831699 143919.070692221 33482.8419905409
"66" 66 1.57188569805849 0.3 2.6 3293.00255371892 144100.174593848 33483.6529582771
"67" 67 1.57693762132122 0.3 2.6 3293.91732125724 144652.846382409 33481.7139980129
"68" 68 1.57392143123482 0.3 2.6 3292.35721668779 144882.928423924 33481.9252299212
"69" 69 1.57392143123482 0.3 2.6 3292.35721668779 144882.928423924 33481.9252299212
"70" 70 1.57506461880203 0.3 2.6 3296.28035672392 145150.274152767 33481.1428060613
"71" 71 1.57332199715705 0.3 2.6 3296.20548237775 146331.653107892 33482.4514485788
"72" 72 1.57710296331307 0.3 2.6 3292.29717243317 144470.963180653 33482.1913631042
"73" 73 1.5779594472955 0.3 2.6 3295.3903788022 144717.641703884 33481.7645866674
"74" 74 1.57591046074426 0.3 2.6 3293.97285678688 144691.878039607 33481.5616338907
"75" 75 1.57469452566144 0.3 2.6 3293.08456972219 144657.028278139 33481.8089663199
"76" 76 1.57326570295162 0.3 2.6 3293.60782756684 144966.362367562 33481.9866769975
"77" 77 1.57446413068383 0.3 2.6 3293.11123661953 145543.339263947 33481.5343640308
"78" 78 1.58028414713968 0.3 2.6 3297.92813846145 145989.771026303 33482.5825469882
"79" 79 1.57777120788031 0.3 2.6 3299.56114757017 145669.386174149 33481.2162579244
"80" 80 1.57478529020335 0.3 2.6 3296.74241332559 145381.154533909 33481.1572837526
"81" 81 1.57012864885813 0.3 2.6 3294.88874308722 145252.372434859 33484.1195266847
"82" 82 1.57250964525161 0.3 2.6 3294.53069706022 145011.965005321 33482.2676277809
"83" 83 1.57229874341215 0.3 2.6 3293.35845997546 144856.331138867 33482.5803241896
"84" 84 1.57794567599001 0.3 2.6 3290.15316668091 146499.210023885 33482.4457160246
"85" 85 1.57495867633088 0.3 2.6 3292.79028040151 146981.328624378 33483.0209273024
"86" 86 1.57579739646024 0.3 2.6 3292.22663295732 146542.055233444 33482.1462971933
"87" 87 1.57999977504668 0.3 2.6 3292.27728497708 146253.898776064 33482.9052436249
"88" 88 1.5769117183127 0.3 2.6 3295.85703452926 145864.388766972 33481.2566762797
"89" 89 1.57825582348064 0.3 2.6 3290.97530869191 145718.480513069 33481.9526293826
"90" 90 1.58034059060078 0.3 2.6 3292.96833714197 145707.582176745 33482.8319839618
"91" 91 1.57532386027661 0.3 2.6 3294.92595364824 145682.090826096 33481.2461005129
"92" 92 1.57734585441263 0.3 2.6 3293.42062153584 145276.026139515 33481.4362788479
"93" 93 1.57274590743664 0.3 2.6 3296.493751293 144560.431490065 33482.2199119081
"94" 94 1.57393352225965 0.3 2.6 3293.97089998214 144308.618542361 33482.2737291929
"95" 95 1.57044141067043 0.3 2.6 3295.27413906538 144091.577944074 33484.4622843628
"96" 96 1.57478240659875 0.3 2.6 3291.65246852908 144592.849325377 33482.0615189585
"97" 97 1.57478240659875 0.3 2.6 3291.65246852908 144592.849325377 33482.0615189585
"98" 98 1.58085869602096 0.3 2.6 3291.46590298832 145013.19362953 33483.7070912874
"99" 99 1.5718340125939 0.3 2.6 3295.62321586529 144349.410423901 33483.0387521931
"100" 100 1.57213805069196 0.3 2.6 3295.17169578491 144297.951450682 33482.9522736316
"101" 101 1.57260647031699 0.3 2.6 3300.59666916835 144135.036877378 33482.4765091899
"102" 102 1.57669273605451 0.3 2.6 3306.70064073624 144141.243616638 33481.725049725
"103" 103 1.57320397772398 0.3 2.6 3298.76919999598 144732.717833468 33481.7333485651
"104" 104 1.57579347823708 0.3 2.6 3303.75571867743 144760.41536464 33481.0428111747
"105" 105 1.57912536258156 0.3 2.6 3305.724712986 145194.394701838 33481.8156162727
"106" 106 1.57497174711523 0.3 2.6 3298.37940383621 144831.586252077 33481.1553541823
"107" 107 1.57626496846776 0.3 2.6 3296.80301704728 145173.993676248 33481.0340907281
"108" 108 1.57653192092885 0.3 2.6 3305.13607448927 146008.308725863 33481.5200451332
"109" 109 1.57599581399045 0.3 2.6 3313.00092729505 146289.898465815 33483.1046997761
"110" 110 1.57285261119214 0.3 2.6 3312.80751155852 145749.474630508 33483.3203563783
"111" 111 1.57284758496196 0.3 2.6 3317.6537310398 145407.593976733 33483.976194068
"112" 112 1.57917694361601 0.3 2.6 3308.37225035038 145970.567793974 33482.4745304907
"113" 113 1.57287462105494 0.3 2.6 3302.30496423457 146089.229299693 33482.4705206932
"114" 114 1.57101376991501 0.3 2.6 3305.88021944565 146050.80704356 33484.1233812203
"115" 115 1.57182157098891 0.3 2.6 3306.28830542324 145286.593380334 33482.6970035045
"116" 116 1.57641335342029 0.3 2.6 3302.97971773746 144966.285158029 33480.9621851922
"117" 117 1.57777196829079 0.3 2.6 3303.21646361549 145199.997407625 33481.1689228321
"118" 118 1.57720035444059 0.3 2.6 3303.21476434328 145266.016411935 33481.0350366623
"119" 119 1.57966764272257 0.3 2.6 3294.8510496557 145022.98137311 33482.4048664733
"120" 120 1.57688700169176 0.3 2.6 3290.72790566588 143983.692910867 33483.2413647549
"121" 121 1.57441941673071 0.3 2.6 3286.90841928257 144512.965671967 33483.1179587427
"122" 122 1.57913371975334 0.3 2.6 3290.92306822921 144584.706403167 33483.072992836
"123" 123 1.57574959722188 0.3 2.6 3299.79552047522 144376.727905486 33481.4035130245
"124" 124 1.57162858311324 0.3 2.6 3302.56319768921 144391.308872575 33482.7842550646
"125" 125 1.57421424616144 0.3 2.6 3307.11176797326 144281.718988474 33481.7303102877
"126" 126 1.5766297559401 0.3 2.6 3305.97055218358 144259.130125512 33481.5515585774
"127" 127 1.57833692618772 0.3 2.6 3308.3971501951 144719.894726733 33481.7797212724
"128" 128 1.57944029467752 0.3 2.6 3311.53821460924 144604.380294139 33482.7015055621
"129" 129 1.57718930831114 0.3 2.6 3308.92642237302 145300.391778422 33481.4472936233
"130" 130 1.57443921560221 0.3 2.6 3307.85427833281 145432.250886419 33481.5694028166
"131" 131 1.57980937905288 0.3 2.6 3304.3439624684 145730.994621805 33482.2475574383
"132" 132 1.58033716561135 0.3 2.6 3304.72900325932 145058.523338493 33482.5361913332
"133" 133 1.57628675994654 0.3 2.6 3306.20663431666 145430.213339448 33481.150925211
"134" 134 1.5769318777002 0.3 2.6 3315.33884832677 145476.982322761 33482.537354718
"135" 135 1.57544250059993 0.3 2.6 3316.04057617817 145357.473895667 33482.6178033835
"136" 136 1.57544202664955 0.3 2.6 3310.35193848516 144992.552343901 33481.4990269886
"137" 137 1.57611597576121 0.3 2.6 3314.57263720624 144539.914994492 33482.1497782256
