"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 1.0210293736695 0.3 2.6 617.648547042653 116954.420224398 29020.8600441264
"2" 2 0.977623227744411 0.3 2.6 623.958485552806 123348.566088016 24144.8219100306
"3" 3 0.970991522202758 0.3 2.6 625.362923568072 123240.61203958 23228.1785677486
"4" 4 0.940376467140095 0.3 2.6 618.613612491679 120392.286228919 18867.7587555319
"5" 5 0.842931817356686 0.3 2.6 614.877676645092 122715.044717347 4442.48897373073
"6" 6 0.839414585743998 0.3 2.6 615.943516870428 122540.687313881 4072.70341922077
"7" 7 0.805180443636276 0.3 2.6 612.1065745566 119664.435462869 1913.82848742985
"8" 8 0.789700073462964 0.3 2.6 602.97809363116 127403.614148474 1772.9906157156
"9" 9 0.800498451972447 0.3 2.6 604.114375283701 132402.584069149 1571.57548725185
"10" 10 0.801001877838408 0.3 2.6 604.551454876666 132598.185525357 1570.67665175128
"11" 11 0.801001877838408 0.3 2.6 604.551454876666 132598.185525357 1570.67665175128
"12" 12 0.800208043685767 0.3 2.6 605.113945345707 134094.656699542 1556.87212845068
"13" 13 0.801891171233918 0.3 2.6 604.416470317051 134262.395049352 1558.72269628279
"14" 14 0.800511060670402 0.3 2.6 604.345555890428 134690.086774919 1552.53818509435
"15" 15 0.801957365503293 0.3 2.6 603.759798473764 135109.648928152 1552.5102515887
"16" 16 0.801609957906541 0.3 2.6 599.585765204965 139002.465216292 1535.04916271899
"17" 17 0.80052079562539 0.3 2.6 601.434291840328 138356.082774128 1537.84539081751
"18" 18 0.801041009456467 0.3 2.6 601.433271024554 138373.564710782 1536.84790524508
"19" 19 0.80151463782805 0.3 2.6 597.740644851772 138732.482176601 1534.66737496858
"20" 20 0.802000415204246 0.3 2.6 597.476848734468 139177.90406927 1534.37493644991
"21" 21 0.801724799470313 0.3 2.6 598.341158490109 138581.741239765 1535.24050655402
"22" 22 0.800424162735512 0.3 2.6 598.652373601074 138174.594885252 1537.2569987758
"23" 23 0.801766083059492 0.3 2.6 600.23714098481 137635.055617748 1538.28448423568
"24" 24 0.801129210143344 0.3 2.6 600.78222307606 137789.30530706 1537.59583365965
"25" 25 0.801443970469192 0.3 2.6 600.164716364849 137635.337852365 1537.85007301757
"26" 26 0.801443970469192 0.3 2.6 600.164716364849 137635.337852365 1537.85007301757
"27" 27 0.801435583554905 0.3 2.6 595.852735381013 138314.897449842 1535.03045949413
"28" 28 0.801492847087421 0.3 2.6 595.240987005638 138061.025989577 1535.64548074188
"29" 29 0.801507973708143 0.3 2.6 594.294941575615 138142.582790913 1535.36762841628
"30" 30 0.801629490344013 0.3 2.6 594.011292148758 137496.230053299 1537.700189298
"31" 31 0.801758474206727 0.3 2.6 594.062921043482 137327.283801922 1538.62043966665
"32" 32 0.801758474206727 0.3 2.6 594.062921043482 137327.283801922 1538.62043966665
"33" 33 0.801758474206727 0.3 2.6 594.062921043482 137327.283801922 1538.62043966665
"34" 34 0.801474014253102 0.3 2.6 593.514451593656 136985.09710804 1539.75961428953
"35" 35 0.801799149119785 0.3 2.6 593.345672315864 137400.997621402 1538.44926091148
"36" 36 0.801176122163874 0.3 2.6 592.842099472527 136845.408097507 1540.27634666034
"37" 37 0.801176122163874 0.3 2.6 592.842099472527 136845.408097507 1540.27634666034
"38" 38 0.801023945386833 0.3 2.6 592.939325709108 137171.715177793 1538.77293021814
"39" 39 0.801023945386833 0.3 2.6 592.939325709108 137171.715177793 1538.77293021814
"40" 40 0.802115685745019 0.3 2.6 592.645625585836 137343.312302045 1539.62367679108
"41" 41 0.800512149288793 0.3 2.6 593.499406463149 137970.117081039 1536.74644960629
"42" 42 0.802056244283699 0.3 2.6 594.665524501592 142065.939154084 1535.56783918372
"43" 43 0.802404300984959 0.3 2.6 594.256937876913 141647.919594444 1534.5146387388
"44" 44 0.803306112488714 0.3 2.6 593.579854929236 141387.261671516 1536.23739484687
"45" 45 0.801449972247151 0.3 2.6 593.168002942462 141212.741741397 1533.63076825735
"46" 46 0.802058561141528 0.3 2.6 598.089353467351 140763.010471283 1534.72220661607
"47" 47 0.8021450504651 0.3 2.6 598.760878218165 140378.6019255 1534.8001338408
"48" 48 0.800873338985191 0.3 2.6 599.755230211013 140700.370618076 1537.20384315282
"49" 49 0.802779028266002 0.3 2.6 599.501379159795 140459.122670101 1536.58814828595
"50" 50 0.802779028266002 0.3 2.6 599.501379159795 140459.122670101 1536.58814828595
"51" 51 0.801701867249101 0.3 2.6 599.034687170754 140494.488055034 1534.91131347195
"52" 52 0.80209189902918 0.3 2.6 598.782991478368 140833.584136787 1535.23501432779
"53" 53 0.800945340280745 0.3 2.6 595.454998966025 140633.126101084 1534.64556234327
"54" 54 0.80134211193532 0.3 2.6 595.418529630321 140185.248739458 1533.31239998945
"55" 55 0.80134211193532 0.3 2.6 595.418529630321 140185.248739458 1533.31239998945
"56" 56 0.80134211193532 0.3 2.6 595.418529630321 140185.248739458 1533.31239998945
"57" 57 0.80134211193532 0.3 2.6 595.418529630321 140185.248739458 1533.31239998945
"58" 58 0.802834232574311 0.3 2.6 594.987797077099 139722.619426613 1535.14209018431
"59" 59 0.801161208393305 0.3 2.6 594.864022657394 139348.918286858 1533.45188058054
"60" 60 0.802074805186583 0.3 2.6 595.372428751764 139947.56323871 1533.20262689599
"61" 61 0.802074805186583 0.3 2.6 595.372428751764 139947.56323871 1533.20262689599
"62" 62 0.801129317121757 0.3 2.6 594.973580139715 139928.388474567 1533.414387012
"63" 63 0.801526430884891 0.3 2.6 594.693661430903 140309.577259546 1532.9476124926
"64" 64 0.802213575609445 0.3 2.6 594.925194355803 140755.934007495 1533.38579487813
"65" 65 0.801292580369619 0.3 2.6 594.961805831672 140497.38200214 1533.48120787783
"66" 66 0.801277950989737 0.3 2.6 595.402568506755 140156.048605323 1533.38391277604
"67" 67 0.800049025488921 0.3 2.6 595.265862225427 139731.086461237 1537.21822329622
"68" 68 0.802596127432895 0.3 2.6 595.82197948486 139555.508508001 1534.75502527299
"69" 69 0.802775642272303 0.3 2.6 595.64527294316 139644.430200275 1535.19859513676
"70" 70 0.80067559645615 0.3 2.6 596.339330342753 138574.936507283 1535.43570675348
"71" 71 0.800147257553547 0.3 2.6 595.983749920799 139149.824883513 1536.74145240068
"72" 72 0.801169830997906 0.3 2.6 596.370906476129 138598.171647357 1534.62673739978
"73" 73 0.800844925510679 0.3 2.6 596.436971714326 138889.613041895 1534.71945985405
"74" 74 0.800682159026061 0.3 2.6 596.885560528028 139706.644979343 1535.06904402905
"75" 75 0.801406558472696 0.3 2.6 596.759294275391 139441.241646899 1533.6622191238
"76" 76 0.802699577002153 0.3 2.6 596.497641141956 139826.141602181 1535.0216258824
"77" 77 0.801595647545292 0.3 2.6 596.657503027581 139578.288705298 1533.49709842903
"78" 78 0.802119227774272 0.3 2.6 596.243779566085 139757.806450558 1533.61960028626
"79" 79 0.801296964931035 0.3 2.6 596.733450719523 140119.415208115 1533.81924811075
"80" 80 0.801214836794397 0.3 2.6 595.964670041905 139291.46254913 1533.68149324632
"81" 81 0.800869533254338 0.3 2.6 595.464387958257 139469.512574676 1534.08117270423
"82" 82 0.802486261592835 0.3 2.6 595.394936189167 139281.770247924 1534.70565871352
"83" 83 0.801752829451883 0.3 2.6 595.224025041795 139234.932349757 1533.42185233381
"84" 84 0.80231525552247 0.3 2.6 596.207429641094 139468.457218944 1534.21507021507
"85" 85 0.803122091850738 0.3 2.6 596.327152575207 139347.51714105 1537.33390556293
"86" 86 0.80145941354447 0.3 2.6 595.756529465126 139358.608202087 1533.39155713251
"87" 87 0.801888483157234 0.3 2.6 596.134690532462 139220.370776003 1533.77363753984
"88" 88 0.802017289574407 0.3 2.6 596.565485509087 139829.941006024 1533.5715206314
"89" 89 0.801931143898829 0.3 2.6 596.001919973206 139397.03055721 1533.58703370866
"90" 90 0.801741355474943 0.3 2.6 596.099860215799 139289.837498068 1533.56617115865
"91" 91 0.801272421534955 0.3 2.6 595.550118840165 139673.639510099 1533.34207411423
"92" 92 0.801272421534955 0.3 2.6 595.550118840165 139673.639510099 1533.34207411423
"93" 93 0.801842146021229 0.3 2.6 595.040433216424 139531.093668747 1533.13689559691
"94" 94 0.801555349582397 0.3 2.6 595.124054785702 139418.414483753 1533.16544393618
"95" 95 0.801555349582397 0.3 2.6 595.124054785702 139418.414483753 1533.16544393618
"96" 96 0.801923844886264 0.3 2.6 595.030180920034 139723.734823996 1533.05908011601
"97" 97 0.802210686981903 0.3 2.6 594.587735323893 139892.910931976 1533.20286691761
"98" 98 0.802210686981903 0.3 2.6 594.587735323893 139892.910931976 1533.20286691761
"99" 99 0.800658580724856 0.3 2.6 594.556736061857 140070.045515078 1534.63279321179
"100" 100 0.801730887029412 0.3 2.6 594.70668625903 140003.380097858 1532.79643413767
"101" 101 0.80160562207756 0.3 2.6 594.795525824024 139627.75789026 1532.94187152199
"102" 102 0.80160562207756 0.3 2.6 594.795525824024 139627.75789026 1532.94187152199
"103" 103 0.801332194799683 0.3 2.6 595.242596011612 139862.029192452 1533.17287037873
"104" 104 0.801332194799683 0.3 2.6 595.242596011612 139862.029192452 1533.17287037873
"105" 105 0.802036971043531 0.3 2.6 595.395394686884 140131.765297015 1533.13922340045
"106" 106 0.801724404463517 0.3 2.6 597.247116083913 139794.951890892 1533.65959142553
"107" 107 0.802659372612545 0.3 2.6 596.998048240321 140176.07021048 1534.91575635881
"108" 108 0.801271195368768 0.3 2.6 596.962574867453 139703.504645119 1533.80233295796
"109" 109 0.800665264818844 0.3 2.6 595.680048613404 139386.029288538 1534.69841874906
"110" 110 0.800665264818844 0.3 2.6 595.680048613404 139386.029288538 1534.69841874906
"111" 111 0.801170428631951 0.3 2.6 595.222248954409 139465.38431685 1533.45411805412
"112" 112 0.801170428631951 0.3 2.6 595.222248954409 139465.38431685 1533.45411805412
"113" 113 0.801924116905606 0.3 2.6 594.991339442307 140378.418134615 1532.98139509727
"114" 114 0.800856596854846 0.3 2.6 594.127762962183 140215.293642023 1533.99718231457
"115" 115 0.802688284136893 0.3 2.6 594.467651575787 139946.63056867 1534.27601147761
"116" 116 0.802417289480325 0.3 2.6 595.06847690812 140035.824688611 1533.65557428472
"117" 117 0.800802103767168 0.3 2.6 594.601632799839 139756.722314118 1534.0430122159
"118" 118 0.800802103767168 0.3 2.6 594.601632799839 139756.722314118 1534.0430122159
"119" 119 0.802436315677862 0.3 2.6 594.952844585251 140484.122089293 1533.60041081889
"120" 120 0.802148758836242 0.3 2.6 595.322450268536 140918.283943789 1533.63204998243
"121" 121 0.802928706412192 0.3 2.6 595.595848771206 140960.857838686 1535.32127164891
"122" 122 0.802064104638825 0.3 2.6 595.945677563093 140517.62943877 1533.47720141359
"123" 123 0.800974338823496 0.3 2.6 595.212868145405 139904.473371674 1533.80048921717
"124" 124 0.802763578245639 0.3 2.6 595.664490193439 140521.732550155 1534.66959167227
"125" 125 0.80190533424823 0.3 2.6 596.169743998984 140922.91744003 1533.92119133503
"126" 126 0.801161335050963 0.3 2.6 595.782668723042 140919.280623613 1534.67587022173
"127" 127 0.803021400483014 0.3 2.6 594.810330540485 140966.548383864 1535.3192463198
"128" 128 0.800775079236029 0.3 2.6 594.522221246893 141014.678278896 1535.56187686917
"129" 129 0.801182215394567 0.3 2.6 594.538462438723 140977.192079003 1534.23129694209
"130" 130 0.802232663468543 0.3 2.6 594.15271086979 141341.822233026 1533.79184433986
"131" 131 0.802781252334397 0.3 2.6 595.014503259223 141150.835513198 1534.80424923825
"132" 132 0.803235645945506 0.3 2.6 594.104614681056 141155.793841612 1535.97287961759
"133" 133 0.801840597762927 0.3 2.6 593.90464910908 141139.3195435 1533.33453621543
"134" 134 0.801650101118965 0.3 2.6 593.504324770405 141400.654793531 1533.80181864514
"135" 135 0.802135122161384 0.3 2.6 593.608577661112 139174.435115797 1533.73552875488
"136" 136 0.802231600830981 0.3 2.6 593.595629124305 139305.671703432 1533.70657483473
"137" 137 0.80154094915612 0.3 2.6 594.186955839194 139457.088996654 1532.9466473674
"138" 138 0.800929677226111 0.3 2.6 593.249184677151 139621.570631452 1533.4705752938
"139" 139 0.802204087258095 0.3 2.6 592.91340003195 139853.862473084 1532.89171176682
"140" 140 0.801930015193887 0.3 2.6 592.794078943741 140290.083518376 1532.40258911914
"141" 141 0.801410521744117 0.3 2.6 593.102115239483 140071.210984272 1532.60150971231
"142" 142 0.801910875455658 0.3 2.6 593.700705760057 140151.225638275 1532.5841810461
"143" 143 0.802094852478278 0.3 2.6 593.55139508536 140198.786224651 1532.68899683715
"144" 144 0.802351813397304 0.3 2.6 592.557717722702 140727.544013699 1532.85635661815
"145" 145 0.801396704501952 0.3 2.6 591.800631782124 140461.532100495 1532.52627953584
"146" 146 0.800119300897377 0.3 2.6 592.206608159474 140072.330669398 1536.52775678728
"147" 147 0.801408163705961 0.3 2.6 592.243835100739 139919.869109477 1532.49212884639
"148" 148 0.801636242833721 0.3 2.6 592.10765586872 139885.493883235 1532.35910357887
"149" 149 0.801957562448582 0.3 2.6 588.562057408105 140057.035529812 1532.32613717249
"150" 150 0.802411975083815 0.3 2.6 588.406688053012 140501.12481379 1532.63504946073
"151" 151 0.801763113592416 0.3 2.6 588.456688917208 140481.073383347 1532.09204370382
"152" 152 0.801191151806846 0.3 2.6 588.352205061742 140230.364353376 1532.70839664076
"153" 153 0.802582908147076 0.3 2.6 587.23301060596 140635.989013986 1533.02702964737
"154" 154 0.800901503922403 0.3 2.6 588.379994881005 140507.477643169 1533.48630087552
"155" 155 0.802006940624359 0.3 2.6 589.55822982476 140739.58111936 1532.13749707445
"156" 156 0.802006940624359 0.3 2.6 589.55822982476 140739.58111936 1532.13749707445
"157" 157 0.801454016922198 0.3 2.6 588.919854824887 140696.433756474 1532.3689906572
"158" 158 0.800816632272448 0.3 2.6 588.833702625884 139738.236658179 1533.65956150451
