"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.210972874103158 0.3 2.6 398.414408024651 56780.1854713998 151406.558683197
"2" 2 0.212785147144564 0.3 2.6 403.99619274695 55519.0939284072 150004.412557019
"3" 3 0.212402319754135 0.3 2.6 404.714865338871 55569.9632941187 149825.592190867
"4" 4 0.21818981475938 0.3 2.6 415.380604702287 56030.8526363705 147215.925258871
"5" 5 0.215136397120127 0.3 2.6 421.935346727429 54444.5700669634 145652.292426957
"6" 6 0.215163140714966 0.3 2.6 426.20948376003 54919.9439024073 144648.536118847
"7" 7 0.218281205667273 0.3 2.6 433.545992051094 54655.9011436352 142953.939857156
"8" 8 0.20688690953724 0.3 2.6 441.13611871765 56609.3689725193 141237.6188934
"9" 9 0.20510434933715 0.3 2.6 447.552635968515 55361.4591648392 139814.709832387
"10" 10 0.204599663623548 0.3 2.6 452.673792465728 54501.0874791987 138697.022064607
"11" 11 0.200574761497652 0.3 2.6 463.117503466252 54838.2607458789 136465.602183921
"12" 12 0.196359445781092 0.3 2.6 465.593526296829 54466.4710659129 135945.780100424
"13" 13 0.189506847299032 0.3 2.6 472.520402178265 54417.7714942834 134509.637134325
"14" 14 0.181320309277408 0.3 2.6 479.577344874839 54663.8421821867 133073.406698854
"15" 15 0.182894273603196 0.3 2.6 481.268435918109 56194.6813576227 132733.150195792
"16" 16 0.179880192148407 0.3 2.6 482.964851266225 55526.3331695337 132393.364589535
"17" 17 0.180401364939103 0.3 2.6 492.787281173322 56541.4639167622 130455.01559841
"18" 18 0.191433056307741 0.3 2.6 506.194518484205 54618.0916471725 127886.817634971
"19" 19 0.196077565305374 0.3 2.6 516.316118568903 53664.3491760113 126004.808311771
"20" 20 0.199625712318499 0.3 2.6 520.701482072423 52502.2456907903 125204.004828772
"21" 21 0.200514437154308 0.3 2.6 522.901719478545 51118.3860401175 124805.49045362
"22" 22 0.198733601332886 0.3 2.6 527.531446500958 52206.3706668777 123973.982697659
"23" 23 0.187995043274261 0.3 2.6 538.00316699708 51330.7962215724 122127.598843859
"24" 24 0.189685625351182 0.3 2.6 543.053270040887 50427.8234556296 121253.692363713
"25" 25 0.192751255921252 0.3 2.6 548.809018172697 50827.0910174043 120270.484365301
"26" 26 0.210677673032137 0.3 2.6 570.966122263367 51309.7393099558 116607.986908999
"27" 27 0.205796497461367 0.3 2.6 577.680553199581 53012.7171443375 115535.043249227
"28" 28 0.20598746923834 0.3 2.6 589.970338881348 54398.6766656946 113613.394849498
"29" 29 0.203567223971576 0.3 2.6 603.261152170886 55209.0433473088 111594.600802657
"30" 30 0.204875014804642 0.3 2.6 609.194155679933 55733.6455365822 110712.614820855
"31" 31 0.209011039368142 0.3 2.6 626.721425255926 53409.0142511345 108173.606209514
"32" 32 0.204163639472903 0.3 2.6 634.281793751254 55135.1488790616 107108.148352343
"33" 33 0.210547643216707 0.3 2.6 636.550569047067 53654.0843476686 106791.74835719
"34" 34 0.215961311445125 0.3 2.6 638.735996037769 54185.0570284032 106488.434622143
"35" 35 0.219402866353717 0.3 2.6 644.361148620585 53577.9229718616 105714.336648159
"36" 36 0.211687566226361 0.3 2.6 657.234427860322 55688.5565463861 103977.559994135
"37" 37 0.203103545694768 0.3 2.6 667.463453712198 55771.8401793445 102630.904089296
"38" 38 0.211637923422685 0.3 2.6 673.034123318535 54535.6340679418 101909.502855689
"39" 39 0.212981904240638 0.3 2.6 682.806875246277 56347.8952397817 100664.078663655
"40" 40 0.213894470758968 0.3 2.6 707.750746838397 58056.1003909445 97596.6412067678
"41" 41 0.225929778138461 0.3 2.6 712.851417151472 58102.9196388112 96988.2629548916
"42" 42 0.228282190238075 0.3 2.6 721.374850094815 56836.6130110584 95985.63497742
"43" 43 0.232673803371074 0.3 2.6 738.575482064324 56039.989914412 94013.6046089147
"44" 44 0.242608575683553 0.3 2.6 748.387388408288 54555.5971614534 92918.3557653738
"45" 45 0.250748228566985 0.3 2.6 754.963556032086 55194.3075513029 92196.0017332168
"46" 46 0.24889908375597 0.3 2.6 768.573110546865 54927.0539294963 90730.445537326
"47" 47 0.245800963534235 0.3 2.6 775.358622142769 56793.7025052757 90014.1027257584
