"V1" "V2" "V3"
"1" 989.477164698041 989.084955610197 989.275142149081
"2" 989.6376143624 989.245519821812 989.433599832695
"3" 989.883495983235 989.491614460705 989.675779105484
"4" 990.26027280252 989.868774775464 990.045890495891
"5" 990.837567564053 990.446743729131 990.611458521571
"6" 991.721955088009 991.332294725612 991.475573236827
"7" 993.076466622312 992.688783473566 992.795522761656
"8" 995.150243817882 994.765875285432 994.811053724379
"9" 998.323427947915 997.944543931698 997.88705616928
"10" 1003.17465229894 1002.8047196082 1002.57761928336
"11" 1010.58144337788 1010.22589034666 1009.72118838961
"12" 1021.86706168401 1021.53414727425 1020.57966943701
"13" 1039.00939128936 1038.71113333424 1037.03654206259
"14" 1064.92441788113 1064.67701440874 1061.866873781
"15" 1103.81905300466 1103.64119872763 1099.07719030564
"16" 1161.55544880713 1161.46068333993 1154.26764043525
"17" 1245.84570801423 1245.82058163777 1234.86047248597
"18" 1365.85683447064 1365.81002884025 1349.82414364717
"19" 1530.45095227356 1530.11324828023 1508.18979005291
"20" 1744.0343807705 1742.80038659283 1715.37216385002
"21" 1999.57650993339 1996.33726776358 1966.68944893402
"22" 2270.97540002982 2264.11382860749 2239.65033582644
"23" 2511.4474935423 2499.25699125119 2490.80949579293
"24" 2666.00525926405 2647.57832847261 2665.37804812377
"25" 2696.58376873643 2672.64024853961 2720.58743734522
"26" 2602.49094134703 2575.34795575546 2648.23632856693
"27" 2418.32753621655 2390.91236433396 2477.26282174464
"28" 2192.62329028904 2167.33401866894 2255.08872155694
"29" 1966.3630928242 1944.52632754322 2025.12194922627
"30" 1763.9011185112 1745.86804663549 1815.12986447088
"31" 1594.68117602393 1580.19595936691 1637.25876807175
"32" 1458.87909285939 1447.42094564717 1493.24914138214
"33" 1352.39272727879 1343.39079738803 1379.6699898041
"34" 1269.90334456469 1262.83945325655 1291.35144842775
"35" 1206.34727469571 1200.79024806089 1223.13422189433
"36" 1157.44818565438 1153.05487401833 1170.56121395013
"37" 1119.79656367094 1116.30003796129 1130.03350826191
"38" 1090.75117388915 1087.94602734985 1098.74214934833
"39" 1068.29358171292 1066.02237796201 1074.53072919329
"40" 1050.88919012462 1049.03128113226 1055.75516907827
"41" 1037.37173135892 1035.83449223328 1041.16384272574
"42" 1026.852989209 1025.56511433694 1029.80248956279
"43" 1018.65427542023 1017.56070585432 1020.94142864493
"44" 1012.25508563876 1011.3131825195 1014.02074901301
"45" 1007.25477848702 1006.43143300335 1008.60928278818
"46" 1003.34394243601 1002.6133856676 1004.37389904062
"47" 1000.28291905118 999.625054895284 1001.0564510799
"48" 997.885611305342 997.284741657721 998.456388246757
"49" 996.007208919852 995.45105446071 996.417570790343
"50" 994.534833027951 994.013778017763 994.818218929282
"51" 993.38037057565 992.886878347319 993.563213248224
"52" 992.474961942333 992.003121138682 992.57817035433
"53" 991.764744439879 991.309915858586 991.804867083623
