"V1" "V2" "V3"
"1" 1636.4297750175 1634.73902437952 1627.67995919485
"2" 1636.55621475563 1634.861161979 1627.80424723053
"3" 1636.74065315143 1635.03811031226 1627.9849313967
"4" 1637.00967618723 1635.2944501986 1628.24758452875
"5" 1637.40203589223 1635.66576838611 1628.62935642267
"6" 1637.97419433112 1636.20356587859 1629.18419358478
"7" 1638.80836764011 1636.98233378702 1629.99038882487
"8" 1640.02416779308 1638.10973029277 1631.16147431167
"9" 1641.79538803061 1639.74116834262 1632.86188322824
"10" 1644.37407030605 1642.10062191378 1635.32935023207
"11" 1648.12472868665 1645.51008421447 1638.90670267549
"12" 1653.57240880976 1650.43081987109 1644.08645727021
"13" 1661.468892571 1657.52017891053 1651.57227976812
"14" 1672.88117482852 1667.70784630897 1662.36136558021
"15" 1689.30392286796 1682.29399484351 1677.84997535898
"16" 1712.79009040829 1703.06684892759 1699.95829042651
"17" 1746.07591740992 1732.42483672713 1731.25595279682
"18" 1792.63997984287 1773.46255001936 1775.03891572381
"19" 1856.571720441 1829.93212679492 1835.25284978447
"20" 1942.03398147997 1905.91833094607 1916.07592862942
"21" 2052.02726366789 2004.98440105389 2020.89142097684
"22" 2186.23260828946 2128.5337570628 2150.3990154578
"23" 2338.16914157244 2273.36473551034 2299.94256262166
"24" 2492.9236486627 2429.08651337819 2456.98169035648
"25" 2627.82417007769 2577.13317247157 2600.7725048942
"26" 2718.06306108833 2693.63046471023 2706.51032544046
"27" 2746.02764555691 2756.76260199046 2753.8144088795
"28" 2708.90990632102 2755.49596895043 2735.25911753342
"29" 2619.14346615348 2694.0211315641 2659.10600647463
"30" 2497.72465138544 2588.84789885032 2544.4687229907
"31" 2365.66132008176 2461.1252085913 2412.91424039896
"32" 2238.48572160653 2329.45625096881 2281.88391798466
"33" 2124.97050519474 2206.38021131747 2162.22048985402
"34" 2028.45712095302 2098.31184163537 2058.84683770914
"35" 1948.89769048281 2007.18108109605 1972.67638773284
"36" 1884.55928507787 1932.29113208978 1902.44351291991
"37" 1833.1195627717 1871.7261130934 1845.97930147294
"38" 1792.25279130345 1823.21099862494 1800.9427183068
"39" 1759.88786491963 1784.55448278236 1765.17185861799
"40" 1734.28662754661 1753.83447523291 1736.81417392269
"41" 1714.0366733635 1729.44598953341 1714.34475155861
"42" 1698.01045092997 1710.08494312652 1696.53602325515
"43" 1685.31617038074 1694.70769596719 1682.41168902044
"44" 1675.25158519233 1682.48573649321 1671.20003180908
"45" 1667.26451428714 1672.76383903526 1662.2926188343
"46" 1660.92069072291 1665.02449620658 1655.20999920018
"47" 1655.8782170332 1658.85892056747 1649.57412257289
"48" 1651.86752279472 1653.94391657673 1645.08653431759
"49" 1648.67572755743 1650.02364163587 1641.51127944152
"50" 1646.1344606388 1646.89529660426 1638.66154229703
"51" 1644.11036743107 1644.39791686515 1636.38920975803
"52" 1642.4976959373 1642.40358804983 1634.57670825195
