"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.730530167949754 0.3 2.6 432.615560880916 242947.148861037 33528.7953264215
"2" 2 0.748272386220859 0.3 2.6 440.922677058348 251013.358054079 25561.010118433
"3" 3 0.806745559474466 0.3 2.6 447.728937424045 264357.618268255 8658.72826049204
"4" 4 0.832380664138759 0.3 2.6 449.279787644515 252176.935392399 6622.76216310524
"5" 5 0.821966162539095 0.3 2.6 447.102505831732 233011.962339292 6269.01018484521
"6" 6 0.823901660841011 0.3 2.6 447.323239094035 233696.446296136 6237.5030835252
"7" 7 0.826379562248979 0.3 2.6 447.27756496921 232106.728562614 6197.56292485651
"8" 8 0.826379562248979 0.3 2.6 447.27756496921 232106.728562614 6197.56292485651
"9" 9 0.827348813467799 0.3 2.6 447.537710899847 231572.768913597 6187.85336161549
"10" 10 0.828936390443444 0.3 2.6 452.307847936716 229316.930086755 6072.0152620974
"11" 11 0.825202928538872 0.3 2.6 452.403026205895 228495.61548542 6038.6468699971
"12" 12 0.824463826156074 0.3 2.6 453.058881311201 228669.44280614 6029.65888463606
"13" 13 0.822876852927735 0.3 2.6 455.031028263924 226353.890262769 5976.9278832149
"14" 14 0.82654848000856 0.3 2.6 454.885925657999 226938.622459381 5968.18040683443
"15" 15 0.825078068959401 0.3 2.6 455.384912730094 227212.800434576 5958.02676150162
"16" 16 0.824394803662012 0.3 2.6 455.518394508231 226915.001784816 5955.46059038495
"17" 17 0.82643296713062 0.3 2.6 457.02133422992 225832.836023148 5910.48120961903
"18" 18 0.818504597261957 0.3 2.6 460.520095544282 220061.305962492 5899.76347029424
"19" 19 0.824060917178764 0.3 2.6 460.018566685152 220225.4847416 5810.17762694547
"20" 20 0.826410569969227 0.3 2.6 461.348264304799 219299.480616585 5785.62928985327
"21" 21 0.828285711752407 0.3 2.6 467.505318020654 224053.956198244 5686.90305966577
"22" 22 0.82431361288896 0.3 2.6 472.821018383217 218831.048022028 5521.40067239524
"23" 23 0.824484140718669 0.3 2.6 473.893208689465 218876.746822233 5498.41281331661
"24" 24 0.824484140718669 0.3 2.6 473.893208689465 218876.746822233 5498.41281331661
"25" 25 0.824441128043293 0.3 2.6 474.73277831702 219809.197189584 5483.7394168459
"26" 26 0.825091304164893 0.3 2.6 474.78723478726 220358.817033895 5485.12343449531
"27" 27 0.826036156565461 0.3 2.6 475.756422881229 221028.3027926 5471.44944621102
"28" 28 0.82149283593583 0.3 2.6 477.015500470136 216354.20815429 5445.85388450792
"29" 29 0.822881825440274 0.3 2.6 477.504277094034 216048.465964343 5420.59915516666
"30" 30 0.825389192330393 0.3 2.6 480.510457428052 209745.872903943 5382.52474077367
"31" 31 0.821845091348698 0.3 2.6 481.492663974598 210678.913352402 5348.95085121342
"32" 32 0.823762333789998 0.3 2.6 481.783260013844 210872.466400048 5336.80304629705
"33" 33 0.82251889077984 0.3 2.6 483.124500438152 210980.687540261 5309.08466971631
"34" 34 0.82251889077984 0.3 2.6 483.124500438152 210980.687540261 5309.08466971631
"35" 35 0.824029885053726 0.3 2.6 484.772666097695 211838.139404981 5270.16088538032
"36" 36 0.825772425483924 0.3 2.6 486.804213167664 216953.513004442 5230.99538571039
"37" 37 0.825772425483924 0.3 2.6 486.804213167664 216953.513004442 5230.99538571039
"38" 38 0.82471829354336 0.3 2.6 488.113949761413 217475.769221408 5200.11392984759
"39" 39 0.824089982318511 0.3 2.6 488.424879996355 217495.532362554 5193.62483222142
"40" 40 0.824179049784692 0.3 2.6 488.585622432777 217445.784778334 5190.18044442697
"41" 41 0.823444359093302 0.3 2.6 489.382170770395 218065.819482363 5178.58615940504
"42" 42 0.824953156098527 0.3 2.6 490.680295187868 218394.127263707 5152.42611309106
"43" 43 0.824870216323913 0.3 2.6 491.238899746313 218557.266523169 5141.84057100701
"44" 44 0.824870216323913 0.3 2.6 491.238899746313 218557.266523169 5141.84057100701
"45" 45 0.826109881194397 0.3 2.6 495.146722639659 218374.890484201 5071.92615357153
"46" 46 0.82369708698613 0.3 2.6 495.004930545181 218708.571673466 5070.53225505229
"47" 47 0.823382394262605 0.3 2.6 495.436620730582 218568.705977503 5063.05074296363
"48" 48 0.822740445780093 0.3 2.6 497.407502207539 219565.313932405 5036.71992294603
"49" 49 0.823341084438537 0.3 2.6 497.665420685137 219960.327164753 5029.57541649517
"50" 50 0.823341084438537 0.3 2.6 497.665420685137 219960.327164753 5029.57541649517
"51" 51 0.82334360179142 0.3 2.6 497.690890024337 213646.779451817 5006.01053891284
"52" 52 0.82334360179142 0.3 2.6 497.690890024337 213646.779451817 5006.01053891284
"53" 53 0.824087055393926 0.3 2.6 498.034864795201 213444.634772713 4999.30191144438
"54" 54 0.824196622303876 0.3 2.6 498.127950396161 212821.393854691 4998.40035199693
"55" 55 0.824734352187618 0.3 2.6 498.943833127589 211946.326851508 4986.86697698837
"56" 56 0.82491901235424 0.3 2.6 503.88471171441 217361.238863621 4896.50494023665
"57" 57 0.825888822118235 0.3 2.6 504.380286453875 216460.007390743 4890.7073884131
"58" 58 0.825255206045814 0.3 2.6 504.745412093039 215525.043069723 4877.49869729076
