"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.125195794114477 0.3 2.6 542.889601929552 177680.800430139 6673.23568725837
"2" 2 0.133615991375035 0.3 2.6 554.939633656763 183009.208373279 6414.94700021455
"3" 3 0.133393483633275 0.3 2.6 555.976300051192 182901.27011264 6393.62583159986
"4" 4 0.133435007662944 0.3 2.6 556.665079300827 182261.298351176 6379.53726496077
"5" 5 0.133662453337226 0.3 2.6 556.978437122011 181883.205570543 6373.14823055732
"6" 6 0.133826232821848 0.3 2.6 556.955824182573 182404.587889823 6373.60892524694
"7" 7 0.134185132475686 0.3 2.6 557.050761976192 182122.814174745 6371.67559376055
"8" 8 0.134185132475686 0.3 2.6 557.050761976192 182122.814174745 6371.67559376055
"9" 9 0.133965839697163 0.3 2.6 557.017676260611 181737.065554609 6372.34918909416
"10" 10 0.133965839697163 0.3 2.6 557.017676260611 181737.065554609 6372.34918909416
"11" 11 0.133844126624467 0.3 2.6 557.027292281694 181799.288641354 6372.1533308357
"12" 12 0.133844126624467 0.3 2.6 557.027292281694 181799.288641354 6372.1533308357
"13" 13 0.133418563724593 0.3 2.6 556.990648759496 181552.218294747 6372.89941101965
"14" 14 0.133418563724593 0.3 2.6 556.990648759496 181552.218294747 6372.89941101965
"15" 15 0.133418563724593 0.3 2.6 556.990648759496 181552.218294747 6372.89941101965
"16" 16 0.13340681183582 0.3 2.6 557.052084488533 185878.842475828 6371.64837400428
"17" 17 0.13340681183582 0.3 2.6 557.052084488533 185878.842475828 6371.64837400428
"18" 18 0.13340681183582 0.3 2.6 557.052084488533 185878.842475828 6371.64837400428
"19" 19 0.133189659039348 0.3 2.6 557.036289834284 186014.878120562 6371.9698758954
"20" 20 0.133492680778877 0.3 2.6 556.892780530648 186118.470443417 6374.8933694441
"21" 21 0.133492680778877 0.3 2.6 556.892780530648 186118.470443417 6374.8933694441
"22" 22 0.133396491545673 0.3 2.6 557.097056153938 186496.578704062 6370.73291056273
"23" 23 0.133396491545673 0.3 2.6 557.097056153938 186496.578704062 6370.73291056273
"24" 24 0.133396491545673 0.3 2.6 557.097056153938 186496.578704062 6370.73291056273
"25" 25 0.133396491545673 0.3 2.6 557.097056153938 186496.578704062 6370.73291056273
"26" 26 0.133416112922927 0.3 2.6 557.074598028888 186060.673350479 6371.19005089218
"27" 27 0.133416112922927 0.3 2.6 557.074598028888 186060.673350479 6371.19005089218
"28" 28 0.133833104483814 0.3 2.6 557.064029555233 185923.087184227 6371.40535149561
"29" 29 0.134166167759551 0.3 2.6 557.093521102428 185858.247976452 6370.8051529095
"30" 30 0.134320016638047 0.3 2.6 557.066943416463 185937.000612031 6371.34621645423
"31" 31 0.134320016638047 0.3 2.6 557.066943416463 185937.000612031 6371.34621645423
"32" 32 0.134692204870763 0.3 2.6 557.05117110258 186448.472330419 6371.66745567443
"33" 33 0.134670945992444 0.3 2.6 556.949176032809 186836.054375999 6373.74468169841
"34" 34 0.134129731527413 0.3 2.6 556.985158858283 187054.611448811 6373.01149600513
"35" 35 0.134129731527413 0.3 2.6 556.985158858283 187054.611448811 6373.01149600513
"36" 36 0.134129731527413 0.3 2.6 556.985158858283 187054.611448811 6373.01149600513
"37" 37 0.134129731527413 0.3 2.6 556.985158858283 187054.611448811 6373.01149600513
"38" 38 0.13789409263157 0.3 2.6 557.042742050809 188011.495343097 6371.84027543437
"39" 39 0.13789409263157 0.3 2.6 557.042742050809 188011.495343097 6371.84027543437
"40" 40 0.138015260695058 0.3 2.6 557.07113111553 187797.244660675 6371.26235808364
"41" 41 0.138015260695058 0.3 2.6 557.07113111553 187797.244660675 6371.26235808364
"42" 42 0.138015260695058 0.3 2.6 557.07113111553 187797.244660675 6371.26235808364
"43" 43 0.138015260695058 0.3 2.6 557.07113111553 187797.244660675 6371.26235808364
"44" 44 0.138015260695058 0.3 2.6 557.07113111553 187797.244660675 6371.26235808364
"45" 45 0.138015260695058 0.3 2.6 557.07113111553 187797.244660675 6371.26235808364
"46" 46 0.138335149168303 0.3 2.6 557.077205523818 188297.703210427 6371.13882488749
"47" 47 0.138335149168303 0.3 2.6 557.077205523818 188297.703210427 6371.13882488749
"48" 48 0.138470916992804 0.3 2.6 557.062188154546 188050.516753179 6371.44458407304
"49" 49 0.138470916992804 0.3 2.6 557.062188154546 188050.516753179 6371.44458407304
"50" 50 0.138470916992804 0.3 2.6 557.062188154546 188050.516753179 6371.44458407304
"51" 51 0.138470916992804 0.3 2.6 557.062188154546 188050.516753179 6371.44458407304
"52" 52 0.138470916992804 0.3 2.6 557.062188154546 188050.516753179 6371.44458407304
"53" 53 0.137982057787027 0.3 2.6 556.911408894051 188448.123239776 6374.5154356534
"54" 54 0.138475370760201 0.3 2.6 557.038352924655 188913.342597514 6371.92985924251
"55" 55 0.138475370760201 0.3 2.6 557.038352924655 188913.342597514 6371.92985924251
"56" 56 0.138475370760201 0.3 2.6 557.038352924655 188913.342597514 6371.92985924251
"57" 57 0.138223918432075 0.3 2.6 557.075301919996 189355.686794661 6371.17753321564
"58" 58 0.138223918432075 0.3 2.6 557.075301919996 189355.686794661 6371.17753321564
"59" 59 0.138223918432075 0.3 2.6 557.075301919996 189355.686794661 6371.17753321564
"60" 60 0.138223918432075 0.3 2.6 557.075301919996 189355.686794661 6371.17753321564
"61" 61 0.13820041024534 0.3 2.6 557.022284950133 189347.905117266 6372.2569339218
"62" 62 0.135330256216981 0.3 2.6 557.057535653743 194397.492558405 6371.53812058825
"63" 63 0.135908796353496 0.3 2.6 557.052877355451 194447.46843322 6371.63317628756
"64" 64 0.135908796353496 0.3 2.6 557.052877355451 194447.46843322 6371.63317628756
"65" 65 0.136192499703374 0.3 2.6 557.081940193826 194535.556024528 6371.04164259276
"66" 66 0.136192499703374 0.3 2.6 557.081940193826 194535.556024528 6371.04164259276
"67" 67 0.136192499703374 0.3 2.6 557.081940193826 194535.556024528 6371.04164259276
"68" 68 0.136192499703374 0.3 2.6 557.081940193826 194535.556024528 6371.04164259276
"69" 69 0.1365049736748 0.3 2.6 557.082926004809 193959.836117113 6371.02169367533
"70" 70 0.136355306065411 0.3 2.6 557.081582407323 193404.152744952 6371.04898676498
"71" 71 0.136355306065411 0.3 2.6 557.081582407323 193404.152744952 6371.04898676498
