"V1" "V2" "V3"
"1" 365.850524703332 365.811735535885 365.847482697957
"2" 366.00451206685 365.963095959652 366.000309020868
"3" 366.23842516685 366.192182907131 366.232086746524
"4" 366.593723560354 366.538886407541 366.583578650345
"5" 367.133340049296 367.06353740595 367.116561948623
"6" 367.952759356961 367.857342274462 367.92462097856
"7" 369.196756400775 369.058092153392 369.14942967088
"8" 371.084611856164 370.87374688507 371.005247107022
"9" 373.947928941898 373.617688066904 373.81561009251
"10" 378.28695838217 377.761065685486 378.067931249441
"11" 384.853591507939 384.00972864436 384.493903648868
"12" 394.771583860774 393.415463607856 394.185993013922
"13" 409.705974713695 407.532693065846 408.761829687398
"14" 432.090981453635 428.629767351852 430.586178729098
"15" 465.411668922738 459.952371315874 463.047760212857
"16" 514.494566336005 506.002594603553 510.851772838247
"17" 585.670069092414 572.718170457601 580.204056016453
"18" 686.492004630477 667.282091687761 678.597038297168
"19" 824.43449537904 797.053860473939 813.652053432612
"20" 1003.77863735139 966.896366591179 990.246582168358
"21" 1220.2541788972 1174.38232435848 1205.405520336
"22" 1454.78297036446 1403.77562289368 1441.99868865391
"23" 1671.01843926996 1622.6543307604 1665.48772721162
"24" 1823.18059578278 1787.32917877729 1830.22963199131
"25" 1874.99897449521 1859.40366958213 1897.34549633999
"26" 1818.32029815904 1824.78732743395 1854.28380721815
"27" 1675.97493524837 1700.09681947867 1720.28754544535
"28" 1487.18736041324 1521.43556524293 1533.62852277952
"29" 1288.99094971242 1326.26767656973 1332.69223311498
"30" 1105.92515535631 1141.41102989391 1144.19155033371
"31" 949.379554760453 980.639468057707 981.353329872623
"32" 821.632199438747 847.920136231912 847.577239112939
"33" 720.220941744184 741.725785590579 740.911610851682
"34" 640.938863437789 658.25271752642 657.2821751118
"35" 579.426629690538 593.244944339785 592.275941827754
"36" 531.841435944079 542.821597208392 541.926380724455
"37" 495.039231109369 503.747954429821 502.954146935003
"38" 466.542867460284 473.44678451119 472.759771967345
"39" 444.437144571623 449.911432421386 449.326156759924
"40" 427.253801008102 431.596500407014 431.10351008913
"41" 413.870094233275 417.316686578368 416.905161631046
"42" 403.426887549044 406.163103821468 405.822315833472
"43" 395.265189471072 397.437560216525 397.157533467279
"44" 388.877952867292 390.602227932646 390.373997766665
"45" 383.873760914808 385.241527869402 385.05719938855
"46" 379.949511423641 381.03336508593 380.88607581259
"47" 376.869826913853 377.727401281598 377.611240595077
"48" 374.451472460792 375.128589130386 375.038501330531
"49" 372.551506692065 373.084639539956 373.01632412243
"50" 371.058226972652 371.476437422774 371.426253319869
"51" 369.884217335623 370.210678598908 370.175555583087
"52" 368.960988168754 369.214189186063 369.191547754601
