"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 1.45389859105928 0.3 2.6 354.713982352094 276467.592893167 75319.9201345835
"2" 2 1.39072873899288 0.3 2.6 354.745099675913 274768.478524544 71186.360264944
"3" 3 1.38977959455966 0.3 2.6 358.401499081891 268875.244029628 69658.6979523617
"4" 4 1.33530875575128 0.3 2.6 354.203323265827 271352.723309308 66804.7346603938
"5" 5 1.2840799752189 0.3 2.6 350.76567249508 265614.597086766 62088.4853788012
"6" 6 1.24846804704035 0.3 2.6 353.555873446145 259827.452399007 57983.7614693611
"7" 7 1.15655838992536 0.3 2.6 350.546553351242 251009.592995939 48433.173043075
"8" 8 1.07849778377662 0.3 2.6 350.502165767675 255011.549089061 41182.8126324673
"9" 9 0.99646118434192 0.3 2.6 343.699886208236 256502.948978541 32789.8901862037
"10" 10 0.958280613349047 0.3 2.6 344.010125212138 255552.817711137 28623.1379812236
"11" 11 0.887638219052172 0.3 2.6 345.156422264629 250677.798778203 21753.6074212881
"12" 12 0.874400829830509 0.3 2.6 350.04032326334 239927.760620392 19596.399721257
"13" 13 0.836780388535258 0.3 2.6 353.105604532117 222089.108076648 16366.3474711454
"14" 14 0.832899786570231 0.3 2.6 346.699393242814 211450.938334201 15446.2123354884
"15" 15 0.831397981766922 0.3 2.6 346.247581108981 210388.153463446 15352.3940938619
"16" 16 0.84688247083371 0.3 2.6 349.311133566884 208252.42341393 15267.9053685926
"17" 17 0.830945286290603 0.3 2.6 352.522761427562 197483.677054225 13983.7156504624
"18" 18 0.816773295557767 0.3 2.6 357.92767459914 184321.977204092 12820.5077851929
"19" 19 0.836107201660394 0.3 2.6 354.708362265607 180249.274851444 12566.0152205825
"20" 20 0.815597330387564 0.3 2.6 355.203914726086 179131.280894285 12510.9910260344
"21" 21 0.820100727093312 0.3 2.6 354.096802558796 176259.671068987 12264.3139094262
"22" 22 0.820100727093312 0.3 2.6 354.096802558796 176259.671068987 12264.3139094262
"23" 23 0.821846406148242 0.3 2.6 356.697377691912 165694.330014874 11452.7527805144
"24" 24 0.823701398563983 0.3 2.6 358.251949847821 163163.85937232 11243.3179801807
"25" 25 0.823604762480759 0.3 2.6 362.799337179495 155236.358577072 10658.0091466204
"26" 26 0.829446124668628 0.3 2.6 361.865075770906 151114.13296555 10510.6394824002
"27" 27 0.830197002583995 0.3 2.6 362.133383879172 150597.292052119 10485.6491931327
"28" 28 0.828785785017899 0.3 2.6 364.095702458919 149995.440614146 10384.0738874373
"29" 29 0.820289883268645 0.3 2.6 367.043378745733 145908.077130496 10086.923918377
"30" 30 0.816968094416552 0.3 2.6 367.411499735344 144798.532585331 10044.0610904625
"31" 31 0.819847659291924 0.3 2.6 367.194195327334 144397.210141473 10020.1414220146
"32" 32 0.83033331163715 0.3 2.6 371.645373003141 136387.714297246 9655.31803602595
"33" 33 0.829463635069986 0.3 2.6 371.785706808626 136214.875790723 9635.17312326236
"34" 34 0.827645888491176 0.3 2.6 373.012179939672 132931.728178502 9487.93244921266
"35" 35 0.824314889885281 0.3 2.6 382.731056084178 127540.459062942 9033.65478716789
"36" 36 0.820369300193364 0.3 2.6 382.641344116379 127399.200148308 9014.73110335493
"37" 37 0.822275909649339 0.3 2.6 383.048218161717 117440.10752113 8893.22611295787
"38" 38 0.82053983823876 0.3 2.6 383.233091335337 117363.101457216 8876.58016021797
"39" 39 0.821332456352761 0.3 2.6 383.776301330509 117066.364249568 8862.07409752682
"40" 40 0.828305649202492 0.3 2.6 389.307338872251 111527.100120333 8764.76772897147
"41" 41 0.817782723623219 0.3 2.6 397.00372980627 108761.453232459 8438.50429765603
"42" 42 0.813929136831453 0.3 2.6 397.62765919908 108773.082430563 8412.4646900762
"43" 43 0.815478997179934 0.3 2.6 403.388526680126 113902.495651255 8219.75503304981
"44" 44 0.816097931009317 0.3 2.6 404.034274015965 114715.852215654 8202.88757686144
"45" 45 0.810983806728035 0.3 2.6 406.247438953203 112113.941156714 8142.62853774252
"46" 46 0.809184991779033 0.3 2.6 407.941210216043 113253.072488167 8106.52018193738
"47" 47 0.80901168902524 0.3 2.6 408.673777925371 113153.080022473 8085.75663083973
"48" 48 0.82207900483458 0.3 2.6 412.79667278891 111785.899003571 7966.13822828825
"49" 49 0.81719840056734 0.3 2.6 413.135709549319 112392.209255336 7930.44452758085
"50" 50 0.804909959837284 0.3 2.6 421.547974830831 116333.768258484 7790.87792103381
"51" 51 0.820716785800133 0.3 2.6 427.132045886442 113021.908716008 7556.08176049111
"52" 52 0.818558410769661 0.3 2.6 427.30403308585 113295.95868895 7541.4555935414
"53" 53 0.817696198614964 0.3 2.6 427.897750656374 113153.339147889 7521.93076602941
"54" 54 0.815733209309726 0.3 2.6 428.987284740858 113157.986312169 7489.29500738965
"55" 55 0.816942831523593 0.3 2.6 429.402772050555 113082.012275755 7479.487060625
"56" 56 0.817540801167489 0.3 2.6 429.643581873382 111986.703977229 7470.34989587611
"57" 57 0.813612119258132 0.3 2.6 433.561363413114 109483.932615238 7357.66632906066
"58" 58 0.810154661394249 0.3 2.6 436.627977780904 105974.451360532 7292.28255392231
"59" 59 0.802979667152062 0.3 2.6 442.296348678976 101285.843400151 7230.06442829214
"60" 60 0.822108277675192 0.3 2.6 444.119546000501 101999.556367905 7169.95688808676
"61" 61 0.813883590488615 0.3 2.6 444.246522717519 101784.151083823 7121.0160695715
"62" 62 0.814089005814649 0.3 2.6 445.060357939019 101842.449131411 7099.03509049685
"63" 63 0.812732454504916 0.3 2.6 445.147110157706 104414.560003558 7070.6228364469
"64" 64 0.812732454504916 0.3 2.6 445.147110157706 104414.560003558 7070.6228364469
"65" 65 0.810185238143496 0.3 2.6 446.005880845915 104744.764617537 7051.07922738769
"66" 66 0.818147372141524 0.3 2.6 451.417125842387 106623.848019423 6912.75396175171
"67" 67 0.803508238491958 0.3 2.6 456.248199261457 106551.076440788 6841.09244330386
"68" 68 0.808682545831024 0.3 2.6 458.35661231512 103222.887435948 6754.23723488204
"69" 69 0.814224958380818 0.3 2.6 463.154382654172 100937.513658532 6650.5860533748
"70" 70 0.802388371135271 0.3 2.6 467.388943642534 102149.068377345 6592.31679622796
"71" 71 0.810001127329052 0.3 2.6 473.092808210542 103704.126925793 6398.61238112109
"72" 72 0.811432457299967 0.3 2.6 473.31438625834 103534.128568356 6391.11545104787
"73" 73 0.804401708444796 0.3 2.6 476.236170157141 102586.651070218 6364.45550352119
"74" 74 0.813484143902239 0.3 2.6 479.367873076407 103301.14342799 6256.47121146166
"75" 75 0.803247405806908 0.3 2.6 483.657640004707 105780.752269748 6216.15255160165
"76" 76 0.814581150155576 0.3 2.6 482.825375061593 103200.620572791 6183.28086914561
"77" 77 0.814338879902683 0.3 2.6 485.430481500453 101009.353576266 6138.0013653547
"78" 78 0.817530623331486 0.3 2.6 492.374128210413 100190.54962106 6009.87190866995
"79" 79 0.808995991156857 0.3 2.6 501.538248096082 100847.403163349 5804.02619963821
"80" 80 0.810496958261245 0.3 2.6 504.073074823151 97976.3152951058 5768.4010838634
"81" 81 0.810336885480276 0.3 2.6 508.908453708366 98057.7559313748 5671.5143859835
"82" 82 0.809243504586898 0.3 2.6 508.948643896128 98096.7375767881 5671.7431973796
"83" 83 0.808570696370652 0.3 2.6 511.859582746227 96268.7915609413 5632.32871054762
"84" 84 0.811814205604916 0.3 2.6 514.842073235507 99296.71402345 5549.42256611661
"85" 85 0.812922002393879 0.3 2.6 519.525319997446 101985.472529802 5458.51180458412
"86" 86 0.815492880733875 0.3 2.6 521.067597967806 101325.045490534 5437.80342363212
"87" 87 0.817817859880998 0.3 2.6 526.296934406701 103489.982418342 5360.58467189085
"88" 88 0.81974659722302 0.3 2.6 528.414713921622 100232.247555377 5337.08955121987
"89" 89 0.815737492591756 0.3 2.6 528.01340064995 99902.8176464872 5319.26383958991
"90" 90 0.813867014845852 0.3 2.6 530.184804048271 97423.9468510801 5285.36779833319
"91" 91 0.800421550262739 0.3 2.6 539.502704143935 101638.783355158 5184.96165801094
"92" 92 0.804014065618575 0.3 2.6 545.85670006848 101718.517477483 5048.37405529434
"93" 93 0.803549253777915 0.3 2.6 546.19893690797 101933.705789939 5048.3833804981
"94" 94 0.808307185617856 0.3 2.6 550.710249631634 101836.185745989 4951.0318553121
"95" 95 0.811320513911566 0.3 2.6 551.278930801548 99087.065339016 4929.32709377939
"96" 96 0.808504039375175 0.3 2.6 551.63078684111 99455.1123409529 4926.99074781567
"97" 97 0.807763349221606 0.3 2.6 557.959435622555 100567.546771547 4838.89234150761
"98" 98 0.810917671458818 0.3 2.6 566.581182292237 99704.3563423027 4707.72643661235
"99" 99 0.811729067111032 0.3 2.6 566.494143284718 99596.021435716 4708.97599666397
"100" 100 0.810323558599075 0.3 2.6 567.330667312487 99596.3019487103 4697.01178904786
"101" 101 0.805828511751751 0.3 2.6 573.083927977575 102396.594897001 4654.87279259172
"102" 102 0.808052944845011 0.3 2.6 573.989355592079 102131.142979471 4630.33192640754
"103" 103 0.806922450677425 0.3 2.6 577.832866657976 100428.008902065 4569.77662594316
"104" 104 0.808061637902017 0.3 2.6 579.233071466163 100502.570559973 4548.6711763369
"105" 105 0.817096868688112 0.3 2.6 592.330822765618 97212.6707066369 4389.35677860308
"106" 106 0.80570515532721 0.3 2.6 591.582685739583 96383.5707882505 4379.99702462888
"107" 107 0.811852219347604 0.3 2.6 594.863734883572 101469.286546979 4367.91611123339
"108" 108 0.805585738645498 0.3 2.6 600.889805030199 100700.614301387 4305.49578669688
"109" 109 0.81250403051275 0.3 2.6 609.813790851183 98850.6991048955 4182.31543173279
"110" 110 0.816210660101594 0.3 2.6 627.406479733127 99245.7211780348 4030.56500309916
"111" 111 0.8118060303969 0.3 2.6 627.972920559983 99765.2160970755 4015.75150114742
"112" 112 0.80823608188998 0.3 2.6 635.006761543654 98709.3927459116 3941.0549010079
"113" 113 0.813799430341963 0.3 2.6 638.771745908154 99062.9848779114 3919.86418304749
"114" 114 0.811917967249709 0.3 2.6 639.084283788171 98226.8093063432 3901.92727559416
"115" 115 0.81090257261689 0.3 2.6 640.484353154593 97657.0557539771 3882.23604127304
"116" 116 0.80873500316787 0.3 2.6 640.745697473561 97378.5660702345 3876.38361797933
"117" 117 0.798858826800254 0.3 2.6 648.191642487108 94846.0065502606 3838.5393703024
"118" 118 0.809293546268168 0.3 2.6 654.254987792698 93586.8238260733 3734.43752692424
"119" 119 0.808437912756204 0.3 2.6 654.772373161292 93347.5841046859 3728.53347731952
"120" 120 0.805490669057175 0.3 2.6 657.793519870661 93690.3450170123 3711.20535028935
"121" 121 0.810483462052183 0.3 2.6 661.167950179274 93385.9916104323 3681.8984371043
"122" 122 0.807880478500583 0.3 2.6 662.469650958246 93303.9541867771 3669.64432526536
"123" 123 0.807510192964325 0.3 2.6 662.670789545885 93363.9336198074 3668.78990375756
"124" 124 0.807844764831123 0.3 2.6 663.341541968677 93711.7505846682 3666.36954864529
"125" 125 0.814441166636114 0.3 2.6 673.525307407774 96077.7182584543 3636.41233417132
"126" 126 0.806841318734112 0.3 2.6 681.435293222701 90632.0823070011 3522.39906852405
"127" 127 0.796533619578479 0.3 2.6 688.301379505709 88316.3055665988 3516.19025617275
"128" 128 0.804178000686815 0.3 2.6 687.601205665968 88836.4638610735 3478.7974092019
"129" 129 0.805360470415587 0.3 2.6 687.558594593925 88247.2302323598 3475.3508975683
"130" 130 0.805249574818148 0.3 2.6 688.307364322114 88617.7942463852 3471.65315039991
"131" 131 0.802121791706325 0.3 2.6 692.403413418544 88465.3298051828 3454.03547519885
"132" 132 0.806254820636136 0.3 2.6 692.989581268305 88377.9113948544 3441.14159540611
"133" 133 0.806825376913291 0.3 2.6 694.279939357451 88203.4864863197 3432.83109488116
"134" 134 0.806773365399302 0.3 2.6 695.383941170869 86312.4278791287 3424.22197749002
"135" 135 0.808248750435562 0.3 2.6 696.831850239047 86528.1000911957 3416.88480815309
"136" 136 0.81007707134247 0.3 2.6 701.377207915019 85903.2341006293 3394.91781788938
"137" 137 0.809182178650422 0.3 2.6 703.507367443829 87718.5355300382 3381.69092430925
"138" 138 0.808476211407771 0.3 2.6 704.011314569435 85179.9323821172 3376.39664548505
"139" 139 0.807930954247497 0.3 2.6 705.076346602128 85181.4123824222 3369.19678545603
"140" 140 0.803482238726459 0.3 2.6 706.649906985727 84727.5266107147 3360.77686818686
"141" 141 0.805381098003708 0.3 2.6 707.494679937352 84119.3679620864 3355.49807559194
"142" 142 0.805051334988599 0.3 2.6 710.363409628016 83601.5356757772 3340.77486063085
"143" 143 0.803882425130761 0.3 2.6 711.307774326062 83695.7680819821 3335.94862112327
"144" 144 0.805505770984306 0.3 2.6 710.805335384497 83703.1523282962 3337.97065114667
"145" 145 0.798949112256049 0.3 2.6 716.364757551934 84747.8616989866 3324.37987295446
"146" 146 0.804061504468472 0.3 2.6 716.905931690375 84405.2522665036 3304.64226123303
"147" 147 0.806213694474561 0.3 2.6 717.818188924555 84598.8827061678 3299.38563237618
"148" 148 0.805338754352681 0.3 2.6 732.581398988615 80057.8734291765 3243.14189224564
"149" 149 0.802690666314888 0.3 2.6 738.194669831922 81194.5851477947 3212.05803626929
"150" 150 0.808751958410616 0.3 2.6 744.491628384733 80456.904457628 3195.84516994458
"151" 151 0.804336659320936 0.3 2.6 749.709060284248 78897.3028748688 3175.11115158259
"152" 152 0.804887543092837 0.3 2.6 750.420299271255 79025.3264196625 3171.92377408646
"153" 153 0.803388597458867 0.3 2.6 751.359131764711 78898.9237863849 3168.39666418361
"154" 154 0.805404301117795 0.3 2.6 751.425832110874 78905.158884191 3169.38776904865
"155" 155 0.804154458914537 0.3 2.6 752.303215771644 78492.5220120735 3167.53272689534
"156" 156 0.804154458914537 0.3 2.6 752.303215771644 78492.5220120735 3167.53272689534
"157" 157 0.802850324167652 0.3 2.6 753.434188481118 78372.3095090206 3163.86200349831
"158" 158 0.803925992770665 0.3 2.6 754.267092032941 78542.3322222633 3159.59020728124
"159" 159 0.803232014579839 0.3 2.6 754.907494841754 78907.0324768779 3154.97070311384
"160" 160 0.804100109219352 0.3 2.6 754.896156939402 79479.1479677271 3152.20552759812
"161" 161 0.807336364137704 0.3 2.6 755.16427135115 80130.8835494291 3153.19863736593
"162" 162 0.803161303054316 0.3 2.6 756.866468585359 80373.2972700417 3142.42429613841
"163" 163 0.805590044070312 0.3 2.6 756.484738476577 80434.9737226232 3144.38680735232
"164" 164 0.804170705909918 0.3 2.6 758.599271831691 80582.863801625 3136.10546550279
"165" 165 0.805103146512744 0.3 2.6 759.207181939258 80739.5028404282 3134.36472632271
"166" 166 0.804801107648845 0.3 2.6 759.883464546915 80573.340496192 3132.30563792005
"167" 167 0.806853728878847 0.3 2.6 761.600999070248 80401.7985123462 3130.27774920286
"168" 168 0.806432363853826 0.3 2.6 763.720361847929 80101.2724808753 3123.73611456275
"169" 169 0.803652952017184 0.3 2.6 764.671117281455 80392.4726865449 3117.82750705335
"170" 170 0.802606738418661 0.3 2.6 770.007378621269 79666.181173346 3104.33732270482
"171" 171 0.805272873022778 0.3 2.6 769.925492924869 79929.1518249136 3104.76070089504
"172" 172 0.804234135653264 0.3 2.6 770.336821644994 80162.0965679902 3102.53128173573
"173" 173 0.801696655460826 0.3 2.6 775.180954404421 78667.0424461126 3093.6196974731
"174" 174 0.801982568169812 0.3 2.6 775.014836071515 78987.7082883524 3092.97905302425
"175" 175 0.802864616261888 0.3 2.6 781.501953247078 79347.5808357115 3076.71399094273
"176" 176 0.803121929795983 0.3 2.6 782.508785986623 79530.182047252 3074.44858801149
"177" 177 0.804966166901451 0.3 2.6 782.777735630755 79836.5198211924 3074.66518577936
"178" 178 0.806959834058382 0.3 2.6 784.417144949652 80012.0919052965 3075.06385137198
"179" 179 0.797898069856769 0.3 2.6 793.738557468579 80719.6355796726 3070.09865819337
"180" 180 0.79961892061091 0.3 2.6 792.871687270414 80967.4878710273 3065.93591020336
"181" 181 0.801741714232697 0.3 2.6 797.39530654998 80155.7286827704 3052.38089746034
"182" 182 0.803455491244992 0.3 2.6 796.660610927463 80165.6976361639 3052.22137145764
"183" 183 0.803658434990157 0.3 2.6 797.287069377911 79975.9353041189 3050.97784440549
"184" 184 0.803358256255848 0.3 2.6 798.54351138166 78382.7613002725 3047.44862786394
"185" 185 0.802931373988733 0.3 2.6 806.338295919637 77234.8511077943 3038.50683464114
