"V1" "V2" "V3"
"1" 37.7171383534154 37.6790481102325 37.7491305684674
"2" 37.8316520409568 37.7927730454153 37.8613446465961
"3" 37.9954772295878 37.9552543595725 38.0212577543197
"4" 38.2298228279981 38.1873701755336 38.2491213604761
"5" 38.5649930756317 38.5189130690455 38.5737602715682
"6" 39.0442601555005 38.9923694292633 39.0361765600187
"7" 39.7293565140233 39.6682731056554 39.6946421234879
"8" 40.708233717237 40.6327598782627 40.6318675569458
"9" 42.1059605853653 42.0081678615231 41.9650386598846
"10" 44.0999028028051 43.9677903764221 43.8597556355656
"11" 46.9406045287589 46.756160137643 46.5491653459842
"12" 50.9799796782159 50.716433747406 50.3597606869495
"13" 56.7082802144234 56.3263330699774 55.7452364360732
"14" 64.8003405154066 64.2432174741868 63.3290207580608
"15" 76.168828814572 75.3562982341552 73.9538345449602
"16" 92.0159555113117 90.8381525874268 88.7314268924729
"17" 113.862677869685 112.176066372015 109.075254051943
"18" 143.512942641355 141.14343737106 136.680619265706
"19" 182.879440931181 179.641700936775 173.389584845722
"20" 233.566486892174 229.312337433732 220.848300573793
"21" 296.109388254006 290.817445643628 279.85815472905
"22" 368.879013754886 362.782216745371 349.397067995065
"23" 446.953786923582 440.662283278544 425.518437555819
"24" 521.693426610397 516.217686429193 500.720028855365
"25" 581.951117512404 578.518678227903 564.655112948305
"26" 617.230044755985 616.890562641678 606.699166220954
"27" 621.575853048979 624.777053943576 619.633980648837
"28" 595.875077178989 602.281325827175 602.427388695116
"29" 547.044987722802 555.714495547841 560.307682156165
"30" 484.860249921806 494.634545542106 502.226887951394
"31" 418.572832132482 428.430283723435 437.520715588394
"32" 354.929649108336 364.162252434166 373.554907321391
"33" 297.791503281677 306.015691598607 314.93131794692
"34" 248.70485466194 255.785869748852 263.812362178398
"35" 207.733006918868 213.692312043637 220.677028516263
"36" 174.161531835899 179.101747385659 185.048352158041
"37" 146.969568697159 151.024867704462 156.017489563835
"38" 125.096512208145 128.40431903914 132.559694737099
"39" 107.570139614427 110.257191549417 113.69779328454
"40" 93.554105074598 95.7310008882432 98.5716548865328
"41" 82.353946322483 84.1142021180163 86.4565445434864
"42" 73.4045776106939 74.8258070259646 76.7569216851245
"43" 66.2514416243861 67.3973541085557 68.9904384650564
"44" 60.5311602741067 61.4537175969752 62.7695932473898
"45" 55.954125543506 56.6955561333041 57.784413746046
"46" 52.2897829559379 52.8843411700643 53.7874297333289
"47" 49.3545938415167 49.8300426460311 50.5811824214621
"48" 47.0023629960103 47.3811989150883 48.0080827643678
"49" 45.1165397457525 45.4169936262606 45.9422813192113
"50" 43.6041171776045 43.8409668214099 44.2831934344385
"51" 42.3908053723286 42.5760333674334 42.950357804146
"52" 41.4172121951555 41.56053773993 41.879356979572
