"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.480369605350875 0.3 2.6 295.873757311278 164755.079508003 40547.8215915576
"2" 2 0.484496016812011 0.3 2.6 300.018947808974 161095.858677574 40084.0401854869
"3" 3 0.483624347204061 0.3 2.6 300.552654310961 161243.462746189 40030.518061324
"4" 4 0.496802044590314 0.3 2.6 308.473332670968 162580.79300668 39154.0143081889
"5" 5 0.489849638824527 0.3 2.6 313.341068656722 157977.988195898 38688.4100723434
"6" 6 0.489910532008795 0.3 2.6 316.515163161408 159357.347093802 38373.7563053536
"7" 7 0.497010134917299 0.3 2.6 321.963460787953 158591.192750455 37824.1445202568
"8" 8 0.489068538892751 0.3 2.6 324.467607626625 156862.65905341 37608.9231731425
"9" 9 0.485062719173335 0.3 2.6 329.180210417227 153599.066780639 37178.1466720798
"10" 10 0.483869159771212 0.3 2.6 332.946881056277 151211.9857681 36834.6055140951
"11" 11 0.474350444171553 0.3 2.6 340.628352928852 152147.465068804 36166.8348235463
"12" 12 0.464381408847549 0.3 2.6 342.449496747172 151115.943343349 36025.7990831876
"13" 13 0.470686457311527 0.3 2.6 350.669736244313 146390.346544503 35306.7871675216
"14" 14 0.481015588436766 0.3 2.6 355.885072037947 139082.463998898 34854.0982081169
"15" 15 0.470586574436027 0.3 2.6 356.936151257439 145554.344658308 34785.4870632062
"16" 16 0.463387176826225 0.3 2.6 358.491232574106 143941.099529607 34669.5310008457
"17" 17 0.4641723257802 0.3 2.6 365.479184594917 146452.573937576 34107.2814753778
"18" 18 0.491953485663658 0.3 2.6 375.479530985001 141173.190866728 33304.2131308696
"19" 19 0.510459741210959 0.3 2.6 385.314133788663 135659.331630542 32616.9705970241
"20" 20 0.501483677242359 0.3 2.6 389.102419411556 134940.749872657 32322.9211233513
"21" 21 0.500559705964293 0.3 2.6 392.052700955945 135419.382701257 32116.0955871559
"22" 22 0.516699840728096 0.3 2.6 402.615642618904 135705.996300709 31488.4719101015
"23" 23 0.477933619920905 0.3 2.6 414.605986980308 136073.352967429 30613.2079163776
"24" 24 0.482231531172839 0.3 2.6 418.497791128072 133679.652870324 30368.2625031493
"25" 25 0.490025183016926 0.3 2.6 422.933392591755 134738.07549107 30099.1155679003
"26" 26 0.50485675454966 0.3 2.6 427.192701481646 131145.109431873 29881.9389972133
"27" 27 0.505689540789606 0.3 2.6 428.066008528002 131349.117714413 29834.6351366819
"28" 28 0.507047898092413 0.3 2.6 428.363607385416 131357.714234777 29824.5852609065
"29" 29 0.507047898092413 0.3 2.6 428.363607385416 131357.714234777 29824.5852609065
"30" 30 0.505489163430232 0.3 2.6 428.37139959829 131479.601617281 29815.6668823928
