"V1" "V2" "V3"
"1" 252.958693540221 273.622986477809 273.614930796463
"2" 253.132286984623 273.614915762386 273.60605263302
"3" 253.402901370739 273.608580942484 273.598844491247
"4" 253.824719533878 273.603608651117 273.5929922311
"5" 254.482123590058 273.599705827602 273.588240804511
"6" 255.506441062416 273.596642444638 273.584383139583
"7" 257.101854584535 273.594237950621 273.581251115839
"8" 259.58531432127 273.59235062806 273.578708237159
"9" 263.447595813633 273.590869240888 273.576643683011
"10" 269.445676580023 273.589706478322 273.574967478717
"11" 278.740006618607 273.588793808871 273.573606574224
"12" 293.092484353858 273.588077441172 273.572501660496
"13" 315.137526486049 273.587515153602 273.571604584761
"14" 348.718445180491 273.587073805791 273.570876251968
"15" 399.220614631799 273.58672738538 273.57028492099
"16" 473.689404265599 273.586455474883 273.56980482132
"17" 580.245882717697 273.586242048317 273.569415029974
"18" 725.935102127403 273.586074526651 273.569098559656
"19" 912.010746294784 273.585943036421 273.568841618438
"20" 1126.78073594448 273.585839827795 273.568633008699
"21" 1339.69271901921 273.585758817819 273.568463639129
"22" 1504.68055341087 273.585695231891 273.568326128524
"23" 1578.27971764482 273.585645322356 273.56821448411
"24" 1543.47359245471 273.585606147624 273.568123840371
"25" 1418.71461560301 273.585575398797 273.568050247012
"26" 1244.0561911058 273.585551263589 273.567990496802
"27" 1059.03330883324 273.585532319506 273.5679419858
"28" 889.570276185193 273.585517450016 273.567902599873
"29" 746.988611084386 273.585505778733 273.567870622566
"30" 632.846978452272 273.585496617771 273.567844660294
"31" 543.99103994839 273.585489427196 273.567823581609
"32" 475.805969810842 273.585483783208 273.567806467892
"33" 423.802286966585 273.585479353157 273.567792573321
"34" 384.192703957932 273.585475875946 273.567781292363
"35" 353.985340853253 273.585473146631 273.56777213339
"36" 330.890830465447 273.585471004351 273.567764697249
"37" 313.182505900917 273.585469322844 273.56775865987
"38" 299.564473565431 273.585468003004 273.567753758142
"39" 289.063824036418 273.585466967042 273.567749778444
"40" 280.947901417763 273.585466153901 273.567746547341
"41" 274.662612578031 273.585465515654 273.567743924018
"42" 269.786972269633 273.585465014684 273.567741794151
"43" 265.99970135795 273.585464621466 273.567740064919
"44" 263.054621735133 273.585464312823 273.567738660961
"45" 260.762437132743 273.585464070565 273.567737521092
"46" 258.977155934489 273.585463880413 273.567736595636
"47" 257.585905532471 273.585463731159 273.567735844261
"48" 256.50124202976 273.585463614008 273.567735234222
"49" 255.655310152803 273.585463522055 273.567734738933
"50" 254.99538562098 273.585463449879 273.56773433681
"51" 254.480457930266 273.585463393227 273.567734010328
"52" 254.078601199892 273.58546334876 273.567733745258
