"V1" "V2" "V3"
"1" 1154.1984684992 1153.94748457368 1154.22280388422
"2" 1154.34294553653 1153.9383236771 1154.36785567065
"3" 1154.55949759067 1153.93063077142 1154.58544923636
"4" 1154.88406459599 1153.92417061815 1154.91184767596
"5" 1155.3704878436 1153.91874567459 1155.40142205498
"6" 1156.09940161278 1153.91419005327 1156.13566902037
"7" 1157.191510289 1153.91036444936 1157.23668834698
"8" 1158.8273752932 1153.90715188098 1158.88728774745
"9" 1161.27681680473 1153.90445411203 1161.36088723518
"10" 1164.94240748613 1153.90218864826 1165.06580511632
"11" 1170.42337557289 1153.90028621476 1170.61040521045
"12" 1178.60851559245 1153.8986886376 1178.89795166882
"13" 1190.80908333485 1153.89734706493 1191.26252000897
"14" 1208.94398453978 1153.8962204732 1209.65881230853
"15" 1235.78689463205 1153.8952744127 1236.91624295948
"16" 1275.27155563742 1153.89447995411 1277.05439497734
"17" 1332.81379027261 1153.89381280392 1335.61902281164
"18" 1415.5229911899 1153.89325256154 1419.91073119148
"19" 1532.0106546671 1153.89278209547 1538.80944616002
"20" 1691.2476131253 1153.89238701946 1701.6329593059
"21" 1899.67539609012 1153.8920552526 1915.20551023413
"22" 2155.9336280408 1153.89177664988 2178.45105570782
"23" 2443.91112639713 1153.89154269199 2475.18097906221
"24" 2727.89134364673 1153.8913462248 2768.90411554733
"25" 2956.51894026634 1153.89118124058 3006.64113002706
"26" 3079.73225148445 1153.89104269435 3136.24755079861
"27" 3071.70230844032 1153.89092634952 3130.29919800669
"28" 2943.13537490145 1153.89082864843 2999.24782029232
"29" 2733.08605007763 1153.8907466035 2783.25720911848
"30" 2488.43607748258 1153.8906777059 2530.93292124571
"31" 2246.76850518356 1153.89061984883 2281.38232249611
"32" 2030.16999896231 1153.89057126309 2057.63719533332
"33" 1847.36218602535 1153.890530463 1868.8150407978
"34" 1698.66161341195 1153.89049620094 1715.27364216221
"35" 1580.3235279692 1153.89046742922 1593.13841586243
"36" 1487.29221355829 1153.89044326804 1497.16965081648
"37" 1414.60222972887 1153.89042297857 1422.22193795934
"38" 1357.94244363269 1153.89040594041 1363.83042278517
"39" 1313.78875001874 1153.89039163253 1318.34787678597
"40" 1279.34939916818 1153.89037961743 1282.88708190855
"41" 1252.44800057148 1153.89036952769 1255.19877680093
"42" 1231.40034437193 1153.89036105479 1233.54348269929
"43" 1214.90621927608 1153.89035393963 1216.57911589781
"44" 1201.96147445822 1153.89034796464 1203.26974681254
"45" 1191.78917785286 1153.89034294712 1192.81424891792
"46" 1183.78670345734 1153.89033873363 1184.59150813995
"47" 1177.4853805618 1153.89033519534 1178.11867402039
"48" 1172.51978200526 1153.89033222404 1173.01940672758
"49" 1168.60431615922 1153.89032972888 1168.99969084742
"50" 1165.51532940348 1153.89032763356 1165.82935335735
"51" 1163.07736806055 1153.890325874 1163.32788410833
"52" 1161.15258977368 1153.8903243964 1161.35351196388
