"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.807054676922314 0.3 2.6 534.358932240605 238620.085420782 6351.7419527409
"2" 2 0.823693623248166 0.3 2.6 533.226094657946 233425.504756691 5795.90371765397
"3" 3 0.808721973217746 0.3 2.6 534.299645765382 225712.801177154 5192.3966413733
"4" 4 0.820310922185356 0.3 2.6 538.593774302929 224754.299529233 5079.02499678693
"5" 5 0.812396091544375 0.3 2.6 536.540641860405 211324.685049516 4070.16904500134
"6" 6 0.811270566035791 0.3 2.6 536.003191487453 209968.196442971 3985.31249508784
"7" 7 0.80749787186054 0.3 2.6 537.244610361412 204089.255350667 3656.19042800213
"8" 8 0.811769567539301 0.3 2.6 537.579057302729 203203.539800019 3550.30813335131
"9" 9 0.815194757956732 0.3 2.6 541.667450154265 198727.530315575 3309.33835350949
"10" 10 0.817666535671465 0.3 2.6 539.32683682676 190328.648735291 2916.03029050244
"11" 11 0.808922666437376 0.3 2.6 540.215176733867 180621.939668621 2390.05760954128
"12" 12 0.804108161145034 0.3 2.6 538.385604801508 167431.011839036 1946.7226329976
"13" 13 0.807692278441447 0.3 2.6 538.017097980417 166995.327721772 1920.05553918159
"14" 14 0.810293957896111 0.3 2.6 539.060072347738 163843.373497117 1863.32961967332
"15" 15 0.806723829952676 0.3 2.6 539.014352551985 163022.227353801 1819.03127620704
"16" 16 0.806882557397149 0.3 2.6 538.567827253061 162710.925125515 1812.74997947096
"17" 17 0.804880806440067 0.3 2.6 538.836448252433 161913.918420859 1796.70697029563
"18" 18 0.804741887128877 0.3 2.6 546.494243359474 156866.701160663 1690.45926832872
"19" 19 0.806950853104946 0.3 2.6 546.970958489749 154485.342821915 1662.39634297433
"20" 20 0.804287042638244 0.3 2.6 547.734110719771 154467.447972263 1652.84988981095
"21" 21 0.804407432332934 0.3 2.6 545.081078674218 151513.845991778 1621.71065112387
"22" 22 0.804407432332934 0.3 2.6 545.081078674218 151513.845991778 1621.71065112387
"23" 23 0.804216171578394 0.3 2.6 545.316952193458 151837.246994699 1624.40275126805
"24" 24 0.805706472356665 0.3 2.6 545.835032846182 151555.77596995 1625.05983500678
"25" 25 0.806283445836131 0.3 2.6 545.683953551473 151089.450697985 1625.17834893741
"26" 26 0.804165881010403 0.3 2.6 546.216398141652 151066.78353925 1615.49330273189
"27" 27 0.804434279414075 0.3 2.6 546.460719722668 150784.674265907 1612.86814631989
"28" 28 0.80426893296515 0.3 2.6 546.866097032068 150061.414477274 1605.99600225215
"29" 29 0.802416350405053 0.3 2.6 547.472434958152 149442.533512019 1602.55577568582
"30" 30 0.803618545196323 0.3 2.6 548.031046932066 149305.364105307 1597.90166541712
"31" 31 0.805374090211103 0.3 2.6 548.000552678375 148700.143116158 1599.47016888392
"32" 32 0.803950054743175 0.3 2.6 547.733935115251 148275.952204049 1592.08518127103
"33" 33 0.8031955867127 0.3 2.6 549.984962131152 143167.734953827 1574.98591305134
"34" 34 0.8031955867127 0.3 2.6 549.984962131152 143167.734953827 1574.98591305134
"35" 35 0.802444031373157 0.3 2.6 550.009125974252 143228.317026351 1573.80736102632
"36" 36 0.802872707572998 0.3 2.6 550.370684348022 142940.286342438 1573.71810584863
"37" 37 0.802310224449158 0.3 2.6 550.784438498506 143221.799191212 1572.12701197423
"38" 38 0.802354843571623 0.3 2.6 551.012402003489 143465.311183937 1571.54474703598
"39" 39 0.802483104115155 0.3 2.6 551.378027385995 143425.136334689 1570.77176474452
"40" 40 0.802749302149246 0.3 2.6 554.879329387684 144882.05416008 1565.53080908105
"41" 41 0.802749302149246 0.3 2.6 554.879329387684 144882.05416008 1565.53080908105
"42" 42 0.802749302149246 0.3 2.6 554.879329387684 144882.05416008 1565.53080908105
"43" 43 0.802749302149246 0.3 2.6 554.879329387684 144882.05416008 1565.53080908105
"44" 44 0.802781933139844 0.3 2.6 555.030336546217 145258.55606692 1566.18939311311
"45" 45 0.801841178081536 0.3 2.6 554.806802545255 145005.097934228 1567.38104505622
"46" 46 0.802925251419149 0.3 2.6 555.083342466165 144770.93522429 1565.01872438475
"47" 47 0.803431056829355 0.3 2.6 555.205833375622 144560.044206071 1565.27656582174
"48" 48 0.802456748311536 0.3 2.6 555.367028203164 145024.304816791 1565.2109708056
"49" 49 0.803245952218286 0.3 2.6 555.75493717161 144927.777536308 1564.56681190801
"50" 50 0.802601225649128 0.3 2.6 556.590714212448 144622.495360697 1562.1760162608
"51" 51 0.802496463406663 0.3 2.6 555.636841716891 145319.095446129 1565.56596697864
"52" 52 0.803679427274703 0.3 2.6 555.161660013698 144949.319762343 1566.59469869919
"53" 53 0.802123145968995 0.3 2.6 554.715342282523 144967.7947685 1566.6886100143
"54" 54 0.803383782184265 0.3 2.6 554.488780295577 145164.439172418 1567.39685303752
"55" 55 0.804839730600112 0.3 2.6 559.421570202143 142536.786737731 1566.95815529434
"56" 56 0.801496915997534 0.3 2.6 559.661913938737 142187.890235732 1556.65029775628
"57" 57 0.802438513577838 0.3 2.6 561.226684926655 142863.317898872 1553.10185415489
"58" 58 0.802438513577838 0.3 2.6 561.226684926655 142863.317898872 1553.10185415489
"59" 59 0.801682060525286 0.3 2.6 560.935148947578 142414.774876231 1554.12256477382
"60" 60 0.803670236137576 0.3 2.6 560.345911524012 143004.924521643 1557.29079497686
"61" 61 0.801764258705473 0.3 2.6 566.76636518732 138770.42878966 1554.5141253799
"62" 62 0.800851105369969 0.3 2.6 566.664257215395 139498.386160227 1552.18049324448
"63" 63 0.800851105369969 0.3 2.6 566.664257215395 139498.386160227 1552.18049324448
"64" 64 0.80293957196036 0.3 2.6 567.078825531701 139562.068758645 1553.21724376104
"65" 65 0.802728562081814 0.3 2.6 573.164560442872 142069.612084254 1539.51719538519
"66" 66 0.802547983627382 0.3 2.6 572.718864335148 142648.495264663 1539.89280510682
"67" 67 0.801544393330936 0.3 2.6 573.060248468115 142785.257409573 1540.65508486886
"68" 68 0.802784233611272 0.3 2.6 571.9817219639 142137.986775038 1540.63868277385
