"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.507572263248581 0.3 2.6 242.211124070781 102137.672912052 77683.0598871583
"2" 2 0.5119323476109 0.3 2.6 245.604501229534 99869.1886783185 77121.2364393289
"3" 3 0.511011316573999 0.3 2.6 246.041409365439 99960.6938150691 77041.4924078307
"4" 4 0.524935248505245 0.3 2.6 252.525514026882 100789.753538928 76115.3549665203
"5" 5 0.515304112692646 0.3 2.6 256.46960353339 97737.3415000427 75351.5562357977
"6" 6 0.515368170121297 0.3 2.6 259.067599265912 98590.7190698871 74938.3903644073
"7" 7 0.510903438741776 0.3 2.6 262.842012970801 97253.7990044464 74307.3341763739
"8" 8 0.4902206313412 0.3 2.6 265.732616791605 98418.3983632787 73784.1358080737
"9" 9 0.491480043097196 0.3 2.6 266.001648549763 98575.0574319128 73744.0345513935
"10" 10 0.491149034653019 0.3 2.6 266.074285076387 98871.5688903435 73732.3778975871
"11" 11 0.491149034653019 0.3 2.6 266.074285076387 98871.5688903435 73732.3778975871
"12" 12 0.491149034653019 0.3 2.6 266.074285076387 98871.5688903435 73732.3778975871
"13" 13 0.49206269508804 0.3 2.6 266.095414380255 99134.2967092816 73730.3676436493
"14" 14 0.49206269508804 0.3 2.6 266.095414380255 99134.2967092816 73730.3676436493
"15" 15 0.490331357094777 0.3 2.6 266.094561832501 98815.4179894463 73728.2394829986
"16" 16 0.490331357094777 0.3 2.6 266.094561832501 98815.4179894463 73728.2394829986
"17" 17 0.489158715197014 0.3 2.6 266.078612193542 99132.2585576184 73729.4603545387
"18" 18 0.489158715197014 0.3 2.6 266.078612193542 99132.2585576184 73729.4603545387
"19" 19 0.489158715197014 0.3 2.6 266.078612193542 99132.2585576184 73729.4603545387
"20" 20 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"21" 21 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"22" 22 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"23" 23 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"24" 24 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"25" 25 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"26" 26 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"27" 27 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"28" 28 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"29" 29 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"30" 30 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"31" 31 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"32" 32 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"33" 33 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"34" 34 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"35" 35 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"36" 36 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"37" 37 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"38" 38 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"39" 39 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"40" 40 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"41" 41 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"42" 42 0.489987207260706 0.3 2.6 266.086505140181 99071.0233959144 73729.1053632406
"43" 43 0.489027949371622 0.3 2.6 266.076515392351 98958.0272851538 73729.6506754005
"44" 44 0.489027949371622 0.3 2.6 266.076515392351 98958.0272851538 73729.6506754005
"45" 45 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"46" 46 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"47" 47 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"48" 48 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"49" 49 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"50" 50 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"51" 51 0.488537235673014 0.3 2.6 266.072991164383 98757.5897353733 73729.7300135024
"52" 52 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"53" 53 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"54" 54 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"55" 55 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"56" 56 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"57" 57 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"58" 58 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"59" 59 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"60" 60 0.48923197921625 0.3 2.6 266.075624155794 98565.1616429988 73729.9754537049
"61" 61 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"62" 62 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"63" 63 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"64" 64 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"65" 65 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"66" 66 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"67" 67 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"68" 68 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"69" 69 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"70" 70 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"71" 71 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"72" 72 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"73" 73 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"74" 74 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"75" 75 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"76" 76 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"77" 77 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"78" 78 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"79" 79 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"80" 80 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"81" 81 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"82" 82 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"83" 83 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"84" 84 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"85" 85 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"86" 86 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"87" 87 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"88" 88 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"89" 89 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"90" 90 0.488070391897481 0.3 2.6 266.099567453206 98753.9279092254 73725.2093636113
"91" 91 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"92" 92 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"93" 93 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"94" 94 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"95" 95 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"96" 96 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"97" 97 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"98" 98 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"99" 99 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"100" 100 0.48796944667851 0.3 2.6 266.093580346553 98689.40758827 73726.0497495859
"101" 101 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"102" 102 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"103" 103 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"104" 104 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"105" 105 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"106" 106 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"107" 107 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"108" 108 0.487032980305511 0.3 2.6 266.083397974516 98875.4402605253 73726.9114036615
"109" 109 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"110" 110 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"111" 111 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"112" 112 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"113" 113 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"114" 114 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"115" 115 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"116" 116 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"117" 117 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"118" 118 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"119" 119 0.487356386915668 0.3 2.6 266.093473987762 98656.7566569581 73725.5813763047
"120" 120 0.487116001363059 0.3 2.6 266.078048510205 98380.582827045 73727.7847593
"121" 121 0.487116001363059 0.3 2.6 266.078048510205 98380.582827045 73727.7847593
"122" 122 0.487116001363059 0.3 2.6 266.078048510205 98380.582827045 73727.7847593
"123" 123 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"124" 124 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"125" 125 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"126" 126 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"127" 127 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"128" 128 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"129" 129 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"130" 130 0.487728016871014 0.3 2.6 266.097684601676 98683.5951571354 73725.2180114309
"131" 131 0.487762765302023 0.3 2.6 266.0945689417 98962.1399078984 73725.736696755
"132" 132 0.487762765302023 0.3 2.6 266.0945689417 98962.1399078984 73725.736696755
"133" 133 0.487762765302023 0.3 2.6 266.0945689417 98962.1399078984 73725.736696755
"134" 134 0.487762765302023 0.3 2.6 266.0945689417 98962.1399078984 73725.736696755
