"V1" "V2" "V3"
"1" 1447.69362622197 1445.08249290386 1953.40293894572
"2" 1450.01430714638 1447.39930250906 1953.40289327494
"3" 1457.98188546812 1455.34854878339 1953.40284757902
"4" 1485.30570134671 1482.59227569711 1953.40280185801
"5" 1578.64317017917 1575.59823163613 1953.40275611198
"6" 1893.24809220315 1888.90307488068 1953.402710341
"7" 2907.00895557553 2898.04700917567 1953.40266454511
"8" 5732.83354605713 5711.41268388745 1953.4026187244
"9" 10899.6747755456 10864.9432530878 1953.40257287891
"10" 13703.1979840776 13686.2727018691 1953.40252700871
"11" 10205.9674695799 10214.021506682 1953.40248111387
"12" 5794.95925502907 5803.67354292864 1953.40243519444
"13" 3423.78828385047 3427.20875733262 1953.40238925049
"14" 2390.83564104589 2391.11248012947 1953.40234328207
"15" 1936.33976624307 1935.16408414263 1953.40229728926
"16" 1720.85828718165 1719.0119945543 1953.40225127212
"17" 1609.87876082667 1607.7036703647 1953.4022052307
"18" 1548.37951373588 1546.03142741383 1953.40215916506
"19" 1512.21052773704 1509.76527341017 1953.40211307528
"20" 1489.93206789899 1487.42912441056 1953.40206696141
"21" 1475.72204836745 1473.18328475119 1953.40202082352
"22" 1466.42140655418 1463.85960980067 1953.40197466166
"23" 1460.21856513107 1457.64155857646 1953.40192847591
"24" 1456.02541681653 1453.438166056 1953.40188226631
"25" 1453.1633512722 1450.56910037407 1953.40183603294
"26" 1451.19641554271 1448.59733120583 1953.40178977585
"27" 1449.83810676242 1447.23566019469 1953.40174349512
"28" 1448.89690399565 1446.29210632359 1953.40169719079
"29" 1448.24316473526 1445.63671698185 1953.40165086293
"30" 1447.78833092831 1445.18072215658 1953.40160451161
"31" 1447.47151290529 1444.86308580834 1953.40155813688
"32" 1447.25064980133 1444.64164524603 1953.40151173882
"33" 1447.09659134626 1444.48717898748 1953.40146531747
"34" 1446.98908798812 1444.37938749463 1953.4014188729
"35" 1446.91405016628 1444.30414602951 1953.40137240518
"36" 1446.86166317666 1444.25161508841 1953.40132591437
"37" 1446.82508466075 1444.2149348091 1953.40127940052
"38" 1446.79954175963 1444.18931996791 1953.4012328637
"39" 1446.78170387452 1444.1714312281 1953.40118630398
"40" 1446.76924620645 1444.15893761319 1953.40113972141
"41" 1446.76054570484 1444.15021170453 1953.40109311605
"42" 1446.75446908992 1444.14411713399 1953.40104648797
"43" 1446.75022498574 1444.1398603417 1953.40099983724
"44" 1446.7472607333 1444.13688712433 1953.4009531639
"45" 1446.74519036461 1444.13481042216 1953.40090646803
"46" 1446.74374431709 1444.13335990077 1953.40085974968
"47" 1446.74273432248 1444.13234674612 1953.40081300893
"48" 1446.74202888795 1444.13163907998 1953.40076624582
"49" 1446.74153617363 1444.13114478985 1953.40071946042
"50" 1446.74119203438 1444.13079953796 1953.40067265279
"51" 1446.74095166811 1444.13055838617 1953.400625823
"52" 1446.74078378256 1444.13038994614 1953.4005789711
