"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.97041613967263 0.3 2.6 25.1308258540497 36248.5717137696 50872.1732233076
"2" 2 2.97041613967263 0.3 2.6 25.1308258540497 36248.5717137696 50872.1732233076
"3" 3 2.97322352636054 0.3 2.6 25.1999654245369 35893.5559351014 50728.8868991423
"4" 4 0.12534622279155 0.3 2.6 25.8262864094793 35744.4276604016 40871.1063489338
"5" 5 0.123244352530626 0.3 2.6 26.0189160561704 35314.0604390617 40743.3288731379
"6" 6 0.12608875117745 0.3 2.6 26.0947355488696 34968.1878007736 40693.2968937374
"7" 7 0.124047339280571 0.3 2.6 26.6918418928203 35283.2809611431 40304.7966076674
"8" 8 0.13005900372536 0.3 2.6 27.1084695412443 36571.764742463 40039.2088916933
"9" 9 0.125703006271587 0.3 2.6 27.4454702422861 35940.9664754889 39827.6372592605
"10" 10 0.123631383456104 0.3 2.6 27.7829694780172 37635.879202059 39618.5428257887
"11" 11 0.123396767090802 0.3 2.6 27.841766670496 37616.4509755468 39582.3967520628
"12" 12 0.12447300865615 0.3 2.6 27.9177971311311 37377.4306138177 39535.7728428222
"13" 13 0.127235715836244 0.3 2.6 28.6859629387449 38419.2711322081 39072.3389073264
"14" 14 0.128517177189531 0.3 2.6 29.5378906161255 40472.8797764872 38573.9076977842
"15" 15 0.128494550487706 0.3 2.6 30.4246982223418 41751.5922008537 38071.4562702024
"16" 16 0.124209349503922 0.3 2.6 31.1320782544585 37279.5051403693 37682.0269255429
"17" 17 0.126960069322633 0.3 2.6 31.3492041146496 39500.835105203 37564.4189456475
"18" 18 0.128337390190663 0.3 2.6 32.0832810553012 41498.0833424607 37173.3480145327
"19" 19 0.131757892777355 0.3 2.6 33.0335811325692 40449.8355977519 36681.4395750642
"20" 20 0.134633480268669 0.3 2.6 33.1794075013676 39929.8670882449 36607.3259234246
"21" 21 0.135433407321089 0.3 2.6 33.2958284890061 39372.3509235839 36548.4203985381
"22" 22 0.135421834016349 0.3 2.6 33.362108471261 39540.2217007606 36514.9880654504
"23" 23 0.130946182196389 0.3 2.6 33.7544091011081 40360.4478253282 36318.6139237521
"24" 24 0.130413794836196 0.3 2.6 33.9858230244496 41030.2521693261 36203.9446625315
"25" 25 0.131085310861883 0.3 2.6 34.3108224554395 42157.402656887 36044.3460147152
