"V1" "V2" "V3"
"1" 67.2152638327592 67.2001022305329 67.5717835367485
"2" 67.3130946710516 67.2981477517788 67.6691184147036
"3" 67.4489883000829 67.4343939514646 67.8041982014061
"4" 67.6377315442643 67.6237024468601 67.9916376515673
"5" 67.8998350793666 67.8866959532018 68.25168984075
"6" 68.2637299300956 68.2519723206498 68.6124024431816
"7" 68.7687890479794 68.7591515127889 69.1125810697442
"8" 69.4694672799957 69.4630521324481 69.8058454063734
"9" 70.4409416258591 70.4393838839558 70.7661497061017
"10" 71.7867336467893 71.7924437701012 72.095235765472
"11" 73.648891375402 73.6654008343862 73.9325783388566
"12" 76.2213601918836 76.2538074841544 76.4684321683343
"13" 79.7670975106721 79.8229003190152 79.9605156121249
"14" 84.639120554776 84.7288832222172 84.7545094893715
"15" 91.3047189853264 91.4434143851553 91.3076209147147
"16" 100.370005647877 100.578429277428 100.212470584597
"17" 112.598051635965 112.904442504973 112.214770570708
"18" 128.907121318176 129.348632206479 128.211770273488
"19" 150.32541723654 150.948742896188 149.208708689029
"20" 177.866584747755 178.726504501216 176.198771354304
"21" 212.282384323619 213.436378729718 209.924370000762
"22" 253.661138617638 255.158073531326 250.488924819029
"23" 300.898562454004 302.760654141175 296.84340068695
"24" 351.191713928119 353.392668896539 346.290543075511
"25" 399.866913326997 402.314980560072 394.30463663805
"26" 440.915168161798 443.454063567834 435.029796811002
"27" 468.377837150732 470.814429807865 462.606241163292
"28" 478.174143985486 480.326913065245 472.947355602069
"29" 469.470493604236 471.216707538836 465.104412784366
"30" 444.810252673107 446.108488644885 441.445057385837
"31" 408.988407031791 409.869503671018 406.597319438491
"32" 367.400047849641 367.938467602008 365.845910433193
"33" 324.697559070935 324.981080419277 323.79891176668
"34" 284.150172951393 284.259158319401 283.730118948441
"35" 247.620918895909 247.61904477503 247.531951076701
"36" 215.871760720289 215.804849442564 216.002171287843
"37" 188.94403561197 188.842834088621 189.214424848007
"38" 166.479402580765 166.363425801386 166.835708981422
"39" 147.942482351169 147.82350175429 148.348986678806
"40" 132.755351566639 132.640072379778 133.188980559569
"41" 120.368919312846 120.260856880542 120.815060058626
"42" 110.294750262659 110.195474259118 110.744346652403
"43" 102.11451142315 102.024441957 102.562115785412
"44" 95.4779954253214 95.3969001732935 95.9204849838446
"45" 90.0960981917602 90.0233972281087 90.5318370793724
"46" 85.7321894792219 85.6671391605797 86.1604833452525
"47" 82.1935793307426 82.1353811584567 82.61432032753
"48" 79.3238227976841 79.2716861426478 79.7372582067997
"49" 76.9961049487099 76.9492815767757 77.4026863369723
"50" 75.1077061741 75.0655076435499 75.5079913007455
"51" 73.5754438607279 73.5372486129466 73.9700333762502
"52" 72.3319526808189 72.2972070300341 72.7214499218127
