"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.39497596412762 0.3 2.6 172.851800695117 24207.9659053836 11239.8153078227
"2" 2 2.4532317649312 0.3 2.6 171.69843226281 22858.2655082896 10957.9292801683
"3" 3 2.45555035258875 0.3 2.6 172.170806546446 22634.3933791335 10890.0353711152
"4" 4 2.54466083042852 0.3 2.6 175.241593200212 21422.905622208 10565.4242270999
"5" 5 2.41251296285485 0.3 2.6 175.188869287489 20394.4841457956 10189.5909724825
"6" 6 2.46280284662207 0.3 2.6 178.153776707238 19399.2252438894 9907.68061208034
"7" 7 2.42451647825505 0.3 2.6 178.474854666997 18957.7392435694 9754.87249501774
"8" 8 2.26376856519928 0.3 2.6 179.795799862199 18420.4006985245 9427.25795868956
"9" 9 2.18475184929286 0.3 2.6 178.046994385024 17388.7708495775 9077.16205217557
"10" 10 2.13009128492115 0.3 2.6 178.353740234689 17054.9738474599 8893.22212497432
"11" 11 2.11351246287749 0.3 2.6 178.391253953897 17024.4542570779 8852.70063896884
"12" 12 2.0548225314716 0.3 2.6 178.502331705178 16635.582418461 8630.34596510395
"13" 13 1.94111019717032 0.3 2.6 175.321906509786 16474.9320221069 8327.6231278872
"14" 14 1.87706324848306 0.3 2.6 179.219150031279 17041.7183767237 8169.24723521806
"15" 15 1.87372399542375 0.3 2.6 179.415744460549 17062.3074848611 8158.46194948175
"16" 16 1.81029549984376 0.3 2.6 178.809753649041 16793.3569246261 7865.11339925869
"17" 17 1.74149089623152 0.3 2.6 178.631212753582 16212.3228371876 7471.97462725163
"18" 18 1.7061414218924 0.3 2.6 180.170419088029 16243.4494472189 7311.62528780791
"19" 19 1.6376669248484 0.3 2.6 181.573148621413 16326.6809625854 7034.21421447665
"20" 20 1.57447913332484 0.3 2.6 180.430670165187 16472.779553124 6844.74678748613
"21" 21 1.59554171528281 0.3 2.6 182.433049422337 15901.2202480715 6792.37339932001
"22" 22 1.53961357701433 0.3 2.6 184.314485451438 16459.5124556605 6695.27147117881
"23" 23 1.47452449606115 0.3 2.6 181.418645271111 15668.762957734 6425.07827534913
"24" 24 1.47035869784265 0.3 2.6 181.371927939135 15668.6661581328 6417.66377490875
"25" 25 1.46690443009457 0.3 2.6 183.212804092529 15363.799733955 6338.92995899205
"26" 26 1.45904171054078 0.3 2.6 183.58337241988 14666.8339881114 6198.92280362597
"27" 27 1.47089118117483 0.3 2.6 183.954682746423 13884.0278642198 6082.56215007285
"28" 28 1.36875040438997 0.3 2.6 184.655475285363 13711.2753186713 5930.98584632674
"29" 29 1.3102125099587 0.3 2.6 182.893722404405 12911.4107611342 5806.98701176595
"30" 30 1.30885297699657 0.3 2.6 182.749538685153 12701.2834930886 5773.41255949463
"31" 31 1.32177742653833 0.3 2.6 182.048472119635 12037.2875533815 5668.69039933828
"32" 32 1.3212919947097 0.3 2.6 182.061052038646 12003.319522147 5663.11676523964
"33" 33 1.36261544821052 0.3 2.6 183.997833621602 11855.6717364638 5626.19612698994
"34" 34 1.2937159865948 0.3 2.6 184.893519775716 10929.3099903803 5472.34472912771
"35" 35 1.33178968580507 0.3 2.6 184.963660809058 10470.407842828 5395.8986086237
"36" 36 1.33314430828534 0.3 2.6 186.667411388022 10225.4236867186 5343.95765842785
"37" 37 1.34965592186462 0.3 2.6 186.310680700537 9971.58308943086 5313.42303757907
"38" 38 1.31102021490457 0.3 2.6 185.870579215906 9046.04867997507 5183.16621444894
"39" 39 1.30892516994938 0.3 2.6 187.012900112438 8960.17073645208 5160.99003016021
"40" 40 1.33908455428622 0.3 2.6 189.653099217492 8971.62965628342 5141.18647277064
"41" 41 1.34658404198106 0.3 2.6 191.457069719882 8851.21018388445 5112.39004528534
"42" 42 1.3322941230143 0.3 2.6 192.041047409982 8791.14908310517 5096.1019618231
"43" 43 1.36303940727875 0.3 2.6 192.568797158151 8404.50550298128 5053.21242816343
"44" 44 1.36739720777042 0.3 2.6 191.907573523597 8076.65885566679 5020.64098567703
"45" 45 1.36631709769835 0.3 2.6 190.657109872375 7820.95130388145 4999.80501217023
"46" 46 1.34217408937287 0.3 2.6 189.948412531154 7526.54714259157 4957.73380499494
"47" 47 1.32168432756942 0.3 2.6 191.44666182964 7506.56225565376 4936.40576799146
"48" 48 1.34267493568158 0.3 2.6 190.407784302504 7128.63692378839 4909.07005792792
"49" 49 1.3029402310778 0.3 2.6 192.80920247081 7093.51846005646 4875.77114930408
"50" 50 1.31938979490474 0.3 2.6 195.648363991193 6568.32135580849 4797.47086532423
"51" 51 1.3232434444626 0.3 2.6 196.148966384904 6397.024071417 4777.03307769484
"52" 52 1.29505460045193 0.3 2.6 195.25521433392 6309.20293112382 4770.85575605529
"53" 53 1.26214306430006 0.3 2.6 194.92047735569 6161.80868261696 4764.06686942369
"54" 54 1.29342677814324 0.3 2.6 197.190328650861 6297.56717778142 4755.28263842578
"55" 55 1.35260616478229 0.3 2.6 197.866593846853 6102.51029115348 4750.80974484989
"56" 56 1.31920704188328 0.3 2.6 199.808260340311 6132.69292331739 4723.58865703416
"57" 57 1.3212508284892 0.3 2.6 202.736699674385 5676.60063024697 4662.56149320198
"58" 58 1.32299029196169 0.3 2.6 204.023465752589 5530.86649981178 4642.67553069443
"59" 59 1.27806434783457 0.3 2.6 203.661126721432 5226.73063092327 4610.16161117311
"60" 60 1.27170069221268 0.3 2.6 206.185137468906 5105.94898817577 4585.9079653719
"61" 61 1.29145858914909 0.3 2.6 208.215657964572 5111.25022002868 4576.23416353644
"62" 62 1.31374088247716 0.3 2.6 208.993544337246 5010.1345781141 4569.48136400613
"63" 63 1.30989013711286 0.3 2.6 208.758473040181 4994.54307745637 4567.96656234777
"64" 64 1.30966912482158 0.3 2.6 208.97635508962 5005.29366266096 4567.74128277932
"65" 65 1.30999754570023 0.3 2.6 208.79451236126 5008.31063025422 4568.94214639973
"66" 66 1.28187631015147 0.3 2.6 209.223625428607 4958.93952962998 4557.89555773178
"67" 67 1.2670008957245 0.3 2.6 209.368081783717 4726.13488503222 4538.20041148488
"68" 68 1.29873567414515 0.3 2.6 208.914768520007 4678.48385984314 4539.39128260746
"69" 69 1.30229544698824 0.3 2.6 208.917476021099 4652.61295330504 4538.48236024171
"70" 70 1.30141658412617 0.3 2.6 208.716872580672 4643.13848452099 4538.49772933408
