"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 1.09234829748872 0.3 2.6 419.394435120872 255668.291710419 51452.5131501641
"2" 2 1.04488729795156 0.3 2.6 419.431226544652 254097.005674685 47558.2992889738
"3" 3 1.02769131288171 0.3 2.6 419.148135131374 250061.803014698 45436.9364803028
"4" 4 0.973028551824502 0.3 2.6 411.990799591912 258283.287129328 41423.1558673921
"5" 5 0.91169075753981 0.3 2.6 412.923091119444 254733.458031992 33127.9935321403
"6" 6 0.888527790642748 0.3 2.6 415.669224039584 248814.159535696 29129.1370371224
"7" 7 0.823116196995066 0.3 2.6 412.13122101748 240370.062285693 19766.5326552664
"8" 8 0.767560896174996 0.3 2.6 412.07903534103 244202.387671697 16333.3449196195
"9" 9 0.748113939119264 0.3 2.6 407.60748197242 238669.639507129 16118.8674711921
"10" 10 0.751975530424852 0.3 2.6 410.466686475427 230801.991815224 15179.9019149126
"11" 11 0.762298685183376 0.3 2.6 415.924663249457 228078.215360561 14683.1996526951
"12" 12 0.752202243266568 0.3 2.6 418.755748967374 216125.188969377 13655.3681272171
"13" 13 0.753576598492772 0.3 2.6 415.709159521222 205451.566538207 12840.484435174
"14" 14 0.75219892166267 0.3 2.6 408.313166533841 195165.326864454 12305.3585391932
"15" 15 0.750260376199007 0.3 2.6 411.13545379095 191270.20573199 11990.3992492655
"16" 16 0.76177484442633 0.3 2.6 413.656936551277 190092.283596566 11770.1167848343
"17" 17 0.757281147150498 0.3 2.6 417.304786124179 180612.676186371 11065.076882134
"18" 18 0.765060797360571 0.3 2.6 424.9096941495 174900.943502679 10596.2970661283
"19" 19 0.764954776959609 0.3 2.6 425.090168667203 174008.23774134 10542.3839858012
"20" 20 0.759057485730143 0.3 2.6 424.509685784476 162643.486641098 9946.70548678315
"21" 21 0.757189944185286 0.3 2.6 423.472385203859 158629.15654836 9803.73025620794
"22" 22 0.751038487326102 0.3 2.6 427.167642456622 156639.800335756 9630.09064982075
"23" 23 0.758801710377534 0.3 2.6 426.582471899261 149120.622180316 9397.28316882002
"24" 24 0.763405368982218 0.3 2.6 427.771286804655 143870.112600072 9296.40723346725
"25" 25 0.762481735999106 0.3 2.6 431.065730836141 142021.696971518 9135.92962881277
"26" 26 0.75976672904774 0.3 2.6 431.433158202425 141262.199147461 9065.76051083827
"27" 27 0.76045452785794 0.3 2.6 431.753048189802 140779.053841276 9056.0132981662
"28" 28 0.757068485913321 0.3 2.6 434.195231230083 141043.347872275 8945.89977555339
"29" 29 0.752075150709319 0.3 2.6 434.986253271994 140792.412040316 8901.53556944006
"30" 30 0.749674963083279 0.3 2.6 435.80635070035 140581.997850573 8883.03712739369
"31" 31 0.750480411568631 0.3 2.6 442.04578875394 137036.959530147 8613.77432091728
"32" 32 0.748422547254109 0.3 2.6 449.414446560231 141333.554566238 8503.18238499849
"33" 33 0.748721473081856 0.3 2.6 449.936207070764 140791.921063333 8471.55546317851
"34" 34 0.752327018966371 0.3 2.6 449.836536634141 141114.627398289 8462.47956116213
"35" 35 0.748615275245724 0.3 2.6 450.631815063191 136899.33335564 8364.97457284053
"36" 36 0.748109121015573 0.3 2.6 453.901461310228 133305.057146151 8207.67190264977
"37" 37 0.757226752970428 0.3 2.6 459.65548118145 123344.108690748 7974.86177813671
"38" 38 0.753967037529607 0.3 2.6 461.900849098745 117580.398785981 7890.88695365908
