"V1" "V2" "V3"
"1" 1363.27098333907 1344.90942160996 1351.652299937
"2" 1364.80578917181 1346.43824729776 1353.19002724713
"3" 1369.32964912003 1350.93817523042 1357.72558118532
"4" 1382.65852001184 1364.17799108082 1371.09791521638
"5" 1421.8843589801 1403.08739592775 1410.4774587841
"6" 1536.92828983646 1517.045852608 1526.04128969757
"7" 1870.96212306794 1847.49112050777 1861.72711300356
"8" 2812.89782253799 2778.2729754471 2808.23199411794
"9" 5257.45950618035 5192.86665570782 5260.79741017885
"10" 10335.4601902005 10216.4718643776 10328.1769066799
"11" 16414.6754102073 16271.8060246436 16306.6532466265
"12" 17228.5629277224 17155.312944307 16976.6742252578
"13" 12195.0109957358 12187.4800022227 11947.1571043608
"14" 7183.67713279657 7186.09392968322 7028.15326632375
"15" 4319.90665340584 4314.95983905995 4234.01986527909
"16" 2916.74175998924 2905.67621402006 2867.06344209088
"17" 2229.02285429061 2214.60740003951 2196.92249968821
"18" 1873.96784862237 1857.82989008175 1850.65737266267
"19" 1678.90222659056 1661.8581841368 1660.24752927445
"20" 1565.42176458343 1547.87811753861 1549.38502325876
"21" 1496.17675433266 1478.34318650754 1481.69217339344
"22" 1452.2972646934 1434.28728327857 1438.77399841861
"23" 1423.67535450824 1405.55355452616 1410.76832748305
"24" 1404.59704224775 1386.40195850935 1392.09560420288
"25" 1391.67576446868 1373.43137148875 1379.44660023584
"26" 1382.82240208171 1364.54415846694 1370.77869983192
"27" 1376.70532858756 1358.40349732769 1364.78930426733
"28" 1372.4534351217 1354.13498840759 1360.62598509907
"29" 1369.48533828767 1351.15509660351 1357.71967422919
"30" 1367.40710571165 1349.068445631 1355.68471086395
"31" 1365.94880568954 1347.60411486312 1354.2567975015
"32" 1364.92394943903 1346.57492760983 1353.25332329577
"33" 1364.20292788095 1345.85079074389 1352.54736872036
"34" 1363.69527695333 1345.3408967649 1352.05034539387
"35" 1363.33766141948 1344.98166533142 1351.70023137718
"36" 1363.08564260281 1344.72848213375 1351.45351014523
"37" 1362.9079921529 1344.54999262766 1351.27960216175
"38" 1362.78274090886 1344.4241368221 1351.15699542075
"39" 1362.6944215471 1344.33538194589 1351.07054503822
"40" 1362.63213836199 1344.2727851072 1351.00958289517
"41" 1362.58821307133 1344.22863399427 1350.96659142772
"42" 1362.55723325151 1344.1974916413 1350.9362717497
"43" 1362.53538294507 1344.17552439278 1350.91488813101
"44" 1362.51997139448 1344.1600287315 1350.89980651425
"45" 1362.50910107515 1344.14909793609 1350.88916945158
"46" 1362.50143375983 1344.14138715273 1350.88166704571
"47" 1362.49602561994 1344.13594778 1350.87637549547
"48" 1362.49221096713 1344.13211069278 1350.87264327063
"49" 1362.48952027569 1344.12940389191 1350.87001085523
"50" 1362.48762237264 1344.1274944248 1350.86815415276
"51" 1362.4862836672 1344.12614742056 1350.86684457579
"52" 1362.48533939615 1344.12519719576 1350.86592089814
