"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 1.40393014231435 0.3 2.6 27.335893382602 10623.7833988527 7486.20638601819
"2" 2 1.38204743867405 0.3 2.6 27.3549934628808 10678.7814101608 7420.5891805866
"3" 3 1.33937950183323 0.3 2.6 27.21814978795 10395.5737682495 7236.91210287988
"4" 4 1.30609501733693 0.3 2.6 27.3878894888826 10089.1372665056 7034.33560110968
"5" 5 1.26712055584179 0.3 2.6 27.1947902876803 9968.38603897506 6878.38253405536
"6" 6 1.21189797430491 0.3 2.6 26.972874405626 10084.5255599383 6661.51729781044
"7" 7 1.1327665736377 0.3 2.6 26.9504849320217 9770.6034645047 6185.14788514081
"8" 8 1.08081994691523 0.3 2.6 27.1480582567538 9868.7871197293 5829.58927552479
"9" 9 1.0323152974978 0.3 2.6 26.9063240009504 9455.78325537173 5473.60968897684
"10" 10 0.981598589912922 0.3 2.6 26.9200267376749 9741.56768757727 5045.79291532957
"11" 11 0.941426294308547 0.3 2.6 26.3658335812887 9819.46149187324 4688.73795091439
"12" 12 0.90766675252833 0.3 2.6 26.4096233684253 9431.48861991848 4304.43110535017
"13" 13 0.847249081414456 0.3 2.6 26.3375913336838 9957.37536220357 3398.88589258294
"14" 14 0.794824339621424 0.3 2.6 26.6669720608088 9859.75578516216 2496.11754728536
"15" 15 0.753893148395139 0.3 2.6 26.8665135704474 10300.2994024819 1722.90517433886
"16" 16 0.733901124827244 0.3 2.6 27.1132912992801 10547.5862243645 1402.55115938405
"17" 17 0.715608640415848 0.3 2.6 27.1603151730559 10274.1024087911 1283.95784790446
"18" 18 0.700083351059075 0.3 2.6 27.1025571062583 10491.9450512607 1189.49422609392
"19" 19 0.686237457966459 0.3 2.6 27.7469490676465 11439.4351925825 1072.82205842677
"20" 20 0.701200817459892 0.3 2.6 28.0706718322119 11766.3408083202 985.560914814825
"21" 21 0.701487693724637 0.3 2.6 28.063149883737 11843.954816392 976.85354491859
"22" 22 0.686979046179833 0.3 2.6 28.2911202465035 12237.1025434328 972.62860193009
"23" 23 0.702426337146745 0.3 2.6 28.3131255086383 12187.849032886 931.795308718523
"24" 24 0.701466812532085 0.3 2.6 28.3369991701926 12518.4740664832 897.478870617143
"25" 25 0.707657611618955 0.3 2.6 28.0661515756398 12983.411410658 864.636884004216
"26" 26 0.709461644754076 0.3 2.6 28.3153722589754 13258.487644157 836.805607993813
"27" 27 0.70379471942648 0.3 2.6 28.315672322727 13611.2585248996 803.08336190312
"28" 28 0.706847455677264 0.3 2.6 28.22295141532 13724.0413927039 797.403869818415
"29" 29 0.708369165574433 0.3 2.6 28.2418618957735 13773.1143871481 794.798680284669
"30" 30 0.702371313200008 0.3 2.6 27.9259567567692 14340.0317014556 764.762403977463
"31" 31 0.701125014190527 0.3 2.6 28.1397537358991 14537.1361273493 750.842345774198
"32" 32 0.70619499731392 0.3 2.6 28.1126100299976 14538.3886854242 745.014343540096
"33" 33 0.700211318336963 0.3 2.6 27.9926977893502 15028.7421891809 731.98660471239
"34" 34 0.699186532656667 0.3 2.6 28.3277701250976 15144.4515912172 723.010151661819
"35" 35 0.707188066613581 0.3 2.6 28.3469542650237 15587.6096850784 686.888702825632
"36" 36 0.706611191835794 0.3 2.6 28.3168401526423 15651.7713414671 685.335229120365
"37" 37 0.706611191835794 0.3 2.6 28.3168401526423 15651.7713414671 685.335229120365
"38" 38 0.708626899921477 0.3 2.6 28.3026242453832 15642.7709478007 685.103701776629
"39" 39 0.704801108382316 0.3 2.6 28.1172029467995 15881.0964360799 683.356994767644
