"V1" "V2" "V3"
"1" 2294.21309979648 1844.55829534066 1840.74162342801
"2" 2294.21150512333 1846.55995790834 1842.75165655943
"3" 2294.20993374431 1853.06005269829 1849.2890733986
"4" 2294.20838531993 1874.14388875034 1870.52668122163
"5" 2294.20685951564 1942.27750765819 1939.26031009808
"6" 2294.20535600172 2159.82035402472 2159.0157511145
"7" 2294.20387445325 2828.21713760102 2834.7669805307
"8" 2294.20241455003 4652.3927143604 4677.35043848123
"9" 2294.20097597651 8210.74364956959 8250.97110760976
"10" 2294.19955842169 11053.0897279115 11046.1282532783
"11" 2294.19816157912 9446.39150572699 9377.55312833501
"12" 2294.19678514678 6027.07473327393 5965.79576251958
"13" 2294.19542882706 3836.33918833964 3801.57841364355
"14" 2294.19409232663 2808.67307123911 2789.82431367147
"15" 2294.19277535646 2344.55864379836 2333.20291079026
"16" 2294.1914776317 2123.23512342542 2115.37884584671
"17" 2294.19019887165 2009.46547962762 2003.33794982078
"18" 2294.18893879967 1946.68757350555 1941.47468982424
"19" 2294.18769714316 1909.9245866861 1905.22758138412
"20" 2294.18647363347 1887.35737786501 1882.96751790748
"21" 2294.18526800586 1872.99567599745 1868.79681226068
"22" 2294.18407999944 1863.60634267452 1859.53032565687
"23" 2294.1829093571 1857.34519920312 1853.35023957143
"24" 2294.18175582549 1853.10976607898 1849.16931315867
"25" 2294.18061915493 1850.21501765301 1846.3117286403
"26" 2294.17949909936 1848.22200689739 1844.34431188343
"27" 2294.17839541633 1846.84267652476 1842.98273432153
"28" 2294.17730786689 1845.88454698265 1842.03698162171
"29" 2294.17623621557 1845.2172698306 1841.37836448163
"30" 2294.17518023034 1844.75170437492 1840.91887378966
"31" 2294.17413968253 1844.42645818275 1840.5978964636
"32" 2294.17311434681 1844.19903496236 1840.37347678672
"33" 2294.17210400112 1844.0399123661 1840.21646927709
"34" 2294.17110842663 1843.92852871956 1840.1065759472
"35" 2294.1701274077 1843.85053744621 1840.0296351904
"36" 2294.16916073184 1843.79591574304 1839.97575418906
"37" 2294.16820818963 1843.75765522819 1839.93801602173
"38" 2294.16726957472 1843.7308522606 1839.91158145673
"39" 2294.16634468374 1843.71207433807 1839.89306337846
"40" 2294.16543331632 1843.69891799942 1839.88009032057
"41" 2294.16453527496 1843.68969996029 1839.8710015592
"42" 2294.16365036508 1843.68324113897 1839.86463392385
"43" 2294.16277839491 1843.67871554228 1839.86017264386
"44" 2294.16191917547 1843.6755444861 1839.85704695143
"45" 2294.16107252055 1843.67332252792 1839.85485698815
"46" 2294.16023824665 1843.67176559273 1839.85332261808
"47" 2294.15941617292 1843.67067463715 1839.85224757645
"48" 2294.15860612117 1843.66991019444 1839.85149435659
"49" 2294.1578079158 1843.66937454118 1839.8509666176
"50" 2294.15702138377 1843.66899920259 1839.85059685991
"51" 2294.15624635456 1843.66873619814 1839.85033779076
"52" 2294.15548266013 1843.66855190746 1839.8501562749
