"V1" "V2" "V3"
"1" 646.433474682592 646.84371928954 646.303276682347
"2" 646.631676665792 647.039779438144 646.501725987311
"3" 646.950026972355 647.353906498418 646.820564564291
"4" 647.461332895681 647.857174842337 647.332800613512
"5" 648.282480971881 648.66340495399 648.155675985476
"6" 649.601059765963 649.954810236221 649.477401251956
"7" 651.717961386291 652.02293442789 651.599947062949
"8" 655.11539280514 655.333843975229 655.00737259269
"9" 660.565042578354 660.631556681934 660.474513193493
"10" 669.299055715827 669.101135128319 669.23878952675
"11" 683.277572338788 682.623311334169 683.269027628126
"12" 705.600402841597 704.165495077612 705.678958489921
"13" 741.122674414347 738.365623880162 741.345070814939
"14" 797.330092204312 792.361865992814 797.783417057708
"15" 885.467915330917 876.86524460489 886.275996905306
"16" 1021.70336931186 1007.2764411886 1023.01724955303
"17" 1227.55169490146 1204.14483405091 1229.49079293257
"18" 1527.6871419575 1491.24597308649 1530.16485248477
"19" 1941.73061958711 1888.11216443104 1944.07632718535
"20" 2466.40963233137 2393.52088633808 2466.78670691442
"21" 3050.49349934343 2961.64012487885 3045.47710162375
"22" 3581.22443952968 3487.44650606074 3566.43965397947
"23" 3913.91374215513 3831.42199949472 3886.35917334095
"24" 3948.77461403347 3890.95381252642 3909.46706902687
"25" 3695.03640155306 3665.50922771114 3649.1564811937
"26" 3256.79658214072 3249.92177340305 3210.86489204049
"27" 2760.62413961635 2767.28305474971 2719.49162523877
"28" 2297.15957050681 2309.6565149313 2262.99508001415
"29" 1908.12211909961 1921.75662512836 1881.04248238487
"30" 1600.73922728625 1613.28201004626 1579.83401806144
"31" 1365.67566940945 1376.36731721454 1349.74286165987
"32" 1188.72233836592 1197.51083916607 1176.63298033852
"33" 1056.27629543089 1063.38418252424 1047.09917427797
"34" 957.158040013947 962.876139737129 950.170079852216
"35" 882.780134344169 887.383638608162 877.435609675844
"36" 826.747622625493 830.469470934353 822.63947028723
"37" 784.357310887889 787.385351471223 781.182732015748
"38" 752.159005123694 754.641490779393 749.692310634812
"39" 727.614805616302 729.667760359854 725.687060694781
"40" 708.848008884791 710.562078436169 707.332113315264
"41" 694.462167924745 695.908280920289 693.262003088477
"42" 683.411650548354 684.645470532078 682.454180786957
"43" 674.908935890741 675.974290069366 674.138432530582
"44" 668.357844706862 669.289347233756 667.731633433605
"45" 663.30506607209 664.130126731089 662.790372347476
"46" 659.404658539701 660.145027828995 658.976250270247
"47" 656.391827836643 657.064792712871 656.030241852727
"48" 654.063401480475 654.682716645323 653.75360126857
"49" 652.263186440164 652.839803945662 651.993541080061
"50" 650.870921415527 651.413565178526 650.63242555033
"51" 649.793898418162 650.309518494134 649.579574275608
"52" 648.960581771721 649.454714720043 648.765019450353
