"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.239784259494181 0.3 2.6 23.5204312498749 35132.4033935513 14369.0043751444
"2" 2 0.224609973763987 0.3 2.6 24.0508202607268 37329.2551980673 14203.0702277038
"3" 3 0.221933786313283 0.3 2.6 24.3315091867911 37884.5972022077 14116.8566032263
"4" 4 0.221736259875569 0.3 2.6 24.5688398195465 37674.0796855579 14044.8304848102
"5" 5 0.225451460834539 0.3 2.6 24.9466932914479 38779.6104188347 13931.7625422596
"6" 6 0.228251910675613 0.3 2.6 25.504815030375 37319.9556830541 13768.423526778
"7" 7 0.23683530415702 0.3 2.6 25.7923798455085 37955.0460759725 13685.7688486287
"8" 8 0.236672382498543 0.3 2.6 26.5721543761828 40328.8436123815 13467.4417566098
"9" 9 0.232387432857849 0.3 2.6 27.2449252747916 38859.6619113615 13285.1801235494
"10" 10 0.233982339824377 0.3 2.6 27.5703414486464 39235.1896158029 13198.8738985113
"11" 11 0.242869271043318 0.3 2.6 28.0985782636039 40605.3238727416 13061.2192622586
"12" 12 0.232918856117039 0.3 2.6 28.373827354506 40015.7990188594 12990.9873999055
"13" 13 0.233217912081309 0.3 2.6 28.6175541338899 39464.1341614812 12929.3136194798
"14" 14 0.237430240888913 0.3 2.6 28.6184282755824 40402.9334284065 12929.0218432042
"15" 15 0.238831683991867 0.3 2.6 28.6466892810105 40387.0623573304 12921.8870075758
"16" 16 0.239259920296088 0.3 2.6 28.6406500885423 40453.5528611121 12923.3975723603
"17" 17 0.239882092693329 0.3 2.6 28.6438523051321 40502.0492218645 12922.5806632596
"18" 18 0.239326199631932 0.3 2.6 28.6479288570321 40384.3634343433 12921.566192088
"19" 19 0.239326199631932 0.3 2.6 28.6479288570321 40384.3634343433 12921.566192088
"20" 20 0.239326199631932 0.3 2.6 28.6479288570321 40384.3634343433 12921.566192088
"21" 21 0.239326199631932 0.3 2.6 28.6479288570321 40384.3634343433 12921.566192088
"22" 22 0.239326199631932 0.3 2.6 28.6479288570321 40384.3634343433 12921.566192088
"23" 23 0.239326199631932 0.3 2.6 28.6479288570321 40384.3634343433 12921.566192088
"24" 24 0.238731259106464 0.3 2.6 28.6482061966048 40397.7521490941 12921.5075019872
"25" 25 0.238731259106464 0.3 2.6 28.6482061966048 40397.7521490941 12921.5075019872
"26" 26 0.238731259106464 0.3 2.6 28.6482061966048 40397.7521490941 12921.5075019872
"27" 27 0.233639880629677 0.3 2.6 28.6447339427081 41152.3429467909 12922.4688512251
"28" 28 0.233639880629677 0.3 2.6 28.6447339427081 41152.3429467909 12922.4688512251
"29" 29 0.233639880629677 0.3 2.6 28.6447339427081 41152.3429467909 12922.4688512251
"30" 30 0.233908788744812 0.3 2.6 28.6483225209445 41211.5545954143 12921.5622141215
"31" 31 0.233908788744812 0.3 2.6 28.6483225209445 41211.5545954143 12921.5622141215
"32" 32 0.233366998022413 0.3 2.6 28.6465372472128 41294.7509317137 12922.0198983949
"33" 33 0.233366998022413 0.3 2.6 28.6465372472128 41294.7509317137 12922.0198983949
"34" 34 0.233546823970994 0.3 2.6 28.6436165121199 41312.9510345162 12922.7513384257
"35" 35 0.233546823970994 0.3 2.6 28.6436165121199 41312.9510345162 12922.7513384257
"36" 36 0.233546823970994 0.3 2.6 28.6436165121199 41312.9510345162 12922.7513384257
"37" 37 0.233546823970994 0.3 2.6 28.6436165121199 41312.9510345162 12922.7513384257
"38" 38 0.233546823970994 0.3 2.6 28.6436165121199 41312.9510345162 12922.7513384257
"39" 39 0.240101333326559 0.3 2.6 28.6465777954827 41524.2887671931 12921.8912403355
"40" 40 0.240101333326559 0.3 2.6 28.6465777954827 41524.2887671931 12921.8912403355
"41" 41 0.240101333326559 0.3 2.6 28.6465777954827 41524.2887671931 12921.8912403355
"42" 42 0.240312311281052 0.3 2.6 28.6480377365063 41476.9692818116 12921.5201845173
"43" 43 0.240312311281052 0.3 2.6 28.6480377365063 41476.9692818116 12921.5201845173
"44" 44 0.240312311281052 0.3 2.6 28.6480377365063 41476.9692818116 12921.5201845173
"45" 45 0.235225954379396 0.3 2.6 28.6431210890248 40718.3289780133 12922.8479830106
"46" 46 0.235225954379396 0.3 2.6 28.6431210890248 40718.3289780133 12922.8479830106
"47" 47 0.235061752080462 0.3 2.6 28.6392622229627 40827.5514980115 12923.8211598859
"48" 48 0.235771155475528 0.3 2.6 28.6434334189992 40826.8387482469 12922.7601391158
"49" 49 0.236002551017814 0.3 2.6 28.6426612656736 40773.2436089608 12922.9503120906
"50" 50 0.236402272620229 0.3 2.6 28.6452383823347 40827.625819215 12922.2953788143
"51" 51 0.236940311269459 0.3 2.6 28.6481330045098 40806.6965252444 12921.5581939411
"52" 52 0.236940311269459 0.3 2.6 28.6481330045098 40806.6965252444 12921.5581939411
"53" 53 0.236940311269459 0.3 2.6 28.6481330045098 40806.6965252444 12921.5581939411
"54" 54 0.237463739179739 0.3 2.6 28.6455508854588 40683.5850081242 12922.1980677871
"55" 55 0.237828853929748 0.3 2.6 28.646798500932 40721.3298547176 12921.8778408903
"56" 56 0.237828853929748 0.3 2.6 28.646798500932 40721.3298547176 12921.8778408903
"57" 57 0.238232848385164 0.3 2.6 28.6448967111516 40767.0321282685 12922.3486710397
"58" 58 0.237155404684225 0.3 2.6 28.6440145733867 40365.679611229 12922.5898400524
"59" 59 0.237155404684225 0.3 2.6 28.6440145733867 40365.679611229 12922.5898400524
"60" 60 0.237155404684225 0.3 2.6 28.6440145733867 40365.679611229 12922.5898400524
"61" 61 0.237425436698573 0.3 2.6 28.6392139735486 40346.0131661621 12923.7922190108
"62" 62 0.237358966420586 0.3 2.6 28.6393838070458 40439.7810507931 12923.7506935483
"63" 63 0.237984491974414 0.3 2.6 28.6431964740501 40503.935934735 12922.7806868395
