"V1" "V2" "V3"
"1" 1254.00740920722 1237.27447385855 1256.68453039755
"2" 1254.17857064367 1237.44653610117 1256.85592327484
"3" 1254.44458906187 1237.71426322734 1257.1223804672
"4" 1254.85802081804 1238.1308310357 1257.53661710981
"5" 1255.50052318085 1238.77895499765 1258.18056157724
"6" 1256.49894171092 1239.78727374749 1259.18151857187
"7" 1258.05025409598 1241.35578223117 1260.73723799475
"8" 1260.46019392739 1243.79526055217 1263.15474431853
"9" 1264.2029309251 1247.58827281445 1266.91035333059
"10" 1270.01298292759 1253.48322784875 1272.74213206659
"11" 1279.02603414377 1262.63867664025 1281.79160345343
"12" 1292.99291652017 1276.84287823683 1295.81914879076
"13" 1314.60051736461 1298.84355722531 1317.52716395356
"14" 1347.942839347 1332.83271064467 1351.03460474117
"15" 1399.18801758749 1385.13428869223 1402.54922635167
"16" 1477.46433873229 1465.11954176489 1481.26097670212
"17" 1595.8971732894 1586.28121735127 1600.38820861737
"18" 1772.48251005951 1767.14339955421 1778.06002436243
"19" 2029.94327550925 2031.12413389681 2037.17338217551
"20" 2392.77240720574 2403.48719504368 2402.41161470818
"21" 2878.60921401259 2902.41455273604 2891.54196386738
"22" 3481.48074873463 3521.62916819359 3498.49949718695
"23" 4149.75382745334 4207.54927863417 4171.14100170382
"24" 4774.06935975797 4846.93292020539 4799.1180905903
"25" 5210.1458957436 5290.90502828434 5237.00638692628
"26" 5343.04851919848 5421.86690702549 5369.24484329261
"27" 5151.8214565071 5219.998395204 5175.21720004661
"28" 4716.40789543084 4769.24970785666 4735.90457499499
"29" 4163.36326938294 4200.38556598402 4178.91439892824
"30" 3603.49406398179 3626.80054579011 3615.67529754322
"31" 3103.12075826299 3115.65999167438 3112.69046443873
"32" 2687.61662924378 2692.14978113026 2695.26618166856
"33" 2357.10471379981 2355.83647049327 2363.37614527387
"34" 2100.40668251937 2094.97042032708 2105.69588407953
"35" 1903.41819582095 1894.98432367987 1908.00560855952
"36" 1752.97996013389 1742.37797943699 1757.06251402222
"37" 1638.17310681225 1625.99146320272 1641.88947965069
"38" 1550.42755457891 1537.08652343124 1553.87621551867
"39" 1483.19613500123 1468.99859900521 1486.44771769087
"40" 1431.53664001131 1416.70290705226 1434.64232441686
"41" 1391.73203672992 1376.42371179101 1394.72924217335
"42" 1360.98428489682 1345.32076971529 1363.90057663177
"43" 1337.18035781202 1321.25039127948 1340.03616441559
"44" 1318.71780270366 1302.5876387353 1321.52833365364
"45" 1304.37596494238 1288.09524155665 1307.15258238153
"46" 1293.22107886308 1276.82707881911 1295.97229085801
"47" 1284.53611498376 1268.0568893379 1287.26830211423
"48" 1277.76865192505 1261.22532864638 1280.4866032424
"49" 1272.49189787551 1255.90039927105 1275.19920884818
"50" 1268.37535616895 1251.74768299275 1271.07472564115
"51" 1265.16261349444 1248.50780875624 1267.85606611144
"52" 1262.65442830332 1245.97930270689 1265.34348155209
