"V1" "V2" "V3"
"1" 379.389162238437 379.592740255405 379.551899697179
"2" 379.536121463858 379.73867791863 379.698913336638
"3" 379.757185133119 379.957885258706 379.920075958115
"4" 380.089712240449 380.28713993392 380.252777609592
"5" 380.589885452525 380.781669790537 380.753251963772
"6" 381.34218235507 381.524395763894 381.506059733643
"7" 382.473595506001 382.639788853778 382.638328016462
"8" 384.174961203806 384.314624052459 384.341109459502
"9" 386.732902936778 386.829017824754 386.901373267963
"10" 390.577564168306 390.602740500958 390.749811728913
"11" 396.353690945925 396.26408633014 396.532035755894
"12" 405.025935189516 404.75175970962 405.21404811821
"13" 418.033608351212 417.464415026139 418.23724604075
"14" 437.5152993867 436.477460822203 437.743388272215
"15" 466.628571850387 464.851369330005 466.894745181468
"16" 509.990753775584 507.056616734854 510.315388080565
"17" 574.254681646846 569.529109707846 574.667258102643
"18" 668.788547809795 661.328115183387 669.329565110971
"19" 806.31370454494 794.76055497646 807.034003363767
"20" 1003.10700343999 985.603029221813 1004.05968761491
"21" 1277.93070423539 1252.13384043123 1279.1466235587
"22" 1648.25331976984 1611.61268691508 1649.68705354046
"23" 2122.00468156491 2072.50869747995 2123.44148110034
"24" 2684.32458573955 2621.83972069585 2685.26554405742
"25" 3283.35318190616 3211.21141732121 3282.95807446718
"26" 3826.64648757263 3752.35472014624 3823.8740339134
"27" 4202.41958080514 4136.08357277064 4196.44130354763
"28" 4325.11162997721 4275.58369493414 4315.81485163362
"29" 4177.64839050544 4148.82718892667 4165.82677591072
"30" 3816.47183951422 3806.52408305618 3803.50204405757
"31" 3337.02478782727 3340.61380157273 3324.28982928043
"32" 2830.2805423379 2841.53475993045 2818.75381319406
"33" 2357.9786928817 2372.32046732135 2348.12736494331
"34" 1950.17394114319 1964.75562983208 1942.07459645971
"35" 1614.24191023305 1627.61612987124 1607.74847152123
"36" 1345.23254387635 1356.845501077 1340.10834414434
"37" 1133.27005427218 1143.0511100375 1129.26586939272
"38" 967.666968546327 975.767479827604 964.557582590351
"39" 838.765461919508 845.41514811358 836.361844224987
"40" 738.524197543886 743.961000123329 736.673752359022
"41" 660.521552393064 664.961899606642 659.103619342519
"42" 599.738634226663 603.367911522768 598.658791177889
"43" 552.293316811456 555.265523522184 551.478001815154
"44" 515.19471813692 517.635751239778 514.586680863525
"45" 486.139474859539 488.151428237071 485.694123686507
"46" 463.350942022455 465.016299820761 463.033485092742
"47" 445.45534523419 446.840659958432 445.238580178627
"48" 431.38744986208 432.546414812971 431.250063080743
"49" 420.318974514011 421.294929540637 420.244233187283
"50" 411.604233705555 412.432185588928 411.578978016892
"51" 404.738744708991 405.446988577814 404.752609081515
"52" 399.32758171985 399.93900090889 399.372390993741
