"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.515027114802399 0.3 2.6 248.404600198628 131225.651872244 88845.1037572849
"2" 2 0.539611510503971 0.3 2.6 250.329277244625 137993.702204173 86910.7292842454
"3" 3 0.567998548042305 0.3 2.6 249.12052428156 145549.928087374 85081.4391454412
"4" 4 0.587443661963189 0.3 2.6 250.186821003793 152884.720094191 83296.0213097227
"5" 5 0.609050819849123 0.3 2.6 254.014423344605 155621.522514741 79090.6939393439
"6" 6 0.622930668424764 0.3 2.6 254.652371469272 152289.687409972 74623.0551458654
"7" 7 0.644428112369429 0.3 2.6 254.540215916839 145982.805956853 65036.5888567813
"8" 8 0.673113873197031 0.3 2.6 259.075500530978 147951.236715418 49873.9323570414
"9" 9 0.703759151984231 0.3 2.6 255.959365438017 143740.177540468 33731.1388162147
"10" 10 0.728889319559535 0.3 2.6 255.997437616988 141639.483413395 22786.7248810806
"11" 11 0.766796958422597 0.3 2.6 254.110548536638 146352.058191446 12845.0730263029
"12" 12 0.774021128079781 0.3 2.6 253.456569421062 150807.350780225 11704.3352440962
"13" 13 0.784553674609096 0.3 2.6 253.296474903417 145988.47628195 11247.690820729
"14" 14 0.786559253857091 0.3 2.6 253.456568491633 146057.693237569 11165.9908134941
"15" 15 0.792921496216157 0.3 2.6 255.244842399421 150604.423369216 10637.8315556976
"16" 16 0.794832886305489 0.3 2.6 257.903946564298 155534.0437451 10171.1483302686
"17" 17 0.796486662258245 0.3 2.6 258.102472285555 161498.34201711 9785.31250640993
"18" 18 0.795111224240472 0.3 2.6 257.959213003099 161655.845700458 9775.56287043012
"19" 19 0.796894679574194 0.3 2.6 260.424775293813 164289.822056324 9541.88856349872
"20" 20 0.795597535104722 0.3 2.6 260.417391209994 164410.057751623 9530.84391601656
"21" 21 0.790039602138652 0.3 2.6 261.613800170856 169217.268923822 9367.51996860984
"22" 22 0.789545549102588 0.3 2.6 260.990224260758 173439.196836402 9263.0335751757
"23" 23 0.790052432929238 0.3 2.6 260.713146836246 173441.420754675 9250.96446223492
"24" 24 0.802111206980747 0.3 2.6 259.387801222969 176695.0610199 9076.73025039035
"25" 25 0.797540068691461 0.3 2.6 260.193763737624 177293.718458921 8980.4421507593
"26" 26 0.796770531015818 0.3 2.6 262.369033535304 177241.657527842 8911.67801512291
"27" 27 0.798187084329836 0.3 2.6 262.571898247606 177361.307747003 8896.81296666466
"28" 28 0.801027997898087 0.3 2.6 263.445696843195 183299.429451919 8706.20518587671
"29" 29 0.80040092142501 0.3 2.6 263.707349101923 183721.300060043 8681.00985129219
"30" 30 0.797880395000301 0.3 2.6 264.721125051531 183245.684305513 8658.93422014869
"31" 31 0.798644029645757 0.3 2.6 264.983777810106 184041.943106273 8628.21981095741
"32" 32 0.79848995617847 0.3 2.6 265.162149768048 184370.214334608 8615.53420644593
"33" 33 0.79848995617847 0.3 2.6 265.162149768048 184370.214334608 8615.53420644593
"34" 34 0.797078915143492 0.3 2.6 263.120783844018 189700.397179407 8600.22947014068
"35" 35 0.799864573770494 0.3 2.6 267.842156585642 191356.295994077 8401.88655295245
"36" 36 0.798936411156633 0.3 2.6 268.31095599166 192039.356490956 8384.60072404364
"37" 37 0.80042962997294 0.3 2.6 270.631774862041 194611.046476182 8279.9015152249
"38" 38 0.800385891864101 0.3 2.6 270.835029912465 194227.819581119 8277.51365074962
"39" 39 0.800305746342382 0.3 2.6 271.177318139651 194414.560816411 8265.87336727933
"40" 40 0.800388821832372 0.3 2.6 271.171017056161 194743.274402052 8262.87955181699
"41" 41 0.79725923830823 0.3 2.6 273.555796679033 200886.395079227 8221.23260726182
"42" 42 0.801872844886554 0.3 2.6 273.626222238171 200891.493486792 8157.85733094723
"43" 43 0.801828891306792 0.3 2.6 273.565076389638 201521.272998415 8158.82962194333
"44" 44 0.799220074731697 0.3 2.6 274.808043940053 196549.162061262 8153.1784546567
"45" 45 0.799153013496112 0.3 2.6 274.767417631538 196672.951987759 8154.53822388734
"46" 46 0.801687599695368 0.3 2.6 274.737531530003 196624.906905399 8144.20715488401
"47" 47 0.80155967667784 0.3 2.6 274.974037709062 196543.602190412 8137.70995543717
"48" 48 0.801088261972803 0.3 2.6 275.06107384653 196265.196651364 8136.74889902972
"49" 49 0.802309088558532 0.3 2.6 277.857942228281 196999.041635006 8056.05410197666
"50" 50 0.802309088558532 0.3 2.6 277.857942228281 196999.041635006 8056.05410197666
"51" 51 0.801382272635573 0.3 2.6 278.118951443313 196994.943054862 8045.75853755338
"52" 52 0.800538152622959 0.3 2.6 278.505383808519 196746.961320163 8037.64039007821
"53" 53 0.800550303622983 0.3 2.6 278.891413386521 196784.150102448 8026.63378191689
"54" 54 0.800550303622983 0.3 2.6 278.891413386521 196784.150102448 8026.63378191689
"55" 55 0.801032532238815 0.3 2.6 280.836548099819 194665.014332838 7985.97519035382
"56" 56 0.801370716631173 0.3 2.6 280.815553413739 194848.020313376 7985.6551270725
"57" 57 0.801419785595203 0.3 2.6 281.970279725786 200404.136060457 7929.06999470664
"58" 58 0.802601189429057 0.3 2.6 283.023261825768 200126.359888502 7903.01055025081
"59" 59 0.801560904515781 0.3 2.6 283.014855807961 199887.689114564 7901.5339296259
"60" 60 0.806042325368498 0.3 2.6 286.405239870757 198912.257203586 7870.00721728262
"61" 61 0.799902702000535 0.3 2.6 285.314896436178 204104.115111854 7861.50443927816
"62" 62 0.802671549800253 0.3 2.6 285.482192266251 203886.478931554 7840.12990818974
"63" 63 0.801958682726475 0.3 2.6 285.712260266714 203821.075012689 7833.9363090472
"64" 64 0.80267161016846 0.3 2.6 285.617714018227 201682.094666002 7833.4322403757
"65" 65 0.801604377096474 0.3 2.6 285.937700699455 202783.926579535 7825.97266913333
"66" 66 0.802708101732726 0.3 2.6 289.229874857994 209025.803452806 7777.30012481131
"67" 67 0.802708101732726 0.3 2.6 289.229874857994 209025.803452806 7777.30012481131
"68" 68 0.806969368238444 0.3 2.6 292.134322794722 203902.298722787 7732.93506316752
"69" 69 0.803255331572935 0.3 2.6 291.931308510784 203207.767019982 7677.99113862864
"70" 70 0.804025155724429 0.3 2.6 294.415082053409 201484.523720209 7622.08691943554
"71" 71 0.799753563397159 0.3 2.6 296.404292177629 198716.910402969 7568.18122287994
"72" 72 0.802297059866066 0.3 2.6 296.239548365881 199149.167230655 7565.55733895032
"73" 73 0.801591965258274 0.3 2.6 296.634383689658 199469.361196207 7553.9618421804
"74" 74 0.80190805207191 0.3 2.6 296.801528949687 199337.67167892 7550.33024510256
"75" 75 0.801105627435068 0.3 2.6 297.009396514972 199734.676981896 7545.4123564922
"76" 76 0.801714132044808 0.3 2.6 297.192892895827 200145.208719138 7540.34845896518
"77" 77 0.803550158547733 0.3 2.6 300.490535479148 203806.878478303 7476.46379068983
"78" 78 0.80339625579862 0.3 2.6 301.791719120425 198711.186732815 7441.1974384114
"79" 79 0.800674453692473 0.3 2.6 301.987917050333 198981.934516311 7427.2465517735
"80" 80 0.800221434035184 0.3 2.6 302.29416683747 199261.695961409 7422.80432102081
"81" 81 0.799841859264996 0.3 2.6 302.531691932378 199174.01608328 7420.17540096696
"82" 82 0.802863759303347 0.3 2.6 304.503139763718 204753.258119046 7385.60809277961
"83" 83 0.803956742373716 0.3 2.6 304.952752081445 204817.039415371 7382.30027781204
"84" 84 0.801425917581819 0.3 2.6 305.409082284114 205714.453563614 7374.23576461409
"85" 85 0.803800040125364 0.3 2.6 305.691575978991 205710.594225233 7369.64381811152
"86" 86 0.804724786955841 0.3 2.6 306.920815127675 199292.620894173 7339.98975758068
"87" 87 0.800789148941354 0.3 2.6 306.687719051396 198637.612635405 7317.27096315705
"88" 88 0.800373258111165 0.3 2.6 307.913797875356 193697.754650827 7302.60419118197
"89" 89 0.800373258111165 0.3 2.6 307.913797875356 193697.754650827 7302.60419118197
"90" 90 0.801139875005393 0.3 2.6 308.859196871651 193242.788727238 7284.32501449067
"91" 91 0.800676724774754 0.3 2.6 309.052842924491 193651.599144768 7276.32176850815
"92" 92 0.797553892888569 0.3 2.6 313.00223180607 188569.580027961 7240.40177419751
"93" 93 0.799679371519122 0.3 2.6 313.167407493007 189210.079078472 7216.97845742094
"94" 94 0.799253746083428 0.3 2.6 313.237386999257 189303.56661699 7215.2375727842
"95" 95 0.798466216931595 0.3 2.6 313.469286118818 189106.86597894 7215.86665464477
"96" 96 0.799227828781657 0.3 2.6 313.501896233368 192470.850261119 7185.09929959628
"97" 97 0.800588849157289 0.3 2.6 314.211340687608 192880.669837367 7163.2080596696
"98" 98 0.800304452866689 0.3 2.6 314.513228647643 193719.215150802 7151.9893796712
"99" 99 0.800304452866689 0.3 2.6 314.513228647643 193719.215150802 7151.9893796712
"100" 100 0.800501085164157 0.3 2.6 314.76524115845 193320.597793733 7148.2463947874
"101" 101 0.799354593201785 0.3 2.6 315.627783429434 193584.748967029 7131.43912551779
"102" 102 0.800293576943939 0.3 2.6 315.576709833369 193758.327957024 7128.18272754294
"103" 103 0.800251893826809 0.3 2.6 315.592423015481 193584.891292007 7128.69052600182
"104" 104 0.800251893826809 0.3 2.6 315.592423015481 193584.891292007 7128.69052600182
"105" 105 0.80187981727577 0.3 2.6 315.902758453003 193693.098054098 7126.02375958213
"106" 106 0.801363095540528 0.3 2.6 318.829625365922 192695.139017854 7064.77750760403
"107" 107 0.800889207605479 0.3 2.6 319.326939815869 192719.677148093 7051.84397390811
"108" 108 0.800290237055604 0.3 2.6 319.904799406671 193525.860959311 7034.68807911768
"109" 109 0.797369639323631 0.3 2.6 323.485553573201 197664.504322555 6990.86886142107
"110" 110 0.800675777260744 0.3 2.6 323.741782055086 198213.81813696 6947.75207164911
"111" 111 0.80021602855355 0.3 2.6 325.5336756826 198455.751347786 6913.9480969216
"112" 112 0.802078406278378 0.3 2.6 326.199703250782 197100.646849398 6899.00446478354
"113" 113 0.800774746302129 0.3 2.6 326.379569272294 196585.080565084 6892.451015895
"114" 114 0.800774746302129 0.3 2.6 326.379569272294 196585.080565084 6892.451015895
