"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 0.963517722202347 0.3 2.6 576.236155258745 119887.53494699 16989.5311430868
"2" 2 0.920300889423445 0.3 2.6 582.242491927343 126193.739303135 14611.041406017
"3" 3 0.911287531891804 0.3 2.6 583.559172213635 126464.824334884 13946.0593805795
"4" 4 0.867721351909289 0.3 2.6 580.741357102482 122573.795811942 10325.0464154326
"5" 5 0.793507027269089 0.3 2.6 573.768798677613 125545.605050516 5207.8217412067
"6" 6 0.785917827327347 0.3 2.6 571.079152239507 126114.003220303 4881.18494799007
"7" 7 0.757969182191483 0.3 2.6 571.182964166591 122424.630067308 3912.5997156316
"8" 8 0.755421127673713 0.3 2.6 571.039748177475 122294.866753602 3880.2781591605
"9" 9 0.74215186282245 0.3 2.6 570.593710896946 121472.407331214 3847.93579043061
"10" 10 0.749914732595585 0.3 2.6 574.238905309749 122163.490035909 3811.57832674711
"11" 11 0.747111219067098 0.3 2.6 580.356618077345 120183.127444488 3688.85624567638
"12" 12 0.74858038468601 0.3 2.6 576.381437206421 114339.432055548 3565.22120392034
"13" 13 0.741429829345299 0.3 2.6 575.605003803441 112849.846466388 3559.92049924893
"14" 14 0.751430876677979 0.3 2.6 576.805855186133 110322.495001824 3488.10692794891
"15" 15 0.756818486314053 0.3 2.6 582.403835992511 108628.201051321 3452.08231197443
"16" 16 0.747293298874377 0.3 2.6 583.390228000211 104646.663540451 3315.30330221345
"17" 17 0.744345685324209 0.3 2.6 584.752739155868 103921.015111687 3292.12839224063
"18" 18 0.742292643294637 0.3 2.6 586.402955513085 103392.815635813 3274.55108731029
"19" 19 0.740162095145155 0.3 2.6 590.24869714147 100825.607751133 3218.56034024439
"20" 20 0.750899705355902 0.3 2.6 596.177216006823 97674.4539277891 3140.58776964004
"21" 21 0.744302559058002 0.3 2.6 609.473148046806 100747.805838973 3002.42278584271
"22" 22 0.746109044592693 0.3 2.6 610.414223179073 101308.53185714 2999.11157662581
"23" 23 0.743399417337721 0.3 2.6 617.921522155094 98327.5659468091 2901.48844778174
"24" 24 0.745708544902882 0.3 2.6 618.878267333275 98523.0038179055 2893.14594721129
"25" 25 0.736504931846389 0.3 2.6 624.447653239162 98838.1473563675 2890.12046390757
"26" 26 0.751759431172706 0.3 2.6 634.742764705352 95181.8455678487 2760.46442352761
"27" 27 0.751656725014434 0.3 2.6 639.416802949938 97564.4449928444 2736.88272167794
"28" 28 0.746756318371948 0.3 2.6 637.980824836165 96595.7052884509 2714.14662048079
"29" 29 0.745260207481788 0.3 2.6 639.845108820217 93909.7632795909 2679.61819164976
"30" 30 0.747476495768686 0.3 2.6 654.589276252844 92622.5308308244 2562.96612949323
"31" 31 0.747476495768686 0.3 2.6 654.589276252844 92622.5308308244 2562.96612949323
"32" 32 0.743827098564255 0.3 2.6 655.486754468355 92797.382629103 2549.71954325355
"33" 33 0.745091657977084 0.3 2.6 656.358703320155 92462.2423823518 2542.45521431239
"34" 34 0.749113068107857 0.3 2.6 664.516494866513 92385.961072679 2498.464604012
"35" 35 0.746933039133078 0.3 2.6 663.673840595594 92460.2967014271 2494.37954599826
"36" 36 0.74586274625039 0.3 2.6 667.245355061681 92035.8544629635 2464.50912011024
"37" 37 0.744095681639554 0.3 2.6 668.018522845162 92241.5831322233 2458.04375132762
"38" 38 0.744095681639554 0.3 2.6 668.018522845162 92241.5831322233 2458.04375132762
"39" 39 0.744138728531258 0.3 2.6 679.973960080066 91107.4549151699 2374.97768127374
"40" 40 0.743418394026586 0.3 2.6 680.869659328173 91292.5244366366 2370.57385067105
"41" 41 0.741993335625284 0.3 2.6 682.020406235077 90198.3395517437 2358.31642066776
