"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 2.81594856665659 0.3 2.6 382.543965683025 154716.064556872 69701.8997632538
"2" 2 2.7183233177718 0.3 2.6 379.708991037014 143155.082285348 66477.0614290961
"3" 3 2.73314446285757 0.3 2.6 382.785286084971 140389.699538791 65486.5998199837
"4" 4 2.91333536975187 0.3 2.6 388.718385787055 133965.459930332 63448.0197135193
"5" 5 2.97397227668187 0.3 2.6 388.024558249633 125403.782295385 61114.2677543426
"6" 6 2.84734518747862 0.3 2.6 391.370256017338 118829.822601958 58884.6890972111
"7" 7 2.6405916921176 0.3 2.6 388.336649815429 114549.828129105 57644.496474515
"8" 8 2.61735934795283 0.3 2.6 383.345181580552 109585.549170745 56576.0902063512
"9" 9 2.82496559259641 0.3 2.6 377.567946578854 98103.9132854971 54012.2287070866
"10" 10 2.84337019334005 0.3 2.6 373.895865138381 92463.8081918086 52721.5761946135
"11" 11 2.83927830482008 0.3 2.6 371.672440446254 89092.2292418822 51943.098423366
"12" 12 2.88411280942143 0.3 2.6 373.22536833119 87066.7793111737 51290.5248802562
"13" 13 2.78296796996887 0.3 2.6 369.12571937153 82428.2262115256 50229.689646333
"14" 14 2.76135271249211 0.3 2.6 373.780498408202 72679.8922859569 47138.9472041186
"15" 15 2.76406907146293 0.3 2.6 372.880548378418 72147.944938432 47062.9494700392
"16" 16 2.81022888937993 0.3 2.6 376.536316748888 71433.6977383734 46618.6457381911
"17" 17 2.73809263251067 0.3 2.6 381.168741401496 70003.2971217854 45820.8518054216
"18" 18 2.62657987215397 0.3 2.6 385.442473595378 66487.2523364678 44447.0643267329
"19" 19 2.6041851837463 0.3 2.6 386.571546572206 64366.2663136932 43764.0787923365
"20" 20 2.75144696141818 0.3 2.6 393.217868410414 63088.301932795 43047.3784724111
"21" 21 2.74188953019796 0.3 2.6 398.237740235663 60169.8975428479 41887.3353805025
"22" 22 2.7705539110453 0.3 2.6 394.949651210448 56251.4406551641 41059.3190497962
"23" 23 2.68798137447286 0.3 2.6 400.967767648185 53417.2642481429 39819.5982008979
"24" 24 2.57048995504349 0.3 2.6 402.542717474944 49860.5385806834 38674.3985948779
"25" 25 2.5613563737434 0.3 2.6 404.386414649625 48692.111045048 38229.0900350453
"26" 26 2.54420708386192 0.3 2.6 408.514374092366 46218.2742252154 37278.3803851074
"27" 27 2.57062262229301 0.3 2.6 410.432308213257 45396.1842326431 36947.9409869668
"28" 28 2.58749194607071 0.3 2.6 422.726026552781 44763.8246216361 36001.4654894133
"29" 29 2.63766378678266 0.3 2.6 423.922727042697 43263.9748636248 35550.7398421189
"30" 30 2.52432855845919 0.3 2.6 425.115071032157 41712.1601859996 35003.0964078275
"31" 31 2.51717254121635 0.3 2.6 429.513355284787 40611.6572620712 34438.0133890207
"32" 32 2.47084335191261 0.3 2.6 433.169977987312 40384.6004045931 34131.8546839327
"33" 33 2.56849566633941 0.3 2.6 434.880984188401 37767.3327056877 33387.9251357056
"34" 34 2.49110716337276 0.3 2.6 435.591337064578 36888.7332430768 33076.9859369603
