"V1" "V2" "V3"
"1" 1619.86784403532 1628.83631218474 1619.80611104686
"2" 1620.06840155249 1629.03798327132 1620.00765814507
"3" 1620.39139416917 1629.36318258868 1620.33261239449
"4" 1620.91151474767 1629.88752094489 1620.85648423506
"5" 1621.74894279162 1630.73280504966 1621.70090483524
"6" 1623.09691670901 1632.09512590294 1623.0616638718
"7" 1625.26581503306 1634.28980842208 1625.25358093041
"8" 1628.75330593619 1637.82299642451 1628.78197968313
"9" 1634.35513907113 1643.50475467486 1634.45566142625
"10" 1643.33795181812 1652.62543302174 1643.56320749776
"11" 1657.70319796298 1667.22465093581 1658.14225955065
"12" 1680.57585744341 1690.48603444606 1681.37575567811
"13" 1716.74011069117 1727.2767447241 1718.13638870085
"14" 1773.28359633081 1784.78321556328 1775.63604550497
"15" 1860.13025080979 1872.99706037751 1863.94549781447
"16" 1989.818680421 2004.35509404233 1995.70736476381
"17" 2175.13345691622 2191.06877289119 2183.59384812002
"18" 2422.47583973418 2438.036600273 2433.36278263873
"19" 2719.86909001639 2730.60428125971 2731.5620197877
"20" 3024.38963588521 3022.93899028512 3033.2282732401
"21" 3263.84016602801 3242.51307301649 3264.99979129831
"22" 3366.64344290947 3322.60100390845 3356.83642220213
"23" 3305.65697402683 3244.21604242456 3285.57992682653
"24" 3114.43778070099 3046.45718365237 3088.32001284839
"25" 2859.7670241865 2795.6899058518 2832.61038914204
"26" 2602.01283432015 2548.05183145197 2577.33345941728
"27" 2375.92993401503 2333.9603137468 2355.27155839507
"28" 2193.04948883138 2162.28121501788 2176.57069870009
"29" 2051.60566561622 2030.18031804822 2038.80155128331
"30" 1944.69100523767 1930.61591714027 1934.86650180463
"31" 1864.66562641346 1856.20518978566 1857.16060264622
"32" 1804.90319016477 1800.67524759921 1799.16893207785
"33" 1760.19479522225 1759.14424471407 1755.80197297005
"34" 1726.62620032361 1727.9627384773 1723.2482117333
"35" 1701.31326225881 1704.44879948582 1698.70452110421
"36" 1682.14414136345 1686.64102923676 1680.12049833318
"37" 1667.5711274321 1673.10255258296 1665.99425195424
"38" 1656.45478969769 1662.77550651775 1655.22035277472
"39" 1647.95112168738 1654.87612219664 1646.98005822981
"40" 1641.43086373254 1648.81987624356 1640.66296311243
"41" 1636.42193663309 1644.16812553157 1635.81114039923
"42" 1632.56819416076 1640.58987166274 1632.07913079911
"43" 1629.59965063854 1637.83415260599 1629.20506522409
"44" 1627.31080326372 1635.70992953498 1626.98963706595
"45" 1625.54470648872 1634.07130157276 1625.28065193117
"46" 1624.18117235467 1632.80654470538 1623.9615785196
"47" 1623.12796052929 1631.82992384033 1622.94299937773
"48" 1622.31415646402 1631.07553605111 1622.15618453723
"49" 1621.68516594922 1630.49265534841 1621.54823371659
"50" 1621.19891366756 1630.04219655664 1621.07838710486
"51" 1620.8229450167 1629.69401917264 1620.71521295543
"52" 1620.5322097019 1629.42486544976 1620.43445702419
"53" 1620.30736250286 1629.21677970495 1620.21739406939
