"V1" "V2" "V3"
"1" 345.026782154769 345.405495218068 353.926491306112
"2" 345.211421024434 345.590042374113 354.110115757993
"3" 345.503245679066 345.881689219694 354.399978333416
"4" 345.964449346352 346.342559560495 354.857514713532
"5" 346.693267443544 347.070767273293 355.579643538217
"6" 347.844797844828 348.221198691551 356.719194060743
"7" 349.663748115909 350.03819443921 358.516995685521
"8" 352.535792109036 352.906792349455 361.352140238568
"9" 357.067736925457 357.432694681998 365.820343243733
"10" 364.211730015332 364.566118772151 372.855205078858
"11" 375.455379692086 375.791268630745 383.913604552608
"12" 393.107005119895 393.410375942485 401.253560243746
"13" 420.709343858048 420.955102294335 428.336885345381
"14" 463.604326688888 463.746839171917 470.378701899869
"15" 529.617155715004 529.572062705584 535.013741704384
"16" 629.66840070796 629.277782626142 632.896445800946
"17" 777.753790274765 776.721631898666 777.6980171125
"18" 989.058339848383 986.840868483794 984.316500895771
"19" 1274.18981295419 1269.84202253637 1263.35490407015
"20" 1627.81639259949 1619.86713849059 1610.1681305347
"21" 2014.0896570648 2000.66214554977 1990.62760895547
"22" 2360.52845433835 2340.00400528663 2334.67296776734
"23" 2577.66735219552 2549.84029927645 2554.53095303464
"24" 2604.55057942437 2571.42449696996 2588.63289704677
"25" 2445.67727429749 2410.91031260231 2438.73781109719
"26" 2163.47842088125 2130.75918599388 2164.4068878338
"27" 1836.72833108235 1808.44656493444 1843.03505021492
"28" 1524.83470835503 1501.81990566878 1534.12812926035
"29" 1257.68748004423 1239.68048107285 1268.30885318527
"30" 1042.78238873683 1029.02282174807 1053.7936972087
"31" 875.871960983062 865.496197329645 886.823763125615
"32" 748.562681999462 740.793693703589 759.278442324709
"33" 652.213061821889 646.419426201121 662.649498308646
"34" 579.427772453497 575.121330891202 589.598746756172
"35" 524.367327730222 521.179597117187 534.306707625697
"36" 482.593360927931 480.24892087187 492.338541874725
"37" 450.789621845719 449.083044463847 460.375052338646
"38" 426.492528179316 425.270282813559 435.94773633129
"39" 407.871214170227 407.018098600213 417.22069574135
"40" 393.560160067996 392.989324546553 402.823933499485
"41" 382.535816666066 382.181476962367 391.730138032967
"42" 374.026825797903 373.838936646949 383.164868303689
"43" 367.448862295272 367.389206120085 376.541299283063
"44" 362.357202767648 362.396499338434 371.412687050837
"45" 358.411990713711 358.527746416347 367.437541803029
"46" 355.35261227599 355.527508868785 364.353927465709
"47" 352.978648354225 353.199328377926 361.960352693388
"48" 351.135611695201 351.391757879927 360.101459392731
"49" 349.704196085699 349.987830335095 358.657233337529
"50" 348.592125837598 348.897073335778 357.534822883378
"51" 347.727946143641 348.049424379637 356.66230463922
"52" 347.056272661607 347.390575434034 355.983913135215
