"nMCMC" "beta0" "pC" "Tg" "Baseline" "N" "negativeLLK"
"1" 1 1.61913258131055 0.3 2.6 589.940095903002 166429.765999856 42639.3182688822
"2" 2 1.60677703273181 0.3 2.6 599.78006741488 164661.171910489 41624.4643874901
"3" 3 1.5181586484472 0.3 2.6 599.51205571611 155654.727615607 37779.1090181756
"4" 4 1.47931679611466 0.3 2.6 609.547854660453 148099.700671001 34988.0437426506
"5" 5 1.39753018207665 0.3 2.6 608.115290662341 146879.316694472 32629.9615061268
"6" 6 1.2879502697139 0.3 2.6 607.017444441665 140690.930346684 28033.8849009675
"7" 7 1.19255599827524 0.3 2.6 607.120568034504 138396.289857441 23765.4625690992
"8" 8 1.18479172569765 0.3 2.6 603.429431874344 137465.682872645 23374.173132992
"9" 9 1.13171370091175 0.3 2.6 602.957708183112 134884.536051273 20419.3497843186
"10" 10 1.09585457575519 0.3 2.6 600.993875198767 131432.405911123 18150.2910738333
"11" 11 1.03264660812672 0.3 2.6 588.095261077064 135435.965261452 15270.9916577635
"12" 12 0.978067641827439 0.3 2.6 582.360426096224 121080.363514491 11312.5801851496
"13" 13 0.917110046355234 0.3 2.6 577.844759090911 119202.868952681 8912.8391307096
"14" 14 0.862636112804344 0.3 2.6 589.9724164602 119140.853270199 7755.4714002747
"15" 15 0.851970889827562 0.3 2.6 594.529442971266 114959.217802856 7420.22910182439
"16" 16 0.853971914457559 0.3 2.6 596.614434004012 113857.121417428 7328.15570134691
"17" 17 0.851085528739786 0.3 2.6 596.717307612202 110152.498101932 7147.10286014185
"18" 18 0.844127034761659 0.3 2.6 597.067411635963 105095.373881286 6939.54299828988
"19" 19 0.841496453591941 0.3 2.6 615.16351250729 97539.072853308 6353.81080291717
"20" 20 0.857221750733765 0.3 2.6 618.678097157609 96563.0260834964 6235.21766888896
"21" 21 0.848359902599006 0.3 2.6 619.419828246558 95416.5056639318 6191.38896524655
"22" 22 0.85265687805111 0.3 2.6 622.027657856004 92679.6619550348 6067.23651986795
"23" 23 0.844462851973192 0.3 2.6 627.455192240469 94459.5063692294 6033.06406245594
"24" 24 0.852597840863579 0.3 2.6 633.442768434587 92318.809609028 5854.93215669851
